Entry,Gene ontology (cellular component),Subcellular location [CC],Gene names,Signal peptide
Q53F19,cytoplasm [GO:0005737]; nuclear speck [GO:0016607]; nucleus [GO:0005634]; RNA cap binding complex [GO:0034518],SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:26382858}. Cytoplasm {ECO:0000269|PubMed:26382858}.,NCBP3 C17orf85,
Q56UN5,cytoplasm [GO:0005737],,MAP3K19 RCK YSK4,
Q5H9I0,cytoplasm [GO:0005737]; nuclear chromatin [GO:0000790]; nucleus [GO:0005634]; transcription factor complex [GO:0005667],SUBCELLULAR LOCATION: Nucleus. Cytoplasm. Note=Translocates to the nucleus on heterodimerization with E2F family members.,TFDP3 DP4 HCA661,
Q5JR59,cytoplasm [GO:0005737]; microtubule [GO:0005874]; nucleus [GO:0005634],"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton {ECO:0000269|PubMed:19543227}. Note=Associated with the microtubule network at the growing distal tip (the plus-end) of microtubules.",MTUS2 CAZIP KIAA0774 TIP150,
Q5JTD0,bicellular tight junction [GO:0005923]; endosome [GO:0005768]; Golgi apparatus [GO:0005794]; plasma membrane [GO:0005886]; trans-Golgi network [GO:0005802],"SUBCELLULAR LOCATION: Golgi apparatus {ECO:0000250}. Cell junction, tight junction {ECO:0000250}. Note=Recruited to tight junctions (TJ) during late stages of maturation of the TJ complexes. Excluded from adherens junctions and desmosomes (By similarity). {ECO:0000250}.",TJAP1 PILT TJP4,
Q5JU85,cytoplasm [GO:0005737]; Schaffer collateral - CA1 synapse [GO:0098685],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000305}.,IQSEC2 KIAA0522,
Q5SSJ5,chromosome [GO:0005694]; nuclear speck [GO:0016607]; nucleosome [GO:0000786]; nucleus [GO:0005634],"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:24830416}. Chromosome {ECO:0000269|PubMed:20042602, ECO:0000269|PubMed:24830416}. Note=localized in nuclei but not in nucleoli in interphase. Colocalized with chromosomes in mitosis, with a gradually increased during G1 progression and a maximum level during late G1 phase (G1/S). {ECO:0000269|PubMed:24830416}.",HP1BP3,
Q5SVQ8,nucleus [GO:0005634],SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.,ZBTB41 FRBZ1,
Q5T0F9,intracellular membrane-bounded organelle [GO:0043231]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:19423080}.,CC2D1B KIAA1836,
Q5T1V6,cytoplasm [GO:0005737]; intracellular [GO:0005622]; nucleus [GO:0005634],"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:23972372}. Nucleus {ECO:0000269|PubMed:23972372}. Note=Exhibits granular localization in the nucleus, as well as in the cytoplasm.",DDX59 ZNHIT5,
Q5T200,nuclear speck [GO:0016607]; nucleoplasm [GO:0005654]; RNA N6-methyladenosine methyltransferase complex [GO:0036396],"SUBCELLULAR LOCATION: Nucleus speckle {ECO:0000269|PubMed:24100041}. Nucleus, nucleoplasm {ECO:0000269|PubMed:24100041}.",ZC3H13 KIAA0853,
Q5T3J3,Barr body [GO:0001740]; microtubule organizing center [GO:0005815]; nuclear matrix [GO:0016363]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Chromosome {ECO:0000269|PubMed:23542155}. Nucleus matrix {ECO:0000269|PubMed:17455211}. Note=Localizes to Barr body; recruited by SMCHD1. {ECO:0000269|PubMed:23542155}.,LRIF1 C1orf103 RIF1,
Q5T8P6,nucleus [GO:0005634],,RBM26 C13orf10 PRO1777,
Q5TBB1,nucleoplasm [GO:0005654]; nucleus [GO:0005634]; ribonuclease H2 complex [GO:0032299],SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.,RNASEH2B DLEU8,
Q5TID7,cytoplasm [GO:0005737]; manchette [GO:0002177]; microtubule [GO:0005874]; sperm flagellum [GO:0036126],"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton {ECO:0000250|UniProtKB:Q80ZU5}. Cell projection, cilium, flagellum {ECO:0000250|UniProtKB:Q80ZU5}. Note=Localizes to the microtubular manchette of elongating spermatids. Localizes to the sperm flagella and to the basal half of motile cilia. {ECO:0000250|UniProtKB:Q80ZU5}.",CCDC181 C1orf114,
Q5U623,nucleus [GO:0005634],SUBCELLULAR LOCATION: Nucleus.,ATF7IP2 MCAF2,
Q63HK3,nucleus [GO:0005634],SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.,ZKSCAN2 ZNF694,
Q63HN8,cytoplasm [GO:0005737]; cytosol [GO:0005829]; membrane [GO:0016020]; nucleolus [GO:0005730],"SUBCELLULAR LOCATION: Cytoplasm, cytosol {ECO:0000269|PubMed:21799892}.",RNF213 ALO17 C17orf27 KIAA1554 KIAA1618 MYSTR,
Q68CZ1,axonemal microtubule [GO:0005879]; axoneme [GO:0005930]; bicellular tight junction [GO:0005923]; cell-cell junction [GO:0005911]; centrosome [GO:0005813]; ciliary basal body [GO:0036064]; ciliary rootlet [GO:0035253]; ciliary transition zone [GO:0035869]; cilium [GO:0005929]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleoplasm [GO:0005654]; photoreceptor connecting cilium [GO:0032391]; plasma membrane [GO:0005886],"SUBCELLULAR LOCATION: Cytoplasm. Cytoplasm, cytoskeleton, cilium basal body {ECO:0000250|UniProtKB:Q8CG73, ECO:0000269|PubMed:21685204}. Cytoplasm, cytoskeleton, cilium axoneme. Cytoplasm, cytoskeleton, microtubule organizing center, centrosome {ECO:0000250|UniProtKB:Q8CG73}. Cell junction, tight junction {ECO:0000250|UniProtKB:Q8CG73}. Note=In cultured renal cells, it localizes diffusely in the cytoplasm but, as cells approach confluence, it accumulates to basolateral tight junctions. Localizes to the ciliary transition zone. {ECO:0000250|UniProtKB:Q8CG73}.",RPGRIP1L FTM KIAA1005 NPHP8,
Q68DK7,MSL complex [GO:0072487]; nucleoplasm [GO:0005654],"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:15561718}. Nucleus, nucleoplasm {ECO:0000250|UniProtKB:Q6PDM1}. Nucleus speckle {ECO:0000250|UniProtKB:Q6PDM1}.",MSL1 MSL1L1,
Q68DY1,nucleus [GO:0005634],SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.,ZNF626,
Q68J44,cytoplasm [GO:0005737]; protein-containing complex [GO:0032991],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:17498703}.,DUPD1 DUSP27,
Q6AWC2,cytosol [GO:0005829],,WWC2 BOMB,
Q6B0K9,haptoglobin-hemoglobin complex [GO:0031838]; hemoglobin complex [GO:0005833],,HBM HBAP2,
Q6DN90,cytoplasm [GO:0005737]; intracellular membrane-bounded organelle [GO:0043231]; membrane [GO:0016020]; nucleolus [GO:0005730],"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:11226253}. Nucleus {ECO:0000269|PubMed:11226253}. Note=At steady state, may be preferentially cytosolic.",IQSEC1 ARFGEP100 BRAG2 KIAA0763,
Q6GQQ9,cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634],"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:11463333, ECO:0000269|PubMed:21888622}. Nucleus {ECO:0000269|PubMed:21888622}. Note=Shuttles be cytoplasm and the nucleus in a XPO1/CRM1-dependent manner. {ECO:0000269|PubMed:21888622}.",OTUD7B ZA20D1,
Q6IA69,cytoplasm [GO:0005737]; cytosol [GO:0005829],,NADSYN1,
Q6IN85,cytoplasm [GO:0005737]; microtubule organizing center [GO:0005815]; nucleoplasm [GO:0005654],"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:18487071}. Cytoplasm, cytoskeleton, microtubule organizing center, centrosome {ECO:0000269|PubMed:18487071}. Nucleus {ECO:0000269|PubMed:18487071}. Note=In interphase localized in the cytoplasm and in the nucleus (with higher levels). During metaphase located in pericentriolar regions.",PPP4R3A KIAA2010 PP4R3A SMEK1 MSTP033,
Q6IQ21,nucleus [GO:0005634],SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.,ZNF770,
Q6NSI4,replication fork [GO:0005657],SUBCELLULAR LOCATION: Chromosome {ECO:0000269|PubMed:28735897}. Note=Recruited to replication forks. {ECO:0000269|PubMed:28735897}.,RADX CXorf57,
Q6P1X5,nucleoplasm [GO:0005654]; transcription factor TFIID complex [GO:0005669]; transcription factor TFTC complex [GO:0033276],SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:9774672}.,TAF2 CIF150 TAF2B,
Q6P5Q4,actin filament [GO:0005884]; M band [GO:0031430]; myofibril [GO:0030016]; sarcomere [GO:0030017]; striated muscle thin filament [GO:0005865],"SUBCELLULAR LOCATION: Cytoplasm, myofibril, sarcomere {ECO:0000269|PubMed:18403713, ECO:0000269|PubMed:20685966, ECO:0000269|PubMed:26370058}. Cytoplasm, myofibril {ECO:0000269|PubMed:20685966}. Cytoplasm, myofibril, sarcomere, M line {ECO:0000269|PubMed:18403713, ECO:0000269|PubMed:20685966}. Cytoplasm, cytoskeleton {ECO:0000269|PubMed:26370058}. Note=Colocalizes with actin filaments in sarcomeres. Detected close to the M line. {ECO:0000269|PubMed:18403713, ECO:0000269|PubMed:20685966, ECO:0000269|PubMed:26370058}.",LMOD2,
Q6P5Z2,Golgi apparatus [GO:0005794]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471],"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:10441506}. Cytoplasm, perinuclear region {ECO:0000269|PubMed:10441506}. Note=Nuclear and perinuclear Golgi region.",PKN3 PKNBETA,
Q6P6C2,cytosol [GO:0005829]; Golgi apparatus [GO:0005794]; nuclear speck [GO:0016607]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],"SUBCELLULAR LOCATION: Nucleus speckle {ECO:0000269|PubMed:21264265, ECO:0000269|PubMed:23177736}.",ALKBH5 ABH5 OFOXD1,
Q6PCT2,cytosol [GO:0005829]; SCF ubiquitin ligase complex [GO:0019005],,FBXL19 FBL19,
Q6PGQ7,cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634],,BORA C13orf34,
Q6PIJ6,cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634]; SCF ubiquitin ligase complex [GO:0019005],"SUBCELLULAR LOCATION: Cytoplasm, cytosol {ECO:0000250|UniProtKB:Q8BMI0}. Nucleus {ECO:0000250|UniProtKB:Q8BMI0}. Note=Accumulates predominantly in the cytosol. Exported from the nucleus in a XPO1/CRM1-dependent manner. {ECO:0000250|UniProtKB:Q8BMI0}.",FBXO38 SP329,
Q6PJ69,cytosol [GO:0005829]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],,TRIM65,
Q6PKG0,cytoplasm [GO:0005737]; cytoplasmic stress granule [GO:0010494]; membrane [GO:0016020],"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:20430826, ECO:0000269|PubMed:24532714, ECO:0000269|PubMed:28650797}. Cytoplasmic granule {ECO:0000269|PubMed:24532714, ECO:0000269|PubMed:25940091}. Note=Colocalizes with RPTOR and PABPC1 in cytoplasmic granules that resemble stress granules. {ECO:0000269|PubMed:24532714, ECO:0000269|PubMed:25940091}.",LARP1 KIAA0731 LARP,
Q6R327,cytosol [GO:0005829]; TORC2 complex [GO:0031932],,RICTOR KIAA1999,
Q6UB99,cytosol [GO:0005829]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; plasma membrane [GO:0005886],"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:15184363, ECO:0000269|PubMed:25413698, ECO:0000269|PubMed:25556659, ECO:0000269|Ref.1}. Note=Localizes to chromatin during prometaphase. {ECO:0000269|PubMed:25413698}.",ANKRD11 ANCO1,
Q6ULP2,AP-1 adaptor complex [GO:0030121]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; Golgi apparatus [GO:0005794]; intracellular membrane-bounded organelle [GO:0043231]; nucleus [GO:0005634]; trans-Golgi network membrane [GO:0032588],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:14665628}. Note=Colocalizes with AP1G1 and clathrin.,AFTPH AFTH,
Q6ZMI0,early endosome [GO:0005769]; membrane [GO:0016020],SUBCELLULAR LOCATION: Early endosome {ECO:0000269|PubMed:30520571}.,PPP1R21 CCDC128 KLRAQ1,
Q6ZMW3,cytoplasm [GO:0005737]; microtubule [GO:0005874],"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton {ECO:0000305}.",EML6 EML5L,
Q6ZSZ6,nuclear chromatin [GO:0000790]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.,TSHZ1 SDCCAG33 TSH1,
Q6ZU35,cytosol [GO:0005829],"SUBCELLULAR LOCATION: Cytoplasm, cytosol {ECO:0000305|PubMed:30361697}.",CRAD KIAA1211,
Q6ZV73,cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]; Golgi apparatus [GO:0005794]; lamellipodium [GO:0030027]; ruffle [GO:0001726],"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000305}. Cytoplasm, cytoskeleton {ECO:0000305}.",FGD6 KIAA1362 ZFYVE24,
Q6ZW49,chromosome [GO:0005694]; histone methyltransferase complex [GO:0035097]; MLL3/4 complex [GO:0044666]; nuclear matrix [GO:0016363]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],"SUBCELLULAR LOCATION: Nucleus matrix {ECO:0000250|UniProtKB:Q6NZQ4}. Chromosome {ECO:0000269|PubMed:15456759, ECO:0000269|PubMed:17690115}. Note=Localizes to DNA damage foci upon ionizing radiation. {ECO:0000269|PubMed:15456759, ECO:0000269|PubMed:17690115}.",PAXIP1 PAXIP1L PTIP CAGF28,
Q702N8,cell junction [GO:0030054],SUBCELLULAR LOCATION: Cell junction {ECO:0000269|PubMed:15454575}. Note=Colocalizes with actin stress fibers.,XIRP1 CMYA1 XIN,
Q70CQ2,cytosol [GO:0005829],,USP34 KIAA0570 KIAA0729,
Q70YC5,cytoplasm [GO:0005737]; intracellular membrane-bounded organelle [GO:0043231]; microtubule organizing center [GO:0005815],"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton, microtubule organizing center, centrosome {ECO:0000269|PubMed:16617106}. Note=localizes to the centrosome at all stages of the cell cycle. {ECO:0000269|PubMed:16617106}.",ZNF365 DBZ KIAA0844,
Q71F56,mediator complex [GO:0016592],SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.,MED13L KIAA1025 PROSIT240 THRAP2 TRAP240L,
Q76FK4,nucleolus [GO:0005730]; ribonucleoprotein complex [GO:1990904],"SUBCELLULAR LOCATION: Nucleus, nucleolus {ECO:0000269|PubMed:15132771, ECO:0000269|PubMed:16963496}. Note=Localizes in the nucleolar-organizing region during ribosome biogenesis.",NOL8 C9orf34 NOP132,
Q76L83,nucleoplasm [GO:0005654]; PR-DUB complex [GO:0035517],SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.,ASXL2 ASXH2 KIAA1685,
Q7L014,Cajal body [GO:0015030]; fibrillar center [GO:0001650]; membrane [GO:0016020]; nuclear speck [GO:0016607]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],"SUBCELLULAR LOCATION: Nucleus speckle {ECO:0000269|PubMed:12234937}. Nucleus, Cajal body {ECO:0000269|PubMed:12234937}. Membrane {ECO:0000305}; Lipid-anchor {ECO:0000305}. Note=Present in Cajal bodies (CBs) and nuclear speckles.",DDX46 KIAA0801,
Q7L1Q6,cytoplasm [GO:0005737]; membrane [GO:0016020],,BZW1 BZAP45 KIAA0005,
Q7L5D6,BAT3 complex [GO:0071818]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654],"SUBCELLULAR LOCATION: Cytoplasm, cytosol {ECO:0000269|PubMed:20676083, ECO:0000269|PubMed:21636303, ECO:0000269|PubMed:29042515}.",GET4 C7orf20 CEE TRC35 CGI-20,
Q7L945,nucleus [GO:0005634],SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.,ZNF627,
Q7RTR2,cytoplasm [GO:0005737]; cytosol [GO:0005829]; microtubule organizing center [GO:0005815]; perinuclear region of cytoplasm [GO:0048471],"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:15705585, ECO:0000269|PubMed:24560620, ECO:0000269|PubMed:25277106}.",NLRC3 NOD3,
Q7Z2T5,nucleus [GO:0005634],,TRMT1L C1orf25 TRM1L MSTP070,
Q7Z2Y8,cytosol [GO:0005829]; nucleus [GO:0005634],"SUBCELLULAR LOCATION: Cytoplasm, cytosol {ECO:0000250}. Nucleus {ECO:0000250}.",GVINP1 GVIN1 VLIG1,
Q7Z3G6,cytoplasm [GO:0005737]; nuclear membrane [GO:0031965],SUBCELLULAR LOCATION: Nucleus membrane {ECO:0000305}.,PRICKLE2,
Q7Z4K8,axon cytoplasm [GO:1904115]; axon initial segment [GO:0043194]; cytoskeleton [GO:0005856]; main axon [GO:0044304]; proximal neuron projection [GO:1990769],"SUBCELLULAR LOCATION: Cell projection, axon {ECO:0000250|UniProtKB:Q7TNM2}. Cytoplasm, cytoskeleton {ECO:0000250|UniProtKB:Q7TNM2}. Note=Microtubule-associated. Localizes to the proximal part of the axon. {ECO:0000250|UniProtKB:Q7TNM2}.",TRIM46 TRIFIC,
Q7Z4V5,nucleus [GO:0005634],SUBCELLULAR LOCATION: Nucleus {ECO:0000250|UniProtKB:Q3UMU9}.,HDGFL2 HDGF2 HDGFRP2 HRP2 UNQ785/PRO1604,
Q7Z6E9,chromosome [GO:0005694]; cytosol [GO:0005829]; microtubule organizing center [GO:0005815]; nuclear speck [GO:0016607]; nucleolus [GO:0005730]; protein-containing complex [GO:0032991],"SUBCELLULAR LOCATION: Nucleus, nucleolus. Chromosome. Cytoplasm, cytoskeleton, microtubule organizing center, centrosome. Note=Colocalizes with mitotic chromosomes. Colocalizes with NEK6 in the centrosome.",RBBP6 P2PR PACT RBQ1 My038,
Q7Z6J4,cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]; cytosol [GO:0005829]; early endosome membrane [GO:0031901]; Golgi apparatus [GO:0005794]; lamellipodium [GO:0030027]; nucleus [GO:0005634]; ruffle [GO:0001726]; ruffle membrane [GO:0032587],"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton {ECO:0000305}. Cytoplasm {ECO:0000250}. Nucleus {ECO:0000250}. Early endosome {ECO:0000250}. Early endosome membrane {ECO:0000250}. Cell projection, ruffle membrane {ECO:0000250}. Note=Recruitment to the endosome and ruffle membrane requires the presence of phosphoinositides. {ECO:0000250}.",FGD2 ZFYVE4,
Q7Z6K3,cytoplasm [GO:0005737],,PTAR1,
Q7Z6R9,nuclear chromatin [GO:0000790]; nucleus [GO:0005634]; transcription factor complex [GO:0005667],SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.,TFAP2D TFAP2BL1,
Q7Z7A1,centriolar subdistal appendage [GO:0120103]; centrosome [GO:0005813]; cytosol [GO:0005829]; Flemming body [GO:0090543]; membrane [GO:0016020]; microtubule organizing center [GO:0005815],"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton, microtubule organizing center, centrosome {ECO:0000269|PubMed:10688839, ECO:0000269|PubMed:11956314, ECO:0000269|PubMed:12732615, ECO:0000269|PubMed:14654843}. Midbody, Midbody ring {ECO:0000269|PubMed:12732615, ECO:0000269|PubMed:16213214}.",CNTRL CEP1 CEP110,
Q86SQ7,cell-cell junction [GO:0005911]; centriolar satellite [GO:0034451]; centriole [GO:0005814]; centrosome [GO:0005813]; ciliary basal body [GO:0036064]; cytosol [GO:0005829]; photoreceptor cell cilium [GO:0097733],"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton, microtubule organizing center, centrosome, centriole. Cytoplasm, cytoskeleton, microtubule organizing center, centrosome {ECO:0000269|PubMed:27224062}. Cytoplasm, cytoskeleton, cilium basal body {ECO:0000269|PubMed:27224062}. Cell junction. Note=Located at the distal ends of both centrioles and colocalizes to centrosomes throughout the cell cycle.; SUBCELLULAR LOCATION: Isoform 2: Cytoplasm.",SDCCAG8 CCCAP NPHP10 HSPC085,
Q86T29,nucleus [GO:0005634],SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.,ZNF605,
Q86T75,cytoplasm [GO:0005737],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000305}.,NBPF11 NBPF24,
Q86T82,nucleoplasm [GO:0005654]; nucleus [GO:0005634],,USP37 KIAA1594,
Q86U42,cytoplasm [GO:0005737]; nuclear inclusion body [GO:0042405]; nuclear speck [GO:0016607]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; ribonucleoprotein complex [GO:1990904],"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:10688363, ECO:0000269|PubMed:11001936, ECO:0000269|PubMed:14663186, ECO:0000269|PubMed:27209344}. Cytoplasm {ECO:0000269|PubMed:10688363, ECO:0000269|PubMed:11001936, ECO:0000269|PubMed:14663186, ECO:0000269|PubMed:17289661}. Nucleus speckle {ECO:0000269|PubMed:10688363, ECO:0000269|PubMed:11371506}. Note=Localized in cytoplasmic mRNP granules containing untranslated mRNAs. Shuttles between the nucleus and the cytoplasm but predominantly found in the nucleus (PubMed:10688363). Its nuclear import may involve the nucleocytoplasmic transport receptor transportin and a RAN-GTP-sensitive import mechanism (By similarity). Is exported to the cytoplasm by a carrier-mediated pathway that is independent of mRNA traffic. Colocalizes with SKIP and poly(A) RNA in nuclear speckles (By similarity). Intranuclear filamentous inclusions or ""aggregates"" are detected in the myocytes of patients; these inclusions contain PABPN1, ubiquitin, subunits of the proteasome and poly(A) RNA. {ECO:0000250|UniProtKB:Q28165, ECO:0000269|PubMed:10688363, ECO:0000269|PubMed:11001936, ECO:0000269|PubMed:11371506, ECO:0000269|PubMed:14663186, ECO:0000269|PubMed:17289661, ECO:0000269|PubMed:27209344}.",PABPN1 PAB2 PABP2,
Q86U86,nuclear chromosome [GO:0000228]; nucleoplasm [GO:0005654]; RSC-type complex [GO:0016586],"SUBCELLULAR LOCATION: Nucleus {ECO:0000303|PubMed:22952240, ECO:0000303|PubMed:26601204}.",PBRM1 BAF180 PB1,
Q86UW6,cytosol [GO:0005829],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}.,N4BP2 B3BP KIAA1413,
Q86VF2,nucleus [GO:0005634]; sarcomere [GO:0030017]; Z disc [GO:0030018],"SUBCELLULAR LOCATION: Nucleus {ECO:0000250}. Cytoplasm, myofibril, sarcomere, Z line {ECO:0000250}.",IGFN1 EEF1A2BP1 KYIP1,
Q86VY4,nucleus [GO:0005634],,TSPYL5 KIAA1750,
Q86W50,nucleus [GO:0005634],SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:27872311}.,METTL16 METT10D,
Q86W54,cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:19515240}. Nucleus, nucleolus {ECO:0000269|PubMed:19515240}. Nucleus, nucleoplasm {ECO:0000269|PubMed:19515240}. Note=Associated with chromatin. {ECO:0000250}.",SPATA24,
Q86WI3,centrosome [GO:0005813]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634],"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:20061403, ECO:0000269|PubMed:20434986}.",NLRC5 NOD27 NOD4,
Q86WT6,cytoplasm [GO:0005737]; cytosol [GO:0005829]; nuclear speck [GO:0016607]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:23131556}. Nucleus {ECO:0000269|PubMed:23131556}. Nucleus speckle {ECO:0000269|PubMed:23131556}.,TRIM69 RNF36 HSD-34 HSD34,
Q86Y26,cytoplasm [GO:0005737]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:17934517}. Nucleus {ECO:0000269|PubMed:17934517}. Note=Shuttles between nucleus and cytoplasm. {ECO:0000269|PubMed:17934517}.,NUTM1 C15orf55 NUT,
Q86Y97,"condensed nuclear chromosome, centromeric region [GO:0000780]; nuclear heterochromatin [GO:0005720]; nucleoplasm [GO:0005654]; pericentric heterochromatin [GO:0005721]",SUBCELLULAR LOCATION: Nucleus. Chromosome {ECO:0000250}. Note=Associated with pericentric heterochromatin. CBX1 and CBX5 are required for the localization to pericentric heterochromatin (By similarity). {ECO:0000250}.,KMT5C SUV420H2 PP7130,
Q86Z02,centrosome [GO:0005813]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; nuclear speck [GO:0016607]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; PML body [GO:0016605],"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:15701637, ECO:0000269|PubMed:16390825, ECO:0000269|PubMed:18219322, ECO:0000269|PubMed:19646965, ECO:0000269|PubMed:28289210}. Cytoplasm {ECO:0000269|PubMed:15701637, ECO:0000269|PubMed:18219322, ECO:0000269|PubMed:19646965, ECO:0000269|PubMed:28289210}. Nucleus speckle {ECO:0000269|PubMed:16390825}. Note=Predominantly nuclear. Translocates from nucleus to cytoplasm in response to stress stimuli via SENP1-mediated desumoylation. {ECO:0000269|PubMed:15701637, ECO:0000269|PubMed:18219322}.",HIPK1 KIAA0630 MYAK NBAK2,
Q8HWS3,nuclear chromatin [GO:0000790]; nucleolus [GO:0005730]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:25497100}.,RFX6 RFXDC1,
Q8IUM7,nuclear chromatin [GO:0000790]; nucleus [GO:0005634]; postsynapse [GO:0098794]; transcription factor complex [GO:0005667],"SUBCELLULAR LOCATION: Nucleus {ECO:0000250|UniProtKB:Q8BGD7, ECO:0000255|PROSITE-ProRule:PRU00981}.",NPAS4 BHLHE79 NXF PASD10,
Q8IUR6,cytoplasm [GO:0005737]; nuclear body [GO:0016604]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:18391022}. Note=Colocalizes with CREB3 in nuclear foci.,CREBRF C5orf41,
Q8IVF4,axoneme [GO:0005930]; dynein complex [GO:0030286]; microtubule [GO:0005874],"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton, cilium axoneme {ECO:0000305}.",DNAH10 KIAA2017,
Q8IWC1,cytoplasm [GO:0005737]; membrane [GO:0016020]; microtubule cytoskeleton [GO:0015630]; spindle [GO:0005819],"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton, spindle {ECO:0000269|PubMed:15561729}. Note=Localizes to the microtubules throughout mitosis. {ECO:0000269|PubMed:22142902}.",MAP7D3 MDP3,
Q8IWE5,endosome membrane [GO:0010008],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:15905402}.,PLEKHM2 KIAA0842 SKIP,
Q8IWN7,axoneme [GO:0005930]; microtubule [GO:0005874]; photoreceptor connecting cilium [GO:0032391]; photoreceptor outer segment [GO:0001750],"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton, cilium axoneme. Cell projection, cilium, photoreceptor outer segment {ECO:0000250}. Note=Localized to the axoneme of outer segments and connecting cilia in rod photoreceptors. {ECO:0000250}.",RP1L1,
Q8IWT3,cullin-RING ubiquitin ligase complex [GO:0031461]; cytosol [GO:0005829],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:12526791}.,CUL9 H7AP1 KIAA0708 PARC,
