Entry,Gene ontology (cellular component),Subcellular location [CC],Gene names,Signal peptide
Q8N4Q1,mitochondrial intermembrane space [GO:0005758]; mitochondrion [GO:0005739],"SUBCELLULAR LOCATION: Mitochondrion intermembrane space {ECO:0000269|PubMed:16185709, ECO:0000269|PubMed:23186364}. Mitochondrion {ECO:0000269|PubMed:23676665}.",CHCHD4 MIA40,
Q8NCH0,extracellular exosome [GO:0070062]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021],SUBCELLULAR LOCATION: Golgi apparatus membrane {ECO:0000250}; Single-pass type II membrane protein {ECO:0000250}.,CHST14 D4ST1 UNQ1925/PRO4400,
Q8WYA0,centrosome [GO:0005813]; ciliary basal body [GO:0036064]; ciliary tip [GO:0097542]; cilium [GO:0005929]; intraciliary transport particle B [GO:0030992]; motile cilium [GO:0031514]; sperm midpiece [GO:0097225]; sperm principal piece [GO:0097228],"SUBCELLULAR LOCATION: Cell projection, cilium {ECO:0000305|PubMed:23990561}.",IFT81 CDV1,
Q92499,cleavage body [GO:0071920]; cytoplasm [GO:0005737]; cytoplasmic stress granule [GO:0010494]; cytosol [GO:0005829]; membrane [GO:0016020]; mitochondrion [GO:0005739]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; ribonucleoprotein complex [GO:1990904]; tRNA-splicing ligase complex [GO:0072669],"SUBCELLULAR LOCATION: Nucleus. Cytoplasm. Cytoplasmic granule. Cytoplasm, cytosol {ECO:0000250|UniProtKB:Q91VR5}. Mitochondrion {ECO:0000250|UniProtKB:Q91VR5}. Note=Localized with MBNL1, TIAL1 and YBX1 in stress granules upon stress. Localized with CSTF2 in cleavage bodies. Forms large aggregates called DDX1 bodies. Relocalized into multiple foci (IR-induced foci or IRIF) after IR treatment, a process that depends on the presence of chromosomal DNA and/or RNA-DNA duplexes. Relocalized at sites of DNA double-strand breaks (DSBs) in an ATM-dependent manner after IR treatment. Colocalized with RELA in the nucleus upon TNF-alpha induction. Enters into the nucleus in case of active transcription while it accumulates in cytosol when transcription level is low (PubMed:24608264). Colocalizes in the cytosol with DDX21, DHX36 and TICAM1. Colocalizes in the mitochondria with TICAM1 and poly(I:C) RNA ligand. The multi-helicase-TICAM1 complex may translocate to the mitochondria upon poly(I:C) stimulation (By similarity). {ECO:0000250|UniProtKB:Q91VR5, ECO:0000269|PubMed:24608264}.; SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:20573827}. Note=(Microbial infection) Relocalized to the cytoplasm with a perinuclear staining pattern in avian infectious bronchitis virus (IBV)-infected cells (PubMed:20573827). Required for proper localization of HIV-1 Rev (PubMed:15567440). {ECO:0000269|PubMed:15567440, ECO:0000269|PubMed:20573827}.",DDX1,
Q96FW1,cytosol [GO:0005829]; extracellular exosome [GO:0070062]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}.,OTUB1 OTB1 OTU1 HSPC263,
Q96G03,cytosol [GO:0005829]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; ficolin-1-rich granule lumen [GO:1904813]; secretory granule lumen [GO:0034774],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}.,PGM2 MSTP006,
Q96HE7,dendrite [GO:0030425]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum lumen [GO:0005788]; endoplasmic reticulum membrane [GO:0005789]; intracellular membrane-bounded organelle [GO:0043231]; membrane [GO:0016020],"SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:10671517, ECO:0000269|PubMed:14517240}; Peripheral membrane protein {ECO:0000269|PubMed:10671517, ECO:0000269|PubMed:14517240}; Lumenal side {ECO:0000269|PubMed:10671517, ECO:0000269|PubMed:14517240}. Note=The association with ERP44 is essential for its retention in the endoplasmic reticulum.",ERO1A ERO1L UNQ434/PRO865,SIGNAL 1 23 {ECO:0000269|PubMed:11707280}.
Q96QK1,"cytosol [GO:0005829]; early endosome [GO:0005769]; endosome [GO:0005768]; endosome membrane [GO:0010008]; extracellular exosome [GO:0070062]; glutamatergic synapse [GO:0098978]; late endosome [GO:0005770]; lysosomal membrane [GO:0005765]; lysosome [GO:0005764]; mitochondrion-derived vesicle [GO:0099073]; neuronal cell body [GO:0043025]; neuron projection [GO:0043005]; perinuclear region of cytoplasm [GO:0048471]; postsynaptic density [GO:0014069]; presynapse [GO:0098793]; retromer, cargo-selective complex [GO:0030906]; retromer complex [GO:0030904]; tubular endosome [GO:0097422]","SUBCELLULAR LOCATION: Cytoplasm. Membrane; Peripheral membrane protein. Endosome {ECO:0000269|PubMed:15078903, ECO:0000269|PubMed:28892079}. Early endosome {ECO:0000305}. Late endosome {ECO:0000305}. Note=Localizes to tubular profiles adjacent to endosomes. {ECO:0000269|PubMed:15078903}.",VPS35 MEM3 TCCCTA00141,
Q96RW7,basement membrane [GO:0005604]; cell-cell adherens junction [GO:0005913]; cell cortex [GO:0005938]; cleavage furrow [GO:0032154]; collagen-containing extracellular matrix [GO:0062023]; extracellular exosome [GO:0070062],"SUBCELLULAR LOCATION: Secreted, extracellular space, extracellular matrix, basement membrane {ECO:0000250|UniProtKB:D3YXG0}. Cytoplasm {ECO:0000250|UniProtKB:D3YXG0}. Cell junction {ECO:0000250|UniProtKB:D3YXG0}. Cleavage furrow {ECO:0000250|UniProtKB:D3YXG0}. Note=The antibody used to determine subcellular location does not distinguish between HMCN1 and HMCN2. {ECO:0000250|UniProtKB:D3YXG0}.",HMCN1 FIBL6,SIGNAL 1 21 {ECO:0000255}.
Q99471,cytoplasm [GO:0005737]; nucleus [GO:0005634]; prefoldin complex [GO:0016272],SUBCELLULAR LOCATION: Isoform 1: Nucleus.; SUBCELLULAR LOCATION: Isoform 2: Cytoplasm.; SUBCELLULAR LOCATION: Isoform 3: Nucleus.,PFDN5 MM1 PFD5,
Q99538,apical part of cell [GO:0045177]; cytoplasm [GO:0005737]; endolysosome lumen [GO:0036021]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; late endosome [GO:0005770]; lysosomal lumen [GO:0043202]; lysosome [GO:0005764]; perinuclear region of cytoplasm [GO:0048471],SUBCELLULAR LOCATION: Lysosome {ECO:0000250}.,LGMN PRSC1,SIGNAL 1 17 {ECO:0000269|PubMed:11085925}.
Q99598,cytoplasm [GO:0005737]; cytosol [GO:0005829]; Golgi apparatus [GO:0005794]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471],"SUBCELLULAR LOCATION: Cytoplasm, perinuclear region. Golgi apparatus {ECO:0000250}. Nucleus. Note=Accumulate in the Golgi complex of mid-late pachytene spermatocytes (By similarity). Expressed in the cytoplasm in the presence of TSN. {ECO:0000250}.",TSNAX TRAX,
Q99715,collagen-containing extracellular matrix [GO:0062023]; collagen type XII trimer [GO:0005595]; endoplasmic reticulum lumen [GO:0005788]; extracellular exosome [GO:0070062]; extracellular matrix [GO:0031012]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; extracellular vesicle [GO:1903561],"SUBCELLULAR LOCATION: Secreted, extracellular space, extracellular matrix {ECO:0000250}.",COL12A1 COL12A1L,SIGNAL 1 23 {ECO:0000255}.
Q99729,cytoplasm [GO:0005737]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; ribonucleoprotein complex [GO:1990904]; RNA polymerase II transcription factor complex [GO:0090575],SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:17289661}. Cytoplasm {ECO:0000269|PubMed:17289661}. Note=Localized in cytoplasmic mRNP granules containing untranslated mRNAs.,HNRNPAB ABBP1 HNRPAB,
Q9BSJ8,endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; extrinsic component of cytoplasmic side of plasma membrane [GO:0031234]; integral component of endoplasmic reticulum membrane [GO:0030176]; intrinsic component of endoplasmic reticulum membrane [GO:0031227]; membrane [GO:0016020],SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:29469807}; Multi-pass membrane protein. Cell membrane {ECO:0000269|PubMed:29469807}; Peripheral membrane protein. Note=Localizes primarily to the endoplasmic reticulum. Recruited to sites of contact between the endoplasmic reticulum and the cell membrane in response to increased cytosolic calcium levels. {ECO:0000269|PubMed:29469807}.,ESYT1 FAM62A KIAA0747 MBC2,
Q9GZX9,extracellular space [GO:0005615],SUBCELLULAR LOCATION: Secreted {ECO:0000250}.,TWSG1 TSG PSEC0250,SIGNAL 1 25 {ECO:0000255}.
Q9GZZ1,cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; NatA complex [GO:0031415]; nucleus [GO:0005634],"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:16507339, ECO:0000269|PubMed:17502424, ECO:0000269|PubMed:25732826, ECO:0000269|PubMed:27422821}. Nucleus {ECO:0000269|PubMed:25732826}. Note=Localizes to the cytoplasm in interphase cells (PubMed:17502424). {ECO:0000269|PubMed:17502424}.",NAA50 MAK3 NAT13 NAT5,
Q9H1B5,extracellular space [GO:0005615]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021],"SUBCELLULAR LOCATION: Golgi apparatus membrane {ECO:0000305}; Single-pass type II membrane protein {ECO:0000305}. Secreted {ECO:0000269|PubMed:17189265, ECO:0000269|PubMed:25748573}.",XYLT2 XT2 UNQ3058/PRO9878,
Q9HC77,centriole [GO:0005814]; centrosome [GO:0005813]; ciliary basal body [GO:0036064]; cytosol [GO:0005829]; gamma-tubulin small complex [GO:0008275]; microtubule [GO:0005874]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; plasma membrane [GO:0005886],"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton, microtubule organizing center, centrosome {ECO:0000269|PubMed:11003675, ECO:0000269|PubMed:14654843, ECO:0000269|PubMed:20531387}. Cytoplasm, cytoskeleton, microtubule organizing center, centrosome, centriole {ECO:0000269|PubMed:17681131, ECO:0000269|PubMed:20531387, ECO:0000269|PubMed:22020124}. Note=Localized within the center of microtubule asters (PubMed:11003675). During centriole biogenesis, it is concentrated within the proximal lumen of both parental centrioles and procentrioles (PubMed:17681131). {ECO:0000269|PubMed:11003675, ECO:0000269|PubMed:17681131}.",CENPJ CPAP LAP LIP1,
Q9NQR4,centrosome [GO:0005813]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; specific granule lumen [GO:0035580]; tertiary granule lumen [GO:1904724],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:17488281}.,NIT2 CUA002,
Q9NY33,cytosol [GO:0005829]; extracellular exosome [GO:0070062]; nuclear speck [GO:0016607]; plasma membrane [GO:0005886],"SUBCELLULAR LOCATION: Cytoplasm, cytosol {ECO:0000269|PubMed:1515063, ECO:0000269|PubMed:3233187}.",DPP3,
Q9NZL9,cytosol [GO:0005829]; extracellular exosome [GO:0070062]; methionine adenosyltransferase complex [GO:0048269]; nucleus [GO:0005634],,MAT2B TGR MSTP045 Nbla02999 UNQ2435/PRO4995,
Q9UBF8,cytoplasm [GO:0005737]; cytosol [GO:0005829]; endosome [GO:0005768]; Golgi membrane [GO:0000139]; membrane [GO:0016020]; mitochondrial outer membrane [GO:0005741]; perinuclear region of cytoplasm [GO:0048471]; rough endoplasmic reticulum membrane [GO:0030867],"SUBCELLULAR LOCATION: Endomembrane system. Mitochondrion outer membrane; Peripheral membrane protein. Rough endoplasmic reticulum membrane; Peripheral membrane protein. Golgi apparatus. Golgi apparatus membrane {ECO:0000269|PubMed:27009356, ECO:0000269|PubMed:28289207}. Cytoplasm, perinuclear region. Note=Found in the outer membrane of mitochondria and membranes of the rough endoplasmic reticulum. Recruited to the Golgi complex by the small GTPase ARF to stimulate the synthesis of phosphatidylinositol 4,5-bisphosphate (PIP2) on the Golgi complex. Recruited to the Golgi apparatus membrane by ACBD3, GGA2 is also involved in the recruitment. {ECO:0000269|PubMed:27009356, ECO:0000269|PubMed:28289207}.",PI4KB PIK4CB,
Q9UDY2,adherens junction [GO:0005912]; bicellular tight junction [GO:0005923]; cell junction [GO:0030054]; cytosol [GO:0005829]; nucleoplasm [GO:0005654]; plasma membrane [GO:0005886],"SUBCELLULAR LOCATION: Cell junction, adherens junction. Cell membrane {ECO:0000250}; Peripheral membrane protein {ECO:0000250}; Cytoplasmic side {ECO:0000250}. Cell junction, tight junction {ECO:0000250|UniProtKB:Q9Z0U1}. Nucleus {ECO:0000250}. Note=Also nuclear under environmental stress conditions and in migratory endothelial cells and subconfluent epithelial cell cultures. {ECO:0000250}.",TJP2 X104 ZO2,
Q9UHD4,cytosol [GO:0005829]; lipid droplet [GO:0005811]; perinuclear region of cytoplasm [GO:0048471],,CIDEB,
Q9UHX1,cell junction [GO:0030054]; nucleoplasm [GO:0005654],"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:10668799, ECO:0000269|PubMed:17579712}. Note=Colocalizes partially with TROVE2.",PUF60 FIR ROBPI SIAHBP1,
Q9UI42,extracellular space [GO:0005615],SUBCELLULAR LOCATION: Secreted {ECO:0000250}.,CPA4 CPA3 UNQ694/PRO1339,SIGNAL 1 16 {ECO:0000255}.
Q9UPZ3,BLOC-2 complex [GO:0031084],"SUBCELLULAR LOCATION: Cytoplasm, cytosol {ECO:0000269|PubMed:15030569}.",HPS5 AIBP63 KIAA1017,
Q9Y230,centrosome [GO:0005813]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; Ino80 complex [GO:0031011]; intracellular [GO:0005622]; membrane [GO:0016020]; MLL1 complex [GO:0071339]; NuA4 histone acetyltransferase complex [GO:0035267]; nuclear euchromatin [GO:0005719]; nuclear matrix [GO:0016363]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; R2TP complex [GO:0097255]; ribonucleoprotein complex [GO:1990904]; Swr1 complex [GO:0000812],"SUBCELLULAR LOCATION: Nucleus matrix. Nucleus, nucleoplasm. Cytoplasm. Membrane. Note=Mainly localized in the nucleus, associated with nuclear matrix or in the nuclear cytosol. Although it is also present in the cytoplasm and associated with the cell membranes.",RUVBL2 INO80J TIP48 TIP49B CGI-46,
Q9Y237,cytoplasm [GO:0005737]; mitochondrial matrix [GO:0005759]; nucleolus [GO:0005730]; nucleus [GO:0005634]; preribosome [GO:0030684]; spindle [GO:0005819],"SUBCELLULAR LOCATION: Isoform 1: Nucleus, nucleolus. Cytoplasm, cytoskeleton, spindle. Cytoplasm. Note=Colocalizes in the nucleolus during interphase and on the spindle apparatus during mitosis with NPM1.; SUBCELLULAR LOCATION: Isoform 2: Mitochondrion. Mitochondrion matrix. Note=Imported in a time- and membrane potential-dependent manner to the mitochondrial matrix, but without concomitant processing of the protein. Directed to mitochondria by a novel N-terminal domain that functions as non-cleavable mitochondrial targeting peptide.",PIN4,
Q9Y4D8,integral component of membrane [GO:0016021],SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Single-pass membrane protein {ECO:0000305}.,HECTD4 C12orf51 KIAA0614,
