Entry,Gene ontology (cellular component),Subcellular location [CC],Gene names,Signal peptide
P62847,cytosol [GO:0005829]; cytosolic small ribosomal subunit [GO:0022627]; membrane [GO:0016020]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; small ribosomal subunit [GO:0015935],,RPS24,
P62854,cytoplasmic side of rough endoplasmic reticulum membrane [GO:0098556]; cytosol [GO:0005829]; cytosolic small ribosomal subunit [GO:0022627]; extracellular exosome [GO:0070062]; membrane [GO:0016020]; nucleoplasm [GO:0005654]; polysomal ribosome [GO:0042788]; small ribosomal subunit [GO:0015935],"SUBCELLULAR LOCATION: Cytoplasm, cytosol {ECO:0000269|PubMed:25957688}. Cytoplasm {ECO:0000305|PubMed:23636399, ECO:0000305|PubMed:25901680}. Rough endoplasmic reticulum {ECO:0000250|UniProtKB:P49171}. Note=Detected on cytosolic polysomes (PubMed:25957688). Detected in ribosomes that are associated with the rough endoplasmic reticulum (By similarity). {ECO:0000250|UniProtKB:P49171, ECO:0000269|PubMed:25957688}.",RPS26,
P62857,cytoplasmic side of rough endoplasmic reticulum membrane [GO:0098556]; cytosol [GO:0005829]; cytosolic small ribosomal subunit [GO:0022627]; extracellular exosome [GO:0070062]; nucleoplasm [GO:0005654]; polysomal ribosome [GO:0042788]; small ribosomal subunit [GO:0015935],"SUBCELLULAR LOCATION: Cytoplasm, cytosol {ECO:0000269|PubMed:25957688}. Cytoplasm {ECO:0000305|PubMed:23636399, ECO:0000305|PubMed:25901680}. Rough endoplasmic reticulum {ECO:0000250|UniProtKB:Q6QAT1}. Note=Detected on cytosolic polysomes (PubMed:25957688). Detected in ribosomes that are associated with the rough endoplasmic reticulum (By similarity). {ECO:0000250|UniProtKB:Q6QAT1, ECO:0000269|PubMed:25957688}.",RPS28,
P62861,cytosol [GO:0005829]; cytosolic small ribosomal subunit [GO:0022627]; extracellular space [GO:0005615]; nucleoplasm [GO:0005654]; small ribosomal subunit [GO:0015935],,FAU,
P62879,cell body [GO:0044297]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; extracellular space [GO:0005615]; focal adhesion [GO:0005925]; lysosomal membrane [GO:0005765]; membrane [GO:0016020]; perinuclear region of cytoplasm [GO:0048471]; plasma membrane [GO:0005886]; protein-containing complex [GO:0032991]; vesicle [GO:0031982],"SUBCELLULAR LOCATION: Cytoplasm, perinuclear region {ECO:0000269|PubMed:16498633}.",GNB2,
P62888,cytosol [GO:0005829]; cytosolic large ribosomal subunit [GO:0022625]; extracellular exosome [GO:0070062]; focal adhesion [GO:0005925]; membrane [GO:0016020]; nucleus [GO:0005634]; polysomal ribosome [GO:0042788]; postsynaptic density [GO:0014069],,RPL30,
P62899,cytosol [GO:0005829]; cytosolic large ribosomal subunit [GO:0022625]; extracellular exosome [GO:0070062]; focal adhesion [GO:0005925]; membrane [GO:0016020]; polysomal ribosome [GO:0042788],,RPL31,
P62906,cytosol [GO:0005829]; cytosolic large ribosomal subunit [GO:0022625]; extracellular exosome [GO:0070062]; focal adhesion [GO:0005925]; membrane [GO:0016020]; nucleus [GO:0005634]; polysomal ribosome [GO:0042788]; postsynaptic density [GO:0014069],,RPL10A NEDD6,
P62913,cytoplasm [GO:0005737]; cytosol [GO:0005829]; cytosolic large ribosomal subunit [GO:0022625]; extracellular exosome [GO:0070062]; membrane [GO:0016020]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; polysomal ribosome [GO:0042788]; protein-containing complex [GO:0032991],"SUBCELLULAR LOCATION: Nucleus, nucleolus {ECO:0000269|PubMed:27829214}. Cytoplasm {ECO:0000250|UniProtKB:Q9CXW4}.",RPL11,
P62937,cytosol [GO:0005829]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; ficolin-1-rich granule lumen [GO:1904813]; focal adhesion [GO:0005925]; membrane [GO:0016020]; nucleus [GO:0005634]; protein-containing complex [GO:0032991]; secretory granule lumen [GO:0034774]; vesicle [GO:0031982],"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:16527992}. Secreted {ECO:0000269|PubMed:16527992}. Note=Secretion occurs in response to oxidative stress in vascular smooth muscle through a vesicular secretory pathway that involves actin remodeling and myosin II activation, and mediates ERK1/2 activation.",PPIA CYPA,
P62942,cytoplasm [GO:0005737]; cytoplasmic side of membrane [GO:0098562]; cytosol [GO:0005829]; extrinsic component of organelle membrane [GO:0031312]; membrane [GO:0016020]; ryanodine receptor complex [GO:1990425]; sarcoplasmic reticulum [GO:0016529]; terminal cisterna [GO:0014802]; Z disc [GO:0030018],"SUBCELLULAR LOCATION: Cytoplasm, cytosol {ECO:0000269|PubMed:1701173}. Sarcoplasmic reticulum membrane {ECO:0000250|UniProtKB:P62943}; Peripheral membrane protein {ECO:0000250|UniProtKB:P62943}; Cytoplasmic side {ECO:0000250|UniProtKB:P62943}.",FKBP1A FKBP1 FKBP12,
P62993,cell-cell junction [GO:0005911]; COP9 signalosome [GO:0008180]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; endosome [GO:0005768]; extracellular exosome [GO:0070062]; Golgi apparatus [GO:0005794]; Grb2-EGFR complex [GO:0070436]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; vesicle membrane [GO:0012506],SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:21179510}. Cytoplasm {ECO:0000269|PubMed:21179510}. Endosome {ECO:0000269|PubMed:21179510}. Golgi apparatus {ECO:0000250}.,GRB2 ASH,
P63104,blood microparticle [GO:0072562]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; extracellular space [GO:0005615]; focal adhesion [GO:0005925]; glutamatergic synapse [GO:0098978]; hippocampal mossy fiber to CA3 synapse [GO:0098686]; melanosome [GO:0042470]; mitochondrion [GO:0005739]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; vesicle [GO:0031982],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:17081065}. Melanosome {ECO:0000269|PubMed:17081065}. Note=Located to stage I to stage IV melanosomes.,YWHAZ,
P63208,centrosome [GO:0005813]; Cul7-RING ubiquitin ligase complex [GO:0031467]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; SCF ubiquitin ligase complex [GO:0019005],,SKP1 EMC19 OCP2 SKP1A TCEB1L,
P63241,annulate lamellae [GO:0005642]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; endoplasmic reticulum membrane [GO:0005789]; membrane [GO:0016020]; nuclear pore [GO:0005643]; nucleus [GO:0005634],"SUBCELLULAR LOCATION: Cytoplasm. Nucleus. Endoplasmic reticulum membrane; Peripheral membrane protein; Cytoplasmic side. Nucleus, nuclear pore complex. Note=Hypusine modification promotes the nuclear export and cytoplasmic localization and there was a dynamic shift in the localization from predominantly cytoplasmic to primarily nuclear under apoptotic inducing conditions.",EIF5A,
P63244,cytoplasm [GO:0005737]; cytosol [GO:0005829]; cytosolic small ribosomal subunit [GO:0022627]; dendrite [GO:0030425]; extracellular exosome [GO:0070062]; IRE1-RACK1-PP2A complex [GO:1990630]; midbody [GO:0030496]; mitochondrion [GO:0005739]; neuronal cell body [GO:0043025]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; perikaryon [GO:0043204]; perinuclear region of cytoplasm [GO:0048471]; phagocytic cup [GO:0001891]; small ribosomal subunit [GO:0015935],"SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:11312657, ECO:0000269|PubMed:17956333}; Peripheral membrane protein. Cytoplasm {ECO:0000269|PubMed:10849009, ECO:0000269|PubMed:11279199, ECO:0000269|PubMed:12958311, ECO:0000269|PubMed:19785988, ECO:0000269|PubMed:20499158, ECO:0000269|PubMed:20573744}. Cytoplasm, perinuclear region {ECO:0000269|PubMed:11279199, ECO:0000269|PubMed:12958311}. Nucleus {ECO:0000269|PubMed:10849009}. Perikaryon {ECO:0000250|UniProtKB:P68040}. Cell projection, dendrite {ECO:0000250|UniProtKB:P68040}. Cell projection, phagocytic cup {ECO:0000269|PubMed:21347310}. Note=Recruited to the plasma membrane through interaction with KRT1 which binds to membrane-bound ITGB1 (PubMed:17956333). Also associated with the membrane in oncogene-transformed cells (PubMed:11884618). PKC activation induces translocation from the perinuclear region to the cell periphery (PubMed:11279199). In the brain, detected mainly in cell bodies and dendrites with little expression in axonal fibers or nuclei (By similarity). Localized to phagocytic cups following infection by Y.pestis (PubMed:21347310). {ECO:0000250|UniProtKB:P68040, ECO:0000269|PubMed:11279199, ECO:0000269|PubMed:11884618, ECO:0000269|PubMed:17956333, ECO:0000269|PubMed:21347310}.",RACK1 GNB2L1 HLC7 PIG21,
P63313,cytoplasm [GO:0005737]; cytoskeleton [GO:0005856],"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton.",TMSB10 PTMB10 THYB10,
P67809,CRD-mediated mRNA stability complex [GO:0070937]; cytoplasm [GO:0005737]; cytoplasmic stress granule [GO:0010494]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; histone pre-mRNA 3'end processing complex [GO:0071204]; intracellular membrane-bounded organelle [GO:0043231]; nuclear membrane [GO:0031965]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; ribonucleoprotein complex [GO:1990904]; U12-type spliceosomal complex [GO:0005689],"SUBCELLULAR LOCATION: Cytoplasm. Nucleus. Cytoplasmic granule {ECO:0000269|PubMed:25229427}. Secreted. Note=Localized in cytoplasmic mRNP granules containing untranslated mRNAs. Shuttles between nucleus and cytoplasm. Predominantly cytoplasmic in proliferating cells. Cytotoxic stress and DNA damage enhance translocation to the nucleus. Localized with DDX1, MBNL1 and TIAL1 in stress granules upon stress. Secreted by mesangial and monocytic cells after inflammatory challenges. Translocates from the cytoplasm to the nucleus after and colocalizes with APEX1 in nuclear speckles after genotoxic stress.",YBX1 NSEP1 YB1,
P67936,actin filament [GO:0005884]; cortical cytoskeleton [GO:0030863]; cytoskeleton [GO:0005856]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; focal adhesion [GO:0005925]; membrane [GO:0016020]; muscle thin filament tropomyosin [GO:0005862]; podosome [GO:0002102]; stress fiber [GO:0001725],"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton {ECO:0000250|UniProtKB:P09495}. Note=Associates with F-actin stress fibers. {ECO:0000250|UniProtKB:P09495}.",TPM4,
P68036,cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; ubiquitin ligase complex [GO:0000151],"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:11278816, ECO:0000269|PubMed:17003263}. Cytoplasm {ECO:0000269|PubMed:11278816, ECO:0000269|PubMed:17003263}.",UBE2L3 UBCE7 UBCH7,
P68104,cortical actin cytoskeleton [GO:0030864]; cytoplasm [GO:0005737]; cytoplasmic side of lysosomal membrane [GO:0098574]; cytosol [GO:0005829]; eukaryotic translation elongation factor 1 complex [GO:0005853]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; ficolin-1-rich granule lumen [GO:1904813]; membrane [GO:0016020]; nucleolus [GO:0005730]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; ruffle membrane [GO:0032587]; secretory granule lumen [GO:0034774],"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:19158340, ECO:0000269|PubMed:8650580}. Nucleus {ECO:0000269|PubMed:17177976, ECO:0000269|PubMed:8650580}. Nucleus, nucleolus {ECO:0000269|PubMed:8650580}. Cell membrane {ECO:0000269|PubMed:26497934}. Note=Colocalizes with DLC1 at actin-rich regions in the cell periphery (PubMed:19158340). Translocates together with ZPR1 from the cytoplasm to the nucleus and nucleolus after treatment with mitogens (PubMed:8650580). Localization at the cell membrane depends on EEF1A1 phosphorylation status and the presence of PPP1R16B (PubMed:26497934). {ECO:0000269|PubMed:19158340, ECO:0000269|PubMed:26497934, ECO:0000269|PubMed:8650580}.",EEF1A1 EEF1A EF1A LENG7,
P68363,cytoplasm [GO:0005737]; cytoplasmic microtubule [GO:0005881]; membrane raft [GO:0045121]; microtubule [GO:0005874]; microtubule cytoskeleton [GO:0015630],"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton.",TUBA1B,
P68402,cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; fibrillar center [GO:0001650]; ficolin-1-rich granule lumen [GO:1904813]; nucleolus [GO:0005730]; plasma membrane [GO:0005886]; secretory granule lumen [GO:0034774],SUBCELLULAR LOCATION: Cytoplasm.,PAFAH1B2 PAFAHB,
P68431,extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; membrane [GO:0016020]; nuclear chromosome [GO:0000228]; nuclear nucleosome [GO:0000788]; nucleoplasm [GO:0005654]; nucleosome [GO:0000786]; nucleus [GO:0005634]; protein-containing complex [GO:0032991],SUBCELLULAR LOCATION: Nucleus. Chromosome.,HIST1H3A H3FA; HIST1H3B H3FL; HIST1H3C H3FC; HIST1H3D H3FB; HIST1H3E H3FD; HIST1H3F H3FI; HIST1H3G H3FH; HIST1H3H H3FK; HIST1H3I H3FF; HIST1H3J H3FJ,
P69849,endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021],SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Single-pass type I membrane protein {ECO:0000305}.,NOMO3,SIGNAL 1 31 {ECO:0000255}.
P69905,blood microparticle [GO:0072562]; cytosol [GO:0005829]; cytosolic small ribosomal subunit [GO:0022627]; endocytic vesicle lumen [GO:0071682]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; haptoglobin-hemoglobin complex [GO:0031838]; hemoglobin complex [GO:0005833]; membrane [GO:0016020],,HBA1; HBA2,
P78324,cell surface [GO:0009986]; extracellular exosome [GO:0070062]; ficolin-1-rich granule membrane [GO:0101003]; integral component of plasma membrane [GO:0005887]; membrane [GO:0016020]; plasma membrane [GO:0005886]; tertiary granule membrane [GO:0070821],SUBCELLULAR LOCATION: Membrane; Single-pass type I membrane protein.,SIRPA BIT MFR MYD1 PTPNS1 SHPS1 SIRP,SIGNAL 1 30 {ECO:0000255}.
P78329,apical plasma membrane [GO:0016324]; cytoplasm [GO:0005737]; endoplasmic reticulum membrane [GO:0005789]; intracellular membrane-bounded organelle [GO:0043231],"SUBCELLULAR LOCATION: Microsome membrane {ECO:0000269|PubMed:19297519, ECO:0000269|PubMed:24138531, ECO:0000269|PubMed:8026587}; Peripheral membrane protein {ECO:0000305}. Endoplasmic reticulum membrane {ECO:0000269|PubMed:20861217}; Peripheral membrane protein {ECO:0000305}.",CYP4F2,
P78330,cytoplasm [GO:0005737]; cytosol [GO:0005829]; neuron projection [GO:0043005],,PSPH,
P78371,azurophil granule lumen [GO:0035578]; cell body [GO:0044297]; chaperonin-containing T-complex [GO:0005832]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; microtubule [GO:0005874]; zona pellucida receptor complex [GO:0002199],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:20080638}.,CCT2 99D8.1 CCTB,
P78417,cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular exosome [GO:0070062],"SUBCELLULAR LOCATION: Cytoplasm, cytosol {ECO:0000269|PubMed:11511179}.",GSTO1 GSTTLP28,
P78504,adherens junction [GO:0005912]; apical plasma membrane [GO:0016324]; extracellular region [GO:0005576]; integral component of plasma membrane [GO:0005887]; membrane [GO:0016020]; plasma membrane [GO:0005886],SUBCELLULAR LOCATION: Membrane; Single-pass type I membrane protein.,JAG1 JAGL1,SIGNAL 1 33 {ECO:0000255}.
P78539,autophagosome [GO:0005776]; cell surface [GO:0009986]; collagen-containing extracellular matrix [GO:0062023]; endoplasmic reticulum [GO:0005783]; membrane [GO:0016020],SUBCELLULAR LOCATION: Cell surface {ECO:0000305}. Note=Possibly surface of photoreceptor cell.,SRPX ETX1,SIGNAL 1 30 {ECO:0000255}.
P80188,cytosol [GO:0005829]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; specific granule lumen [GO:0035580],"SUBCELLULAR LOCATION: Secreted {ECO:0000269|PubMed:12453413, ECO:0000269|PubMed:27780864, ECO:0000269|PubMed:7683678}. Cytoplasmic granule lumen {ECO:0000269|PubMed:8298140}. Cytoplasmic vesicle lumen {ECO:0000269|PubMed:12453413}. Note=Upon binding to the SLC22A17 (24p3R) receptor, it is internalized (By similarity). Releases the bound iron in the acidic lumen of cytoplasmic vesicles (PubMed:12453413, PubMed:20581821). {ECO:0000250|UniProtKB:P11672, ECO:0000269|PubMed:12453413, ECO:0000269|PubMed:20581821}.",LCN2 HNL NGAL,SIGNAL 1 20 {ECO:0000269|PubMed:7683678}.
P80303,cytosol [GO:0005829]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum-Golgi intermediate compartment [GO:0005793]; extracellular exosome [GO:0070062]; extracellular space [GO:0005615]; Golgi apparatus [GO:0005794]; nuclear outer membrane [GO:0005640]; plasma membrane [GO:0005886],SUBCELLULAR LOCATION: Golgi apparatus {ECO:0000269|PubMed:11749975}. Membrane {ECO:0000269|PubMed:11749975}; Peripheral membrane protein {ECO:0000269|PubMed:11749975}. Cytoplasm {ECO:0000269|PubMed:11749975}. Secreted {ECO:0000269|PubMed:11749975}. Endoplasmic reticulum {ECO:0000250}. Nucleus envelope {ECO:0000250}. Note=Golgi retention is mediated by its N-terminal region.; SUBCELLULAR LOCATION: Nesfatin-1: Secreted.,NUCB2 NEFA,"SIGNAL 1 24 {ECO:0000244|PubMed:25944712, ECO:0000255}."
P83731,cytoplasm [GO:0005737]; cytosol [GO:0005829]; cytosolic large ribosomal subunit [GO:0022625]; endoplasmic reticulum [GO:0005783]; extracellular exosome [GO:0070062]; membrane [GO:0016020]; polysomal ribosome [GO:0042788]; synapse [GO:0045202],,RPL24,
P83916,"chromatin [GO:0000785]; chromocenter [GO:0010369]; chromosome, centromeric region [GO:0000775]; female pronucleus [GO:0001939]; male pronucleus [GO:0001940]; nuclear chromosome, telomeric region [GO:0000784]; nuclear heterochromatin [GO:0005720]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; pericentric heterochromatin [GO:0005721]; site of DNA damage [GO:0090734]; spindle [GO:0005819]","SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:10460410, ECO:0000269|PubMed:9169582}. Note=Unassociated with chromosomes during mitosis.",CBX1 CBX,
P84090,methylosome [GO:0034709]; midbody [GO:0030496],,ERH,
P84098,cytosol [GO:0005829]; cytosolic large ribosomal subunit [GO:0022625]; focal adhesion [GO:0005925]; membrane [GO:0016020]; polysomal ribosome [GO:0042788]; synapse [GO:0045202],,RPL19,
P98155,clathrin-coated pit [GO:0005905]; integral component of membrane [GO:0016021]; lysosomal membrane [GO:0005765]; membrane [GO:0016020]; plasma membrane [GO:0005886]; receptor complex [GO:0043235]; very-low-density lipoprotein particle [GO:0034361],"SUBCELLULAR LOCATION: Membrane; Single-pass type I membrane protein. Membrane, clathrin-coated pit; Single-pass type I membrane protein.",VLDLR,SIGNAL 1 27 {ECO:0000255}.
P98160,basement membrane [GO:0005604]; collagen-containing extracellular matrix [GO:0062023]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; focal adhesion [GO:0005925]; Golgi lumen [GO:0005796]; lysosomal lumen [GO:0043202]; plasma membrane [GO:0005886]; plasma membrane protein complex [GO:0098797],"SUBCELLULAR LOCATION: Secreted, extracellular space, extracellular matrix, basement membrane.",HSPG2,SIGNAL 1 21 {ECO:0000255}.
P98171,cytoplasm [GO:0005737]; cytosol [GO:0005829]; Golgi apparatus [GO:0005794]; growth cone [GO:0030426]; microtubule [GO:0005874],SUBCELLULAR LOCATION: Cytoplasm. Note=Just below the plasma membrane.,ARHGAP4 KIAA0131 RGC1 RHOGAP4,
P99999,cytosol [GO:0005829]; mitochondrial inner membrane [GO:0005743]; mitochondrial intermembrane space [GO:0005758]; mitochondrion [GO:0005739]; nucleus [GO:0005634]; protein phosphatase type 2A complex [GO:0000159]; respirasome [GO:0070469],SUBCELLULAR LOCATION: Mitochondrion intermembrane space. Note=Loosely associated with the inner membrane.,CYCS CYC,
Q00169,cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular exosome [GO:0070062],SUBCELLULAR LOCATION: Cytoplasm.,PITPNA PITPN,
Q00535,axon [GO:0030424]; cell junction [GO:0030054]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; dendrite [GO:0030425]; filopodium [GO:0030175]; glutamatergic synapse [GO:0098978]; growth cone [GO:0030426]; lamellipodium [GO:0030027]; membrane [GO:0016020]; microtubule [GO:0005874]; neuromuscular junction [GO:0031594]; neuronal cell body [GO:0043025]; neuron projection [GO:0043005]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; perikaryon [GO:0043204]; plasma membrane [GO:0005886]; postsynaptic density [GO:0014069]; postsynaptic membrane [GO:0045211]; presynapse [GO:0098793]; protein kinase 5 complex [GO:0016533]; Schaffer collateral - CA1 synapse [GO:0098685],"SUBCELLULAR LOCATION: Isoform 1: Cytoplasm. Cell membrane; Peripheral membrane protein. Perikaryon. Cell projection, lamellipodium {ECO:0000250}. Cell projection, growth cone {ECO:0000250}. Cell junction, synapse, postsynaptic cell membrane, postsynaptic density {ECO:0000250}. Note=In axonal growth cone with extension to the peripheral lamellipodia (By similarity). Under neurotoxic stress and neuronal injury conditions, CDK5R (p35) is cleaved by calpain to generate CDK5R1 (p25) in response to increased intracellular calcium. The elevated level of p25, when in complex with CDK5, leads to its subcellular misallocation as well as its hyperactivation. Colocalizes with CTNND2 in the cell body of neuronal cells, and with CTNNB1 in the cell-cell contacts and plasma membrane of undifferentiated and differentiated neuroblastoma cells. Reversibly attached to the plasma membrane in an inactive form when complexed to dephosphorylated p35 or CDK5R2 (p39), p35 phosphorylation releases this attachment and activates CDK5. {ECO:0000250}.; SUBCELLULAR LOCATION: Isoform 2: Nucleus.",CDK5 CDKN5,
Q00610,clathrin coat [GO:0030118]; clathrin-coated endocytic vesicle [GO:0045334]; clathrin-coated endocytic vesicle membrane [GO:0030669]; clathrin-coated vesicle [GO:0030136]; clathrin coat of coated pit [GO:0030132]; clathrin coat of trans-Golgi network vesicle [GO:0030130]; clathrin complex [GO:0071439]; cytosol [GO:0005829]; endolysosome membrane [GO:0036020]; endosome [GO:0005768]; extracellular exosome [GO:0070062]; extracellular vesicle [GO:1903561]; focal adhesion [GO:0005925]; intracellular membrane-bounded organelle [GO:0043231]; lysosome [GO:0005764]; melanosome [GO:0042470]; membrane [GO:0016020]; mitotic spindle [GO:0072686]; mitotic spindle microtubule [GO:1990498]; plasma membrane [GO:0005886]; protein-containing complex [GO:0032991]; spindle [GO:0005819]; trans-Golgi network membrane [GO:0032588],"SUBCELLULAR LOCATION: Cytoplasmic vesicle membrane {ECO:0000269|PubMed:17081065}; Peripheral membrane protein {ECO:0000269|PubMed:17081065}; Cytoplasmic side {ECO:0000269|PubMed:17081065}. Membrane, coated pit {ECO:0000269|PubMed:17081065}; Peripheral membrane protein {ECO:0000269|PubMed:17081065}; Cytoplasmic side {ECO:0000269|PubMed:17081065}. Melanosome {ECO:0000269|PubMed:17081065}. Cytoplasm, cytoskeleton, spindle {ECO:0000269|PubMed:15858577, ECO:0000269|PubMed:16968737, ECO:0000269|PubMed:23918938}. Note=Cytoplasmic face of coated pits and vesicles. Identified by mass spectrometry in melanosome fractions from stage I to stage IV. In complex with TACC3 and CKAP5 (forming the TACC3/ch-TOG/clathrin complex) localized to inter-microtubule bridges in mitotic spindles. {ECO:0000269|PubMed:25596274}.",CLTC CLH17 CLTCL2 KIAA0034,
Q00688,nucleus [GO:0005634],SUBCELLULAR LOCATION: Nucleus.,FKBP3 FKBP25,
Q00796,cytosol [GO:0005829]; extracellular exosome [GO:0070062]; extracellular space [GO:0005615]; membrane [GO:0016020]; mitochondrial membrane [GO:0031966]; motile cilium [GO:0031514],"SUBCELLULAR LOCATION: Mitochondrion membrane {ECO:0000250|UniProtKB:Q64442}; Peripheral membrane protein {ECO:0000250|UniProtKB:Q64442}. Cell projection, cilium, flagellum {ECO:0000250|UniProtKB:Q64442}. Note=Associated with mitochondria of the midpiece and near the plasma membrane in the principal piece of the flagellum. Also found in the epididymosome, secreted by the epididymal epithelium and that transfers proteins from the epididymal fluid to the sperm surface. {ECO:0000250|UniProtKB:Q64442}.",SORD,
Q01082,axolemma [GO:0030673]; cuticular plate [GO:0032437]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; glutamatergic synapse [GO:0098978]; M band [GO:0031430]; nucleolus [GO:0005730]; postsynaptic density [GO:0014069]; protein-containing complex [GO:0032991]; spectrin [GO:0008091]; spectrin-associated cytoskeleton [GO:0014731],"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton {ECO:0000250}. Cytoplasm, myofibril, sarcomere, M line {ECO:0000250}. Note=Colocalizes with ANK2 in a distinct intracellular compartment of neonatal cardiomyocytes. {ECO:0000250}.; SUBCELLULAR LOCATION: Isoform 2: Cell membrane {ECO:0000250}; Peripheral membrane protein {ECO:0000250}; Cytoplasmic side {ECO:0000250}.",SPTBN1 SPTB2,
Q01105,cytoplasm [GO:0005737]; cytosol [GO:0005829]; endoplasmic reticulum [GO:0005783]; lipid droplet [GO:0005811]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471]; protein-containing complex [GO:0032991],"SUBCELLULAR LOCATION: Cytoplasm, cytosol. Endoplasmic reticulum. Nucleus, nucleoplasm. Note=In the cytoplasm, found both in the cytosol and associated with the endoplasmic reticulum. The SET complex is associated with the endoplasmic reticulum. Following CTL attack and cleavage by GZMA, moves rapidly to the nucleus, where it is found in the nucleoplasm, avoiding the nucleolus. Similar translocation to the nucleus is also observed for lymphocyte-activated killer cells after the addition of calcium.",SET,
Q01415,cytoplasm [GO:0005737]; cytosol [GO:0005829],,GALK2 GK2,
Q01469,azurophil granule lumen [GO:0035578]; cell junction [GO:0030054]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; postsynaptic density [GO:0014069]; postsynaptic membrane [GO:0045211]; secretory granule membrane [GO:0030667]; synapse [GO:0045202],"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:24692551, ECO:0000269|PubMed:8092987}. Nucleus {ECO:0000269|PubMed:24692551}. Cell junction, synapse {ECO:0000250|UniProtKB:Q05816}. Cell junction, synapse, postsynaptic cell membrane, postsynaptic density {ECO:0000250|UniProtKB:Q05816}. Secreted {ECO:0000250|UniProtKB:Q05816}. Note=Localizes primarily to the cytoplasm. Upon certain ligand binding, a conformation change exposes a nuclear localization motif and the protein is transported into nucleus (PubMed:24692551). Secreted by astrocytes, but not by neurons (By similarity). {ECO:0000250|UniProtKB:Q05816, ECO:0000269|PubMed:24692551}.",FABP5,
Q01518,azurophil granule lumen [GO:0035578]; cortical actin cytoskeleton [GO:0030864]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; focal adhesion [GO:0005925]; plasma membrane [GO:0005886],SUBCELLULAR LOCATION: Cell membrane {ECO:0000250}; Peripheral membrane protein {ECO:0000250}.,CAP1 CAP,
