Entry,Gene ontology (cellular component),Subcellular location [CC],Gene names,Signal peptide
Q15691,cell projection membrane [GO:0031253]; centrosome [GO:0005813]; cortical microtubule cytoskeleton [GO:0030981]; cytoplasmic microtubule [GO:0005881]; cytosol [GO:0005829]; focal adhesion [GO:0005925]; Golgi apparatus [GO:0005794]; microtubule [GO:0005874]; microtubule organizing center [GO:0005815]; microtubule plus-end [GO:0035371]; mitotic spindle astral microtubule end [GO:1905721]; spindle midzone [GO:0051233],"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton {ECO:0000269|PubMed:10188731, ECO:0000269|PubMed:12388762, ECO:0000269|PubMed:21646404, ECO:0000269|PubMed:28814570, ECO:0000269|PubMed:9724749}. Cytoplasm, cytoskeleton, microtubule organizing center, centrosome {ECO:0000269|PubMed:12388762, ECO:0000269|PubMed:14654843}. Golgi apparatus {ECO:0000269|PubMed:25217626}. Note=Associated with the microtubule growing distal tips (PubMed:28814570). Recruitment to the Golgi apparatus requires the presence of PDE4DIP isoform 13/MMG8/SMYLE (PubMed:25217626). {ECO:0000269|PubMed:25217626, ECO:0000269|PubMed:28814570}.",MAPRE1,
Q15717,cytoplasm [GO:0005737]; cytoplasmic stress granule [GO:0010494]; cytosol [GO:0005829]; glutamatergic synapse [GO:0098978]; membrane [GO:0016020]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; postsynapse [GO:0098794]; ribonucleoprotein complex [GO:1990904],"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:14517288, ECO:0000269|PubMed:17632515, ECO:0000269|PubMed:18285462, ECO:0000269|PubMed:19029303}. Nucleus {ECO:0000269|PubMed:14517288, ECO:0000269|PubMed:17632515, ECO:0000269|PubMed:18285462}. Cytoplasm, Stress granule {ECO:0000250|UniProtKB:P70372}. Note=Translocates into the cytoplasm following phosphorylation by MAPKAPK2 (PubMed:14517288). Likewise, phosphorylation by PRKCD promotes translocation from the nucleus into the cytoplasm, where it is associated with free and cytoskeleton-bound polysomes (PubMed:18285462).Localizes to the stress granules in the presence of PLEKHN1 (By similarity). {ECO:0000250|UniProtKB:P70372, ECO:0000269|PubMed:14517288, ECO:0000269|PubMed:18285462}.",ELAVL1 HUR,
Q16186,"cytosol [GO:0005829]; nucleoplasm [GO:0005654]; plasma membrane [GO:0005886]; proteasome complex [GO:0000502]; proteasome regulatory particle, lid subcomplex [GO:0008541]",SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:16990800}. Nucleus {ECO:0000269|PubMed:16990800}.,ADRM1 GP110,
Q16630,cytoplasm [GO:0005737]; interchromatin granule [GO:0035061]; membrane [GO:0016020]; mRNA cleavage and polyadenylation specificity factor complex [GO:0005847]; mRNA cleavage factor complex [GO:0005849]; nuclear speck [GO:0016607]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; paraspeckles [GO:0042382]; perichromatin fibrils [GO:0005726]; ribonucleoprotein complex [GO:1990904],"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:15169763, ECO:0000269|PubMed:19864460, ECO:0000269|PubMed:20695905, ECO:0000269|PubMed:9659921}. Nucleus, nucleoplasm {ECO:0000269|PubMed:17267687}. Nucleus speckle {ECO:0000269|PubMed:17267687}. Cytoplasm {ECO:0000269|PubMed:19864460}. Note=Shuttles between the nucleus and the cytoplasm in a transcription- and XPO1/CRM1-independent manner, most probably in complex with the cleavage factor Im complex (CFIm) (PubMed:19864460). Colocalizes with PSPC1 in punctate subnuclear structures often located adjacent to nuclear speckles, called paraspeckles, and corresponding to interchromatin granules-associated zones (IGAZs) (PubMed:17267687). Distribution in speckles and paraspeckles varies during the cell cycle (PubMed:17267687). Associates at sites of active transcription on nascent perichromatin fibrils (PFs) and perichromatin granules (PubMed:17267687). {ECO:0000269|PubMed:15169763, ECO:0000269|PubMed:17267687, ECO:0000269|PubMed:19864460}.",CPSF6 CFIM68,
Q1KMD3,membrane [GO:0016020]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Nucleus {ECO:0000250|UniProtKB:Q00PI9}.,HNRNPUL2 HNRPUL2,
Q3B7T1,nucleus [GO:0005634],SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.,EDRF1 C10orf137,
Q494V2,axonemal outer doublet [GO:0097545]; motile cilium [GO:0031514],"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton, cilium axoneme {ECO:0000250|UniProtKB:A8I4E9}.",CFAP100 CCDC37,
Q53FA7,cytosol [GO:0005829],,TP53I3 PIG3,
Q5SSJ5,chromosome [GO:0005694]; nuclear speck [GO:0016607]; nucleosome [GO:0000786]; nucleus [GO:0005634],"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:24830416}. Chromosome {ECO:0000269|PubMed:20042602, ECO:0000269|PubMed:24830416}. Note=localized in nuclei but not in nucleoli in interphase. Colocalized with chromosomes in mitosis, with a gradually increased during G1 progression and a maximum level during late G1 phase (G1/S). {ECO:0000269|PubMed:24830416}.",HP1BP3,
Q6Y7W6,cytoplasmic stress granule [GO:0010494]; cytosol [GO:0005829]; endoplasmic reticulum [GO:0005783]; endosome [GO:0005768]; Golgi apparatus [GO:0005794]; integral component of membrane [GO:0016021]; membrane [GO:0016020]; perikaryon [GO:0043204]; protein-containing complex [GO:0032991]; proximal dendrite [GO:1990635],,GIGYF2 KIAA0642 PERQ2 TNRC15,
Q7L2H7,"cytosol [GO:0005829]; eukaryotic 43S preinitiation complex [GO:0016282]; eukaryotic 48S preinitiation complex [GO:0033290]; eukaryotic translation initiation factor 3 complex [GO:0005852]; eukaryotic translation initiation factor 3 complex, eIF3m [GO:0071541]",SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_03012}.,EIF3M HFLB5 PCID1 GA17 PNAS-125,
Q7Z417,cytoplasm [GO:0005737]; cytoplasmic stress granule [GO:0010494]; cytosol [GO:0005829]; membrane [GO:0016020]; nuclear body [GO:0016604]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; polysomal ribosome [GO:0042788],"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:12837692, ECO:0000269|PubMed:26184334}. Cytoplasm {ECO:0000269|PubMed:12837692, ECO:0000269|PubMed:26184334}. Cytoplasm, Stress granule {ECO:0000269|PubMed:26184334}. Note=Distribution is cell cycle-modulated, being cytoplasmic in the G2/M phase and accumulating in nucleus during the G1 phase (PubMed:12837692). {ECO:0000269|PubMed:12837692, ECO:0000269|PubMed:26184334}.",NUFIP2 KIAA1321 PIG1,
Q7Z460,basal cortex [GO:0045180]; cell cortex [GO:0005938]; centrosomal corona [GO:0031592]; centrosome [GO:0005813]; condensed chromosome kinetochore [GO:0000777]; cortical microtubule cytoskeleton [GO:0030981]; cytoplasmic microtubule [GO:0005881]; cytosol [GO:0005829]; Golgi apparatus [GO:0005794]; kinetochore [GO:0000776]; kinetochore microtubule [GO:0005828]; membrane [GO:0016020]; microtubule plus-end [GO:0035371]; spindle microtubule [GO:0005876],"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton. Cytoplasm, cytoskeleton, microtubule organizing center, centrosome {ECO:0000269|PubMed:14654843}. Chromosome, centromere, kinetochore. Cytoplasm, cytoskeleton, spindle. Golgi apparatus, trans-Golgi network {ECO:0000305}. Note=Localizes to microtubule plus ends. Localizes to centrosomes, kinetochores and the mitotic spindle from prometaphase. Subsequently localizes to the spindle midzone from anaphase and to the midbody from telophase. In migrating cells localizes to the plus ends of microtubules within the cell body and to the entire microtubule lattice within the lamella. Localizes to the cell cortex and this requires ERC1 and PHLDB2.",CLASP1 KIAA0622 MAST1,
Q86XI6,glycogen granule [GO:0042587]; intracellular membrane-bounded organelle [GO:0043231]; protein phosphatase type 1 complex [GO:0000164],,PPP1R3B PPP1R4,
Q8IV61,guanyl-nucleotide exchange factor complex [GO:0032045]; integral component of plasma membrane [GO:0005887]; perinuclear region of cytoplasm [GO:0048471]; plasma membrane [GO:0005886],,RASGRP3 GRP3 KIAA0846,
Q8IVG5,cytoplasm [GO:0005737]; early endosome [GO:0005769],SUBCELLULAR LOCATION: Early endosome {ECO:0000250|UniProtKB:Q69Z37}.,SAMD9L C7orf6 DRIF2 KIAA2005 UEF,
Q8IYX3,centrosome [GO:0005813]; cytoplasm [GO:0005737],"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton, microtubule organizing center, centrosome {ECO:0000269|PubMed:25074808}.",CCDC116,
Q8N1G2,cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:18533109, ECO:0000269|PubMed:21310715}.",CMTR1 FTSJD2 KIAA0082 MTR1,
Q8N8S7,cell junction [GO:0030054]; cytoskeleton [GO:0005856]; cytosol [GO:0005829]; filopodium [GO:0030175]; focal adhesion [GO:0005925]; lamellipodium [GO:0030027]; plasma membrane [GO:0005886]; synapse [GO:0045202],"SUBCELLULAR LOCATION: Cytoplasm. Cytoplasm, cytoskeleton {ECO:0000250}. Cell projection, lamellipodium {ECO:0000250}. Cell projection, filopodium {ECO:0000250}. Cell junction, synapse {ECO:0000250}. Cell junction, focal adhesion. Note=Targeted to the leading edge of lamellipodia and filopodia by MRL family members. Colocalizes at filopodial tips with a number of other proteins including vinculin and zyxlin. Colocalizes with N-WASP at the leading edge. Colocalizes with GPHN and PFN at synapses (By similarity). {ECO:0000250}.",ENAH MENA,
Q8NBH2,cytoskeleton [GO:0005856]; Z disc [GO:0030018],"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton {ECO:0000250}. Cytoplasm, myofibril, sarcomere, Z line {ECO:0000250}.",KY,
Q8ND04,cytosol [GO:0005829],,SMG8 ABC2 C17orf71,
Q8NE71,cytoplasm [GO:0005737]; cytosol [GO:0005829]; membrane [GO:0016020]; nuclear envelope [GO:0005635]; nucleoplasm [GO:0005654]; polysomal ribosome [GO:0042788]; ribosome [GO:0005840],"SUBCELLULAR LOCATION: Isoform 2: Cytoplasm {ECO:0000269|PubMed:19570978}. Nucleus, nucleoplasm {ECO:0000269|PubMed:19570978}. Nucleus envelope {ECO:0000269|PubMed:19570978}.",ABCF1 ABC50,
Q8TBC4,cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634]; protein-containing complex [GO:0032991],,UBA3 UBE1C,
Q8TDR0,axoneme [GO:0005930]; centrosome [GO:0005813]; ciliary basal body [GO:0036064]; ciliary base [GO:0097546]; ciliary tip [GO:0097542]; ciliary transition zone [GO:0035869]; cilium [GO:0005929]; intraciliary transport particle B [GO:0030992],"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton {ECO:0000269|PubMed:12935900}. Cell projection, cilium {ECO:0000269|PubMed:26487268}. Cytoplasm, cytoskeleton, cilium axoneme {ECO:0000250|UniProtKB:Q149C2}. Cytoplasm, cytoskeleton, cilium basal body {ECO:0000250|UniProtKB:Q149C2}. Note=Microtubules (PubMed:12935900). In the cilium, it is observed at the ciliary base, ciliary transition zone and ciliary tip (PubMed:26487268). {ECO:0000269|PubMed:12935900, ECO:0000269|PubMed:26487268}.",TRAF3IP1 IFT54 MIPT3,
Q8WVM7,"chromatin [GO:0000785]; chromosome [GO:0005694]; chromosome, centromeric region [GO:0000775]; cohesin complex [GO:0008278]; cytosol [GO:0005829]; mitotic spindle pole [GO:0097431]; nuclear body [GO:0016604]; nuclear matrix [GO:0016363]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]","SUBCELLULAR LOCATION: Nucleus. Chromosome. Chromosome, centromere. Note=Associates with chromatin. Before prophase it is scattered along chromosome arms. During prophase, most of cohesin complexes dissociate from chromatin probably because of phosphorylation by PLK1, except at centromeres, where cohesin complexes remain. At anaphase, the RAD21 subunit of cohesin is cleaved, leading to the dissociation of the complex from chromosomes, allowing chromosome separation.",STAG1 SA1 SCC3,
Q8WVY7,nucleolus [GO:0005730]; nucleus [GO:0005634],"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:15883030, ECO:0000269|PubMed:21949367}. Note=Colocalizes with nuclear proteasomes.",UBLCP1,
Q8WW12,nuclear body [GO:0016604]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:12176013}.,PCNP,
Q92888,cytoplasm [GO:0005737]; cytosol [GO:0005829]; plasma membrane [GO:0005886],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:10747909}. Membrane {ECO:0000269|PubMed:10747909}. Note=Translocated to the membrane by activated GNA13 or LPA stimulation.,ARHGEF1,
Q92945,cytoplasmic stress granule [GO:0010494]; cytosol [GO:0005829]; membrane [GO:0016020]; nucleoplasm [GO:0005654],SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:19198587}. Cytoplasm {ECO:0000269|PubMed:19198587}. Note=A small proportion is also found in the cytoplasm of neuronal cell bodies and dendrites. {ECO:0000250}.,KHSRP FUBP2,
Q93008,cytoplasm [GO:0005737]; cytosol [GO:0005829]; growth cone [GO:0030426]; membrane [GO:0016020],"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:19135894}. Cell projection, growth cone {ECO:0000269|PubMed:24607389}.",USP9X DFFRX FAM USP9,
Q93009,chromosome [GO:0005694]; cytosol [GO:0005829]; nuclear body [GO:0016604]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; PML body [GO:0016605]; protein-containing complex [GO:0032991],"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:21258371, ECO:0000269|PubMed:23973222, ECO:0000269|PubMed:25283148, ECO:0000269|PubMed:26678539}. Cytoplasm {ECO:0000269|PubMed:25283148}. Nucleus, PML body {ECO:0000269|PubMed:9034339}. Chromosome {ECO:0000269|PubMed:20601937}. Note=Present in a minority of ND10 nuclear bodies. Association with ICP0/VMW110 at early times of infection leads to an increased proportion of USP7-containing ND10. Colocalizes with ATXN1 in the nucleus. Colocalized with DAXX in speckled structures. Colocalized with PML and PTEN in promyelocytic leukemia protein (PML) nuclear bodies.",USP7 HAUSP,
Q96AZ6,Cajal body [GO:0015030]; cytoplasm [GO:0005737]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; PML body [GO:0016605],"SUBCELLULAR LOCATION: Nucleus. Nucleus, nucleolus. Cytoplasm. Nucleus, Cajal body.",ISG20 HEM45,
Q96C19,membrane raft [GO:0045121],SUBCELLULAR LOCATION: Membrane raft {ECO:0000250}. Note=In a mouse immature B-cell line WEHI-231. {ECO:0000250}.,EFHD2 SWS1,
Q96DB5,cytoplasm [GO:0005737]; microtubule [GO:0005874]; spindle pole [GO:0000922],"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:18070910}. Cytoplasm, cytoskeleton, spindle {ECO:0000269|PubMed:18070910}. Cytoplasm, cytoskeleton, spindle pole {ECO:0000269|PubMed:18070910}. Note=In interphase localizes in the cytoplasm, and during mitosis localizes to the spindle microtubules and spindle poles.",RMDN1 FAM82B CGI-90,
Q96I76,cytoplasm [GO:0005737]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:28397860}. Cytoplasm {ECO:0000269|PubMed:28397860}.,GPATCH3 GPATC3,
Q96JH7,cytoplasm [GO:0005737]; endoplasmic reticulum lumen [GO:0005788]; Golgi stack [GO:0005795],"SUBCELLULAR LOCATION: Endoplasmic reticulum {ECO:0000250}. Golgi apparatus, Golgi stack {ECO:0000250}. Note=Associated with Golgi stacks and endoplasmic reticulum. {ECO:0000250}.",VCPIP1 KIAA1850 VCIP135,
Q96KP1,cytosol [GO:0005829]; exocyst [GO:0000145]; Flemming body [GO:0090543]; membrane [GO:0016020]; plasma membrane [GO:0005886],"SUBCELLULAR LOCATION: Midbody, Midbody ring {ECO:0000269|PubMed:16213214, ECO:0000269|PubMed:18756269}. Note=Recruitment to the midbody does not require RALA, nor RALB (PubMed:18756269). Colocalizes with CNTRL/centriolin at the midbody ring (PubMed:16213214). {ECO:0000269|PubMed:16213214, ECO:0000269|PubMed:18756269}.",EXOC2 SEC5 SEC5L1,
Q96QR8,DNA replication factor A complex [GO:0005662]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:1448097}.,PURB,
Q96RL7,cytosol [GO:0005829]; dense core granule [GO:0031045]; extrinsic component of membrane [GO:0019898],,VPS13A CHAC KIAA0986,
Q96RR4,cell projection [GO:0042995]; cytosol [GO:0005829]; nucleoplasm [GO:0005654],SUBCELLULAR LOCATION: Nucleus {ECO:0000250}. Cytoplasm {ECO:0000269|PubMed:21957496}. Cell projection {ECO:0000269|PubMed:21957496}. Note=Predominantly nuclear in unstimulated cells (By similarity). Found in the cytoplasm and neurites after forskolin induction. {ECO:0000250}.,CAMKK2 CAMKKB KIAA0787,
Q96RU2,cytosol [GO:0005829]; nuclear body [GO:0016604]; nucleoplasm [GO:0005654]; protein-containing complex [GO:0032991],"SUBCELLULAR LOCATION: Nucleus, nucleoplasm {ECO:0000269|PubMed:17558397}.",USP28 KIAA1515,
Q99471,cytoplasm [GO:0005737]; nucleus [GO:0005634]; prefoldin complex [GO:0016272],SUBCELLULAR LOCATION: Isoform 1: Nucleus.; SUBCELLULAR LOCATION: Isoform 2: Cytoplasm.; SUBCELLULAR LOCATION: Isoform 3: Nucleus.,PFDN5 MM1 PFD5,
Q99729,cytoplasm [GO:0005737]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; ribonucleoprotein complex [GO:1990904]; RNA polymerase II transcription factor complex [GO:0090575],SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:17289661}. Cytoplasm {ECO:0000269|PubMed:17289661}. Note=Localized in cytoplasmic mRNP granules containing untranslated mRNAs.,HNRNPAB ABBP1 HNRPAB,
Q99733,cytoplasm [GO:0005737]; nucleus [GO:0005634],"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:10764593, ECO:0000269|PubMed:9325046}. Cytoplasm {ECO:0000269|PubMed:10764593, ECO:0000269|PubMed:9325046}. Note=Present in the cytoplasm and excluded from the nucleus during G0/G1 phase, then relocates to the nucleus by the time cells are in S phase (PubMed:9325046). Phosphorylated form localizes in the cytoplasm during the G0/G1 transition, whereas dephosphorylation leads to relocalization into the nucleus at the G1/S-boundary (PubMed:10764593). {ECO:0000269|PubMed:10764593, ECO:0000269|PubMed:9325046}.",NAP1L4 NAP2,
Q9BQA1,cytoplasm [GO:0005737]; cytosol [GO:0005829]; Golgi apparatus [GO:0005794]; methylosome [GO:0034709]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:17437848, ECO:0000269|PubMed:21081503}. Cytoplasm {ECO:0000269|PubMed:17437848, ECO:0000269|PubMed:21081503}. Note=Nuclear in Leydig cells and cytoplasmic in germ cells during fetal testicular development. In adult testis, predominantly nuclear. Subcellular location varies from nuclear to cytoplasmic in various tumors (PubMed:17437848). {ECO:0000269|PubMed:17437848}.",WDR77 MEP50 WD45 HKMT1069 Nbla10071,
Q9BTE3,cytosol [GO:0005829]; nuclear chromatin [GO:0000790]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; plasma membrane [GO:0005886],"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:17296731}. Note=Associates with chromatin. Highly associated with chromatin in G1/S and S phases, reduced binding to chromatin in G2, and further decreased binding in early M phase. It then reassociates with chromatin in late M phase. Dissociates from chromatin later than component of the MCM complex.",MCMBP C10orf119,
Q9BW19,early endosome [GO:0005769]; kinesin complex [GO:0005871]; membrane [GO:0016020]; microtubule [GO:0005874]; microtubule organizing center [GO:0005815]; mitotic spindle [GO:0072686]; nucleus [GO:0005634],"SUBCELLULAR LOCATION: Nucleus {ECO:0000250|UniProtKB:Q9QWT9}. Cytoplasm, cytoskeleton, microtubule organizing center, centrosome {ECO:0000250|UniProtKB:Q9QWT9}. Cytoplasm, cytoskeleton, spindle {ECO:0000250|UniProtKB:Q9QWT9}. Early endosome {ECO:0000250|UniProtKB:Q9QWT9}. Note=Associated with nucleus during interphase, centrosomes in early and spindle in later mitosis. {ECO:0000250|UniProtKB:Q9QWT9}.",KIFC1 HSET KNSL2,
Q9BXT8,cytoplasm [GO:0005737]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}. Nucleus {ECO:0000250}. Note=Predominantly found in the cytoplasm. Component of a nuage in male germ cells (an electron-dense spherical cytoplasmic body present in late pachytene and diplotene spermatocytes and in elonging spermatids) (By similarity). {ECO:0000250}.,RNF17 TDRD4,
Q9BXW9,condensed chromosome [GO:0000793]; cytosol [GO:0005829]; nuclear body [GO:0016604]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:11239454, ECO:0000269|PubMed:12093742, ECO:0000269|PubMed:19465921, ECO:0000269|PubMed:19465922}. Note=Concentrates in nuclear foci during S phase and upon genotoxic stress. At the onset of mitosis, excluded from chromosomes and diffuses into the cytoplasm, returning to the nucleus at the end of cell division. Observed in a few spots localized in pairs on the sister chromatids of mitotic chromosome arms and not centromeres, one on each chromatids. These foci coincide with common fragile sites and could be sites of replication fork stalling. The foci are frequently interlinked through BLM-associated ultra-fine DNA bridges. Following aphidicolin treatment, targets chromatid gaps and breaks.",FANCD2 FACD,
Q9BY32,cytosol [GO:0005829],"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_03148, ECO:0000269|PubMed:11278832}.",ITPA C20orf37 My049 OK/SW-cl.9,
Q9BYV9,cytosol [GO:0005829]; nuclear chromatin [GO:0000790]; nucleus [GO:0005634],"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:17018862}. Nucleus {ECO:0000255|PROSITE-ProRule:PRU00978, ECO:0000269|PubMed:17018862}. Note=Nucleocytoplasmic shuttling is controlled by phosphorylation. {ECO:0000269|PubMed:17018862}.",BACH2,
Q9BZZ5,cytoplasm [GO:0005737]; membrane [GO:0016020]; nuclear speck [GO:0016607]; nucleus [GO:0005634]; spliceosomal complex [GO:0005681],SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:11075807}. Cytoplasm {ECO:0000269|PubMed:11075807}. Note=Mainly nuclear. Can also be cytoplasmic.; SUBCELLULAR LOCATION: Isoform 3: Cytoplasm.,API5 MIG8,
Q9C000,cytosol [GO:0005829]; inflammasome complex [GO:0061702]; NLRP1 inflammasome complex [GO:0072558]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],"SUBCELLULAR LOCATION: Cytoplasm, cytosol {ECO:0000269|PubMed:17418785}. Cytoplasm {ECO:0000269|PubMed:17164409}. Inflammasome {ECO:0000269|PubMed:12191486, ECO:0000269|PubMed:22665479}. Nucleus {ECO:0000269|PubMed:17164409}. Note=Nucleocytoplasmic distribution in lymphoid organs (probably in T-cells) and in neurons. In epithelial cells, predominantly cytoplasmic. {ECO:0000269|PubMed:17164409}.",NLRP1 CARD7 DEFCAP KIAA0926 NAC NALP1,
Q9H0I3,centriolar satellite [GO:0034451]; cytosol [GO:0005829]; nucleoplasm [GO:0005654]; protein-containing complex [GO:0032991],"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton, microtubule organizing center, centrosome, centriolar satellite {ECO:0000269|PubMed:25074808}. Note=Colocalized with HAP1 at centriolar satellites. Centriolar satellite localization requires PCM1. {ECO:0000269|PubMed:25074808}.",CCDC113 HSPC065,
Q9H1E3,chromatin [GO:0000785]; cytoplasm [GO:0005737]; nuclear chromatin [GO:0000790]; nucleolus [GO:0005730]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Nucleus.,NUCKS1 NUCKS JC7,
Q9H2Y7,cytosol [GO:0005829]; membrane [GO:0016020]; nuclear speck [GO:0016607]; nucleolus [GO:0005730],"SUBCELLULAR LOCATION: Nucleus, nucleolus {ECO:0000250|UniProtKB:O88466}. Nucleus speckle {ECO:0000250|UniProtKB:O88466}. Note=Colocalizes with RBM39 in nuclear speckles. Inhibition of RNA synthesis, or overexpression of KNOP1, induces translocation from nuclear speckles to the nucleolus. {ECO:0000250|UniProtKB:O88466}.",ZNF106 SH3BP3 ZFP106 ZNF474,
Q9H320,nucleolus [GO:0005730]; nucleus [GO:0005634],,VCX VCX1 VCX10R VCXB1,
Q9H3K6,cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:22746225}. Nucleus {ECO:0000269|PubMed:22746225}.,BOLA2 BOLA2A My016; BOLA2B,
Q9H5L6,nuclear chromatin [GO:0000790],,THAP9,
Q9HA64,cytosol [GO:0005829],,FN3KRP,
Q9NQG5,"centrosome [GO:0005813]; cytosol [GO:0005829]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; RNA polymerase II, holoenzyme [GO:0016591]",SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:22264791}.,RPRD1B C20orf77 CREPT,
Q9NVR5,cytoplasm [GO:0005737]; cytosol [GO:0005829],"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_03069, ECO:0000269|PubMed:19052621}. Note=Localizes in the apical cytoplasm around the gamma-tubulin-positive pericentriolar region, not in the cilia. {ECO:0000255|HAMAP-Rule:MF_03069}.",DNAAF2 C14orf104 KTU,
Q9NX55,cytoplasm [GO:0005737]; microtubule cytoskeleton [GO:0015630]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; protein-containing complex [GO:0032991],SUBCELLULAR LOCATION: Nucleus. Cytoplasm.,HYPK C15orf63 HSPC136,
Q9NXG2,nucleoplasm [GO:0005654],,THUMPD1,
Q9P287,centriole [GO:0005814]; centrosome [GO:0005813]; cytosol [GO:0005829]; mitotic spindle pole [GO:0097431]; nuclear cyclin-dependent protein kinase holoenzyme complex [GO:0019908]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:10878006, ECO:0000269|PubMed:11313963, ECO:0000269|PubMed:15713648}. Cytoplasm, cytoskeleton, microtubule organizing center, centrosome, centriole {ECO:0000269|PubMed:28394342}. Cytoplasm, cytoskeleton, spindle pole {ECO:0000269|PubMed:28394342}. Note=Colocalizes with BRCA2 in discrete nuclear foci (PubMed:15713648). In interphase, preferential localizes to the mother centriole (PubMed:28394342). Recruited to the spindle pole matrix and centrosome by microtubules and dynein/dynactin activity (PubMed:28394342). {ECO:0000269|PubMed:15713648, ECO:0000269|PubMed:28394342}.; SUBCELLULAR LOCATION: Isoform 1: Cytoplasm, cytoskeleton, microtubule organizing center, centrosome {ECO:0000269|PubMed:28394342}. Cytoplasm, cytoskeleton, spindle pole {ECO:0000269|PubMed:28394342}. Note=Isoform 1/beta tends to be less abundant at, and less strongly associated with, centrosomes than isoform 2/alpha. {ECO:0000269|PubMed:28394342}.; SUBCELLULAR LOCATION: Isoform 2: Cytoplasm, cytoskeleton, microtubule organizing center, centrosome {ECO:0000269|PubMed:28394342}. Cytoplasm, cytoskeleton, spindle pole {ECO:0000269|PubMed:28394342}. Note=Isoform 2/alpha tends to be more abundant at, and more strongly associated with, centrosomes than isoform 1/beta. {ECO:0000269|PubMed:28394342}.",BCCIP TOK1,
Q9UBE0,cytoplasm [GO:0005737]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; SUMO activating enzyme complex [GO:0031510],SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:11481243}.,SAE1 AOS1 SUA1 UBLE1A,
