Entry,Gene ontology (cellular component),Subcellular location [CC],Gene names,Signal peptide
P31939,cytosol [GO:0005829]; extracellular exosome [GO:0070062]; membrane [GO:0016020]; plasma membrane [GO:0005886],,ATIC PURH OK/SW-cl.86,
P31948,chaperone complex [GO:0101031]; cytosol [GO:0005829]; Golgi apparatus [GO:0005794]; nucleus [GO:0005634]; protein-containing complex [GO:0032991],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250|UniProtKB:Q60864}. Nucleus {ECO:0000250|UniProtKB:Q60864}.,STIP1,
P31949,cell-cell adherens junction [GO:0005913]; cytoplasm [GO:0005737]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; nucleus [GO:0005634]; ruffle [GO:0001726]; secretory granule lumen [GO:0034774],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:18618420}. Nucleus {ECO:0000269|PubMed:18618420}.,S100A11 MLN70 S100C,
P32119,cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular exosome [GO:0070062],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:9497357}.,PRDX2 NKEFB TDPX1,
P34096,extracellular region [GO:0005576],SUBCELLULAR LOCATION: Secreted.,RNASE4 RNS4,SIGNAL 1 28 {ECO:0000269|PubMed:8223579}.
P34932,cytosol [GO:0005829]; extracellular exosome [GO:0070062]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000305}.,HSPA4 APG2,
P35052,anchored component of plasma membrane [GO:0046658]; cell surface [GO:0009986]; collagen-containing extracellular matrix [GO:0062023]; cytosol [GO:0005829]; endosome [GO:0005768]; extracellular exosome [GO:0070062]; extracellular matrix [GO:0031012]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; Golgi lumen [GO:0005796]; intrinsic component of plasma membrane [GO:0031226]; lysosomal lumen [GO:0043202]; membrane raft [GO:0045121]; nucleoplasm [GO:0005654]; plasma membrane [GO:0005886]; synapse [GO:0045202],"SUBCELLULAR LOCATION: Cell membrane; Lipid-anchor, GPI-anchor; Extracellular side. Endosome. Note=S-nitrosylated form recycled in endosomes. Localizes to CAV1-containing vesicles close to the cell surface. Cleavage of heparan sulfate side chains takes place mainly in late endosomes. Associates with both forms of PRNP in lipid rafts. Colocalizes with APP in perinuclear compartments and with CP in intracellular compartments. Associates with fibrillar APP amyloid-beta peptides in lipid rafts in Alzheimer disease brains.; SUBCELLULAR LOCATION: Secreted glypican-1: Secreted, extracellular space.",GPC1,SIGNAL 1 23 {ECO:0000269|PubMed:2148568}.
P35080,cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]; extracellular exosome [GO:0070062]; glutamatergic synapse [GO:0098978]; postsynapse [GO:0098794]; presynapse [GO:0098793]; Schaffer collateral - CA1 synapse [GO:0098685],"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton.",PFN2,
P35237,collagen-containing extracellular matrix [GO:0062023]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; ficolin-1-rich granule membrane [GO:0101003]; plasma membrane [GO:0005886]; secretory granule membrane [GO:0030667]; serine protease inhibitor complex [GO:0097180]; tertiary granule membrane [GO:0070821],"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:14670919, ECO:0000269|PubMed:17761692, ECO:0000269|PubMed:20451170, ECO:0000269|PubMed:8486644}.",SERPINB6 PI6 PTI,
P35318,cytoplasm [GO:0005737]; extracellular region [GO:0005576]; extracellular space [GO:0005615],SUBCELLULAR LOCATION: Secreted.,ADM AM,SIGNAL 1 21 {ECO:0000250|UniProtKB:P53366}.
P35555,basement membrane [GO:0005604]; collagen-containing extracellular matrix [GO:0062023]; endoplasmic reticulum lumen [GO:0005788]; extracellular matrix [GO:0031012]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; microfibril [GO:0001527],"SUBCELLULAR LOCATION: Secreted {ECO:0000269|PubMed:24982166}. Note=Fibrillin-1 and Asprosin chains are still linked together during the secretion from cells, but are subsequently separated by furin (PubMed:24982166). {ECO:0000269|PubMed:24982166}.; SUBCELLULAR LOCATION: Asprosin: Secreted {ECO:0000269|PubMed:27087445}. Note=Secreted into the plasma. {ECO:0000269|PubMed:27087445}.; SUBCELLULAR LOCATION: Fibrillin-1: Secreted, extracellular space, extracellular matrix {ECO:0000269|PubMed:11461921, ECO:0000269|PubMed:24982166}.",FBN1 FBN,SIGNAL 1 24 {ECO:0000269|PubMed:10636927}.
P35556,collagen-containing extracellular matrix [GO:0062023]; extracellular matrix [GO:0031012]; extracellular region [GO:0005576]; microfibril [GO:0001527],"SUBCELLULAR LOCATION: Secreted, extracellular space, extracellular matrix.",FBN2,SIGNAL 1 28 {ECO:0000255}.
P35579,actin cytoskeleton [GO:0015629]; actomyosin [GO:0042641]; actomyosin contractile ring [GO:0005826]; brush border [GO:0005903]; cell-cell adherens junction [GO:0005913]; cell leading edge [GO:0031252]; cleavage furrow [GO:0032154]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; focal adhesion [GO:0005925]; immunological synapse [GO:0001772]; membrane [GO:0016020]; myosin II complex [GO:0016460]; myosin II filament [GO:0097513]; neuromuscular junction [GO:0031594]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; protein-containing complex [GO:0032991]; ruffle [GO:0001726]; spindle [GO:0005819]; stress fiber [GO:0001725]; uropod [GO:0001931],"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton {ECO:0000250|UniProtKB:Q8VDD5}. Cytoplasm, cell cortex {ECO:0000250|UniProtKB:Q8VDD5}. Note=Colocalizes with actin filaments at lamellipodia margins and at the leading edge of migrating cells (PubMed:20052411). In retinal pigment epithelial cells, predominantly localized to stress fiber-like structures with some localization to cytoplasmic puncta (PubMed:27331610). {ECO:0000269|PubMed:20052411, ECO:0000269|PubMed:27331610}.",MYH9,
P35754,cytosol [GO:0005829]; extracellular exosome [GO:0070062]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Cytoplasm.,GLRX GRX,
P36955,axon hillock [GO:0043203]; basement membrane [GO:0005604]; collagen-containing extracellular matrix [GO:0062023]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; melanosome [GO:0042470]; perinuclear region of cytoplasm [GO:0048471],SUBCELLULAR LOCATION: Secreted {ECO:0000269|PubMed:17081065}. Melanosome {ECO:0000269|PubMed:17081065}. Note=Enriched in stage I melanosomes.,SERPINF1 PEDF PIG35,SIGNAL 1 19
P37802,cytosol [GO:0005829]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; vesicle [GO:0031982],,TAGLN2 KIAA0120 CDABP0035,
P37837,cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000305}.,TALDO1 TAL TALDO TALDOR,
P38606,"apical plasma membrane [GO:0016324]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; lysosomal membrane [GO:0005765]; microvillus [GO:0005902]; plasma membrane [GO:0005886]; proton-transporting two-sector ATPase complex [GO:0016469]; proton-transporting V-type ATPase, V1 domain [GO:0033180]; vacuolar membrane [GO:0005774]",SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:29668857}.,ATP6V1A ATP6A1 ATP6V1A1 VPP2,
P38646,cytoplasm [GO:0005737]; extracellular exosome [GO:0070062]; focal adhesion [GO:0005925]; mitochondrial matrix [GO:0005759]; mitochondrial nucleoid [GO:0042645]; mitochondrion [GO:0005739]; nucleolus [GO:0005730],"SUBCELLULAR LOCATION: Mitochondrion {ECO:0000269|PubMed:22002106, ECO:0000269|PubMed:26702583}. Nucleus, nucleolus {ECO:0000269|PubMed:22002106}.",HSPA9 GRP75 HSPA9B mt-HSP70,
P40121,centriole [GO:0005814]; cytoplasm [GO:0005737]; extracellular exosome [GO:0070062]; F-actin capping protein complex [GO:0008290]; Flemming body [GO:0090543]; lamellipodium [GO:0030027]; melanosome [GO:0042470]; mitotic spindle [GO:0072686]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; ruffle [GO:0001726],"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:17081065, ECO:0000269|PubMed:18266911}. Cytoplasm {ECO:0000269|PubMed:17081065}. Melanosome {ECO:0000269|PubMed:17081065}. Cell projection, lamellipodium {ECO:0000250|UniProtKB:P24452}. Cell projection, ruffle {ECO:0000250|UniProtKB:P24452}. Note=In macrophages, may be predominantly cytoplasmic. Nuclear localization was observed in fibroblasts. In macrophages, present at the membrane-cytoplasm interface. In activated macrophages, concentrated in the ruffles of the leading lamellipodia. {ECO:0000250|UniProtKB:P24452}.",CAPG AFCP MCP,
P40123,cortical actin cytoskeleton [GO:0030864]; plasma membrane [GO:0005886]; postsynaptic density [GO:0014069],SUBCELLULAR LOCATION: Cell membrane {ECO:0000250}; Peripheral membrane protein {ECO:0000250}.,CAP2,
P40925,cytosol [GO:0005829]; extracellular exosome [GO:0070062]; extracellular space [GO:0005615],SUBCELLULAR LOCATION: Cytoplasm.,MDH1 MDHA,
P40926,cytoplasm [GO:0005737]; extracellular exosome [GO:0070062]; membrane [GO:0016020]; mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Mitochondrion matrix {ECO:0000250|UniProtKB:P04636}.,MDH2,
P41250,axon [GO:0030424]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]; secretory granule [GO:0030141],"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:17035524}. Cell projection, axon {ECO:0000269|PubMed:17035524, ECO:0000269|PubMed:25168514}. Secreted {ECO:0000250|UniProtKB:Q9CZD3}. Secreted, extracellular exosome {ECO:0000250|UniProtKB:Q9CZD3}. Note=Secreted by motor neuron, possibly through the exosome pathway (By similarity). In transfected COS7 cells, not detected in mitochondria, nor in Golgi apparatus (PubMed:17035524). {ECO:0000250|UniProtKB:Q9CZD3, ECO:0000269|PubMed:17035524}.",GARS,
P41271,extracellular space [GO:0005615],SUBCELLULAR LOCATION: Secreted.,NBL1 DAN DAND1,SIGNAL 1 16 {ECO:0000269|PubMed:11594460}.
P42025,cell cortex region [GO:0099738]; centrosome [GO:0005813]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; dynactin complex [GO:0005869]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; ficolin-1-rich granule lumen [GO:1904813]; membrane [GO:0016020]; microtubule cytoskeleton [GO:0015630]; secretory granule lumen [GO:0034774],"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton. Cytoplasm, cytoskeleton, microtubule organizing center, centrosome.",ACTR1B CTRN2,
P43487,centrosome [GO:0005813]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; nuclear envelope [GO:0005635]; nuclear pore [GO:0005643]; nucleus [GO:0005634],,RANBP1,
P43652,blood microparticle [GO:0072562]; cytoplasm [GO:0005737]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; extracellular space [GO:0005615],"SUBCELLULAR LOCATION: Secreted {ECO:0000269|PubMed:12463752, ECO:0000269|PubMed:15952736, ECO:0000269|PubMed:26902720, ECO:0000269|PubMed:7517938}.",AFM ALB2 ALBA,SIGNAL 1 21 {ECO:0000269|PubMed:15952736}.
P46781,cytoplasm [GO:0005737]; cytosol [GO:0005829]; cytosolic small ribosomal subunit [GO:0022627]; extracellular exosome [GO:0070062]; focal adhesion [GO:0005925]; membrane [GO:0016020]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]; synapse [GO:0045202],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:17289661}. Note=Localized in cytoplasmic mRNP granules containing untranslated mRNAs.,RPS9,
P46821,apical dendrite [GO:0097440]; axon [GO:0030424]; basal dendrite [GO:0097441]; cell junction [GO:0030054]; cell projection [GO:0042995]; cytosol [GO:0005829]; dendrite [GO:0030425]; dendritic spine [GO:0043197]; growth cone [GO:0030426]; hippocampal mossy fiber [GO:0097457]; microtubule [GO:0005874]; microtubule associated complex [GO:0005875]; neuronal cell body [GO:0043025]; perikaryon [GO:0043204]; perinuclear region of cytoplasm [GO:0048471]; photoreceptor outer segment [GO:0001750]; plasma membrane [GO:0005886]; postsynaptic density [GO:0014069]; somatodendritic compartment [GO:0036477]; synapse [GO:0045202]; varicosity [GO:0043196],"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton {ECO:0000269|PubMed:18195017}. Cytoplasm {ECO:0000269|PubMed:18195017}. Cell junction, synapse {ECO:0000250}. Cell projection, dendritic spine {ECO:0000250}. Note=Colocalizes with DAPK1 in the microtubules and cortical actin fibers. {ECO:0000250}.; SUBCELLULAR LOCATION: MAP1 light chain LC1: Cytoplasm {ECO:0000250|UniProtKB:P14873}.",MAP1B,
P46926,cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular exosome [GO:0070062],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}.,GNPDA1 GNPI HLN KIAA0060,
P46940,actin filament [GO:0005884]; axon [GO:0030424]; cytoplasm [GO:0005737]; cytoplasmic ribonucleoprotein granule [GO:0036464]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; extrinsic component of cytoplasmic side of plasma membrane [GO:0031234]; focal adhesion [GO:0005925]; growth cone [GO:0030426]; lateral plasma membrane [GO:0016328]; membrane raft [GO:0045121]; microtubule [GO:0005874]; midbody [GO:0030496]; neuron projection [GO:0043005]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; ruffle [GO:0001726]; secretory granule membrane [GO:0030667]; slit diaphragm [GO:0036057],"SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:15355962, ECO:0000269|PubMed:29033352}. Nucleus {ECO:0000269|PubMed:20883816, ECO:0000269|PubMed:29033352}. Cytoplasm {ECO:0000269|PubMed:20883816, ECO:0000269|PubMed:29033352}. Note=Subcellular distribution is regulated by the cell cycle, nuclear levels increase at G1/S phase (PubMed:20883816). {ECO:0000269|PubMed:20883816}.",IQGAP1 KIAA0051,
P47710,extracellular region [GO:0005576]; extracellular space [GO:0005615],SUBCELLULAR LOCATION: Secreted.,CSN1S1 CASA CSN1,"SIGNAL 1 15 {ECO:0000269|PubMed:7749638, ECO:0000269|PubMed:8192860}."
P47756,actin cytoskeleton [GO:0015629]; cytoskeleton [GO:0005856]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; F-actin capping protein complex [GO:0008290]; sarcomere [GO:0030017]; WASH complex [GO:0071203],"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton {ECO:0000250}. Cytoplasm, myofibril, sarcomere {ECO:0000250}.",CAPZB,
P48163,cytosol [GO:0005829]; mitochondrion [GO:0005739],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:8187880}.,ME1,
P48634,cytosol [GO:0005829]; extracellular exosome [GO:0070062]; membrane [GO:0016020]; nucleoplasm [GO:0005654]; plasma membrane [GO:0005886],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:15752841}. Nucleus {ECO:0000269|PubMed:15752841}.,PRRC2A BAT2 G2,
P48637,cytosol [GO:0005829]; extracellular exosome [GO:0070062],,GSS,
P48681,cytoplasm [GO:0005737]; intermediate filament [GO:0005882]; intermediate filament cytoskeleton [GO:0045111],,NES Nbla00170,
P48740,cytosol [GO:0005829]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; nucleoplasm [GO:0005654],SUBCELLULAR LOCATION: Secreted {ECO:0000269|PubMed:11485744}.,MASP1 CRARF CRARF1 PRSS5,SIGNAL 1 19 {ECO:0000269|PubMed:11290788}.
P48775,cytosol [GO:0005829],,TDO2 TDO,
P49006,cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]; extracellular exosome [GO:0070062]; plasma membrane [GO:0005886],"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton {ECO:0000250|UniProtKB:P28667}. Cell membrane {ECO:0000305|PubMed:22751924, ECO:0000305|PubMed:25255805}; Lipid-anchor {ECO:0000305|PubMed:25255805}. Note=Associates with the membrane via the insertion of the N-terminal N-myristoyl chain and the partial insertion of the effector domain. Association of the effector domain with membranes may be regulated by Ca(2+)/calmodulin. Colocalizes with F-actin at the leading edge of migrating cells (By similarity). In prostate cancers, shows strong expression at apical and/or basal regions of the cell and also has weak cytoplasmic expression (PubMed:22751924). {ECO:0000250|UniProtKB:P28667, ECO:0000269|PubMed:22751924}.",MARCKSL1 MLP MRP,
P49189,cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular exosome [GO:0070062],"SUBCELLULAR LOCATION: Cytoplasm, cytosol {ECO:0000250|UniProtKB:Q9JLJ3}.",ALDH9A1 ALDH4 ALDH7 ALDH9,
P49454,"axoneme [GO:0005930]; centrosome [GO:0005813]; chromosome, centromeric region [GO:0000775]; ciliary basal body [GO:0036064]; ciliary transition fiber [GO:0097539]; condensed chromosome outer kinetochore [GO:0000940]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; kinetochore [GO:0000776]; midbody [GO:0030496]; nuclear envelope [GO:0005635]; nuclear matrix [GO:0016363]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471]; pronucleus [GO:0045120]; spindle [GO:0005819]; spindle pole [GO:0000922]","SUBCELLULAR LOCATION: Cytoplasm, perinuclear region. Nucleus matrix. Chromosome, centromere, kinetochore. Cytoplasm, cytoskeleton, spindle. Note=Relocalizes to the kinetochore/centromere (coronal surface of the outer plate) and the spindle during mitosis. Observed in nucleus during interphase but not in the nucleolus. At metaphase becomes localized to areas including kinetochore and mitotic apparatus as well as cytoplasm. By telophase, is concentrated within the intracellular bridge at either side of the mid-body.",CENPF,
P49720,"cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; proteasome complex [GO:0000502]; proteasome core complex [GO:0005839]; proteasome core complex, beta-subunit complex [GO:0019774]",SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:12181345}. Nucleus {ECO:0000269|PubMed:12181345}.,PSMB3,
P49721,"cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; membrane [GO:0016020]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; proteasome complex [GO:0000502]; proteasome core complex [GO:0005839]; proteasome core complex, beta-subunit complex [GO:0019774]",SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:12181345}. Nucleus {ECO:0000269|PubMed:12181345}.,PSMB2,
P49773,cytoskeleton [GO:0005856]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; histone deacetylase complex [GO:0000118]; nucleus [GO:0005634]; plasma membrane [GO:0005886],SUBCELLULAR LOCATION: Cytoplasm. Nucleus. Note=Interaction with CDK7 leads to a more nuclear localization.,HINT1 HINT PKCI1 PRKCNH1,
P50395,azurophil granule lumen [GO:0035578]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; focal adhesion [GO:0005925]; Golgi apparatus [GO:0005794]; membrane [GO:0016020]; secretory granule lumen [GO:0034774]; synapse [GO:0045202]; vesicle [GO:0031982],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}. Membrane {ECO:0000250}; Peripheral membrane protein {ECO:0000250}.,GDI2 RABGDIB,
P50454,collagen-containing extracellular matrix [GO:0062023]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum-Golgi intermediate compartment [GO:0005793]; endoplasmic reticulum lumen [GO:0005788]; extracellular space [GO:0005615]; membrane raft [GO:0045121],SUBCELLULAR LOCATION: Endoplasmic reticulum lumen.,SERPINH1 CBP1 CBP2 HSP47 SERPINH2 PIG14,SIGNAL 1 18 {ECO:0000255}.
P50552,actin cytoskeleton [GO:0015629]; bicellular tight junction [GO:0005923]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; filopodium membrane [GO:0031527]; focal adhesion [GO:0005925]; lamellipodium membrane [GO:0031258]; plasma membrane [GO:0005886],"SUBCELLULAR LOCATION: Cytoplasm. Cytoplasm, cytoskeleton. Cell junction, focal adhesion. Cell junction, tight junction {ECO:0000250}. Cell projection, lamellipodium membrane. Cell projection, filopodium membrane. Note=Targeted to stress fibers and focal adhesions through interaction with a number of proteins including MRL family members. Localizes to the plasma membrane in protruding lamellipodia and filopodial tips. Stimulation by thrombin or PMA, also translocates VASP to focal adhesions. Localized along the sides of actin filaments throughout the peripheral cytoplasm under basal conditions. In pre-apoptotic cells, colocalizes with MEFV in large specks (pyroptosomes).",VASP,
P50990,azurophil granule lumen [GO:0035578]; cell body [GO:0044297]; centrosome [GO:0005813]; chaperonin-containing T-complex [GO:0005832]; cilium [GO:0005929]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; ficolin-1-rich granule lumen [GO:1904813]; intermediate filament cytoskeleton [GO:0045111]; microtubule [GO:0005874]; nucleoplasm [GO:0005654]; secretory granule lumen [GO:0034774]; zona pellucida receptor complex [GO:0002199],"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:20080638}. Cytoplasm, cytoskeleton, microtubule organizing center, centrosome {ECO:0000269|PubMed:14654843, ECO:0000269|PubMed:20080638}. Cytoplasm, cytoskeleton, cilium basal body {ECO:0000250|UniProtKB:P42932}.",CCT8 C21orf112 CCTQ KIAA0002,
P50991,cell body [GO:0044297]; cell projection [GO:0042995]; centrosome [GO:0005813]; chaperonin-containing T-complex [GO:0005832]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; melanosome [GO:0042470]; microtubule [GO:0005874]; nucleoplasm [GO:0005654]; zona pellucida receptor complex [GO:0002199],"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:17081065, ECO:0000269|PubMed:20080638}. Melanosome {ECO:0000269|PubMed:17081065}. Cytoplasm, cytoskeleton, microtubule organizing center, centrosome {ECO:0000269|PubMed:14654843, ECO:0000269|PubMed:20080638}. Cytoplasm, cytoskeleton, cilium basal body {ECO:0000250|UniProtKB:P80315}. Note=Identified by mass spectrometry in melanosome fractions from stage I to stage IV. {ECO:0000269|PubMed:17081065}.",CCT4 CCTD SRB,
P51665,cytosol [GO:0005829]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; ficolin-1-rich granule lumen [GO:1904813]; membrane [GO:0016020]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; proteasome complex [GO:0000502]; proteasome regulatory particle [GO:0005838]; secretory granule lumen [GO:0034774],,PSMD7 MOV34L,
P51688,extracellular exosome [GO:0070062]; lysosomal lumen [GO:0043202]; lysosome [GO:0005764],SUBCELLULAR LOCATION: Lysosome {ECO:0000269|PubMed:15146460}.,SGSH HSS,SIGNAL 1 20 {ECO:0000269|PubMed:7493035}.
P51884,collagen-containing extracellular matrix [GO:0062023]; extracellular exosome [GO:0070062]; extracellular matrix [GO:0031012]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; fibrillar collagen trimer [GO:0005583]; Golgi lumen [GO:0005796]; lysosomal lumen [GO:0043202],"SUBCELLULAR LOCATION: Secreted, extracellular space, extracellular matrix {ECO:0000250}.",LUM LDC SLRR2D,SIGNAL 1 18
P51911,cytoskeleton [GO:0005856]; focal adhesion [GO:0005925],,CNN1,
P52209,cytosol [GO:0005829]; extracellular exosome [GO:0070062]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}.,PGD PGDH,
P52272,catalytic step 2 spliceosome [GO:0071013]; collagen-containing extracellular matrix [GO:0062023]; cytoplasm [GO:0005737]; extracellular exosome [GO:0070062]; membrane [GO:0016020]; nuclear matrix [GO:0016363]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; paraspeckles [GO:0042382]; post-mRNA release spliceosomal complex [GO:0071014]; ribonucleoprotein complex [GO:1990904]; spliceosomal complex [GO:0005681],"SUBCELLULAR LOCATION: Nucleus, nucleolus {ECO:0000269|Ref.5}.",HNRNPM HNRPM NAGR1,
P52565,cytoskeleton [GO:0005856]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; membrane [GO:0016020],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:23434736}.,ARHGDIA GDIA1,
P52758,cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]; nucleus [GO:0005634]; peroxisome [GO:0005777],"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:8973653}. Nucleus {ECO:0000269|PubMed:8973653}. Peroxisome {ECO:0000250|UniProtKB:P52759}. Mitochondrion {ECO:0000250|UniProtKB:P52759}. Note=Mostly cytoplasmic but, in less differentiated cells occasionally nuclear. {ECO:0000269|PubMed:8973653}.",RIDA HRSP12,
P52788,cytosol [GO:0005829]; extracellular exosome [GO:0070062],,SMS,
P52823,apical plasma membrane [GO:0016324]; cytoplasm [GO:0005737]; extracellular space [GO:0005615]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Secreted.,STC1 STC,SIGNAL 1 17 {ECO:0000269|PubMed:15340161}.
P52907,actin cortical patch [GO:0030479]; actin cytoskeleton [GO:0015629]; cytoskeleton [GO:0005856]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; F-actin capping protein complex [GO:0008290]; WASH complex [GO:0071203],"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton {ECO:0000250}.",CAPZA1,
P53396,azurophil granule lumen [GO:0035578]; citrate lyase complex [GO:0009346]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; ficolin-1-rich granule lumen [GO:1904813]; membrane [GO:0016020]; nucleoplasm [GO:0005654]; plasma membrane [GO:0005886],"SUBCELLULAR LOCATION: Cytoplasm, cytosol {ECO:0000269|PubMed:9116495}.",ACLY,
P53634,azurophil granule lumen [GO:0035578]; centrosome [GO:0005813]; collagen-containing extracellular matrix [GO:0062023]; COPII-coated ER to Golgi transport vesicle [GO:0030134]; endoplasmic reticulum-Golgi intermediate compartment membrane [GO:0033116]; endoplasmic reticulum lumen [GO:0005788]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; Golgi membrane [GO:0000139]; intracellular membrane-bounded organelle [GO:0043231]; lysosome [GO:0005764]; membrane [GO:0016020]; nucleoplasm [GO:0005654],SUBCELLULAR LOCATION: Lysosome.,CTSC CPPI,"SIGNAL 1 24 {ECO:0000269|PubMed:11015218, ECO:0000269|PubMed:7665576, ECO:0000269|PubMed:9507095}."
P54578,cell surface [GO:0009986]; cytoplasmic vesicle [GO:0031410]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; plasma membrane [GO:0005886]; proteasome complex [GO:0000502]; synapse [GO:0045202],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:19106094}. Cell membrane {ECO:0000269|PubMed:19106094}; Peripheral membrane protein {ECO:0000269|PubMed:19106094}.,USP14 TGT,
