Entry,Gene ontology (cellular component),Subcellular location [CC],Gene names,Signal peptide
P62633,cytoplasm [GO:0005737]; cytosol [GO:0005829]; endoplasmic reticulum [GO:0005783]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}. Endoplasmic reticulum {ECO:0000250}.,CNBP RNF163 ZNF9,
P62701,cytoplasmic ribonucleoprotein granule [GO:0036464]; cytosol [GO:0005829]; cytosolic small ribosomal subunit [GO:0022627]; extracellular exosome [GO:0070062]; focal adhesion [GO:0005925]; membrane [GO:0016020]; nucleoplasm [GO:0005654]; polysome [GO:0005844]; ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]; small ribosomal subunit [GO:0015935]; synapse [GO:0045202],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:17289661}. Note=Localized in cytoplasmic mRNP granules containing untranslated mRNAs.,RPS4X CCG2 RPS4 SCAR,
P62750,cytoplasm [GO:0005737]; cytosol [GO:0005829]; cytosolic large ribosomal subunit [GO:0022625]; extracellular exosome [GO:0070062]; nucleolus [GO:0005730]; nucleus [GO:0005634],,RPL23A,
P62805,"extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; membrane [GO:0016020]; nuclear chromosome [GO:0000228]; nuclear chromosome, telomeric region [GO:0000784]; nuclear nucleosome [GO:0000788]; nucleoplasm [GO:0005654]; nucleosome [GO:0000786]; nucleus [GO:0005634]; protein-containing complex [GO:0032991]",SUBCELLULAR LOCATION: Nucleus. Chromosome.,HIST1H4A H4/A H4FA; HIST1H4B H4/I H4FI; HIST1H4C H4/G H4FG; HIST1H4D H4/B H4FB; HIST1H4E H4/J H4FJ; HIST1H4F H4/C H4FC; HIST1H4H H4/H H4FH; HIST1H4I H4/M H4FM; HIST1H4J H4/E H4FE; HIST1H4K H4/D H4FD; HIST1H4L H4/K H4FK; HIST2H4A H4/N H4F2 H4FN HIST2H4; HIST2H4B H4/O H4FO; HIST4H4,
P62820,cytosol [GO:0005829]; early endosome [GO:0005769]; endoplasmic reticulum membrane [GO:0005789]; extracellular exosome [GO:0070062]; Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; melanosome [GO:0042470]; transport vesicle membrane [GO:0030658],"SUBCELLULAR LOCATION: Golgi apparatus {ECO:0000269|PubMed:22939626}. Endoplasmic reticulum {ECO:0000269|PubMed:22939626}. Early endosome {ECO:0000269|PubMed:21303926}. Cytoplasm, cytosol {ECO:0000303|PubMed:19942850}. Membrane {ECO:0000269|PubMed:19942850, ECO:0000269|PubMed:23815289}. Melanosome {ECO:0000250|UniProtKB:P62821}. Note=Alternates between membrane-associated and cytosolic forms. {ECO:0000303|PubMed:19942850}.",RAB1A RAB1,
P62826,centriole [GO:0005814]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; host cell [GO:0043657]; melanosome [GO:0042470]; membrane [GO:0016020]; midbody [GO:0030496]; nuclear envelope [GO:0005635]; nuclear pore [GO:0005643]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; protein-containing complex [GO:0032991]; recycling endosome [GO:0055037]; RNA nuclear export complex [GO:0042565],"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:10679025, ECO:0000269|PubMed:12194828, ECO:0000269|PubMed:8421051, ECO:0000269|PubMed:8896452, ECO:0000269|PubMed:9351834, ECO:0000269|PubMed:9822603}. Nucleus envelope {ECO:0000269|PubMed:8896452, ECO:0000269|PubMed:9822603}. Cytoplasm, cytosol {ECO:0000269|PubMed:8276887}. Cytoplasm {ECO:0000269|PubMed:10679025, ECO:0000269|PubMed:12194828, ECO:0000269|PubMed:9822603}. Melanosome {ECO:0000269|PubMed:17081065}. Note=Predominantly nuclear during interphase (PubMed:8421051, PubMed:12194828, PubMed:10679025). Becomes dispersed throughout the cytoplasm during mitosis (PubMed:8421051, PubMed:12194828). Identified by mass spectrometry in melanosome fractions from stage I to stage IV (PubMed:17081065). {ECO:0000269|PubMed:10679025, ECO:0000269|PubMed:12194828, ECO:0000269|PubMed:17081065, ECO:0000269|PubMed:8421051}.",RAN ARA24 OK/SW-cl.81,
P62829,cytoplasm [GO:0005737]; cytosol [GO:0005829]; cytosolic large ribosomal subunit [GO:0022625]; extracellular exosome [GO:0070062]; focal adhesion [GO:0005925]; membrane [GO:0016020]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; postsynaptic density [GO:0014069]; protein-containing complex [GO:0032991]; ribosome [GO:0005840],,RPL23,
P62841,cytosol [GO:0005829]; cytosolic small ribosomal subunit [GO:0022627]; focal adhesion [GO:0005925]; membrane [GO:0016020]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],,RPS15 RIG,
P62857,cytoplasmic side of rough endoplasmic reticulum membrane [GO:0098556]; cytosol [GO:0005829]; cytosolic small ribosomal subunit [GO:0022627]; extracellular exosome [GO:0070062]; nucleoplasm [GO:0005654]; polysomal ribosome [GO:0042788]; small ribosomal subunit [GO:0015935],"SUBCELLULAR LOCATION: Cytoplasm, cytosol {ECO:0000269|PubMed:25957688}. Cytoplasm {ECO:0000305|PubMed:23636399, ECO:0000305|PubMed:25901680}. Rough endoplasmic reticulum {ECO:0000250|UniProtKB:Q6QAT1}. Note=Detected on cytosolic polysomes (PubMed:25957688). Detected in ribosomes that are associated with the rough endoplasmic reticulum (By similarity). {ECO:0000250|UniProtKB:Q6QAT1, ECO:0000269|PubMed:25957688}.",RPS28,
P62879,cell body [GO:0044297]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; extracellular space [GO:0005615]; focal adhesion [GO:0005925]; lysosomal membrane [GO:0005765]; membrane [GO:0016020]; perinuclear region of cytoplasm [GO:0048471]; plasma membrane [GO:0005886]; protein-containing complex [GO:0032991]; vesicle [GO:0031982],"SUBCELLULAR LOCATION: Cytoplasm, perinuclear region {ECO:0000269|PubMed:16498633}.",GNB2,
P62888,cytosol [GO:0005829]; cytosolic large ribosomal subunit [GO:0022625]; extracellular exosome [GO:0070062]; focal adhesion [GO:0005925]; membrane [GO:0016020]; nucleus [GO:0005634]; polysomal ribosome [GO:0042788]; postsynaptic density [GO:0014069],,RPL30,
P62899,cytosol [GO:0005829]; cytosolic large ribosomal subunit [GO:0022625]; extracellular exosome [GO:0070062]; focal adhesion [GO:0005925]; membrane [GO:0016020]; polysomal ribosome [GO:0042788],,RPL31,
P62906,cytosol [GO:0005829]; cytosolic large ribosomal subunit [GO:0022625]; extracellular exosome [GO:0070062]; focal adhesion [GO:0005925]; membrane [GO:0016020]; nucleus [GO:0005634]; polysomal ribosome [GO:0042788]; postsynaptic density [GO:0014069],,RPL10A NEDD6,
P62913,cytoplasm [GO:0005737]; cytosol [GO:0005829]; cytosolic large ribosomal subunit [GO:0022625]; extracellular exosome [GO:0070062]; membrane [GO:0016020]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; polysomal ribosome [GO:0042788]; protein-containing complex [GO:0032991],"SUBCELLULAR LOCATION: Nucleus, nucleolus {ECO:0000269|PubMed:27829214}. Cytoplasm {ECO:0000250|UniProtKB:Q9CXW4}.",RPL11,
P62937,cytosol [GO:0005829]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; ficolin-1-rich granule lumen [GO:1904813]; focal adhesion [GO:0005925]; membrane [GO:0016020]; nucleus [GO:0005634]; protein-containing complex [GO:0032991]; secretory granule lumen [GO:0034774]; vesicle [GO:0031982],"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:16527992}. Secreted {ECO:0000269|PubMed:16527992}. Note=Secretion occurs in response to oxidative stress in vascular smooth muscle through a vesicular secretory pathway that involves actin remodeling and myosin II activation, and mediates ERK1/2 activation.",PPIA CYPA,
P62942,cytoplasm [GO:0005737]; cytoplasmic side of membrane [GO:0098562]; cytosol [GO:0005829]; extrinsic component of organelle membrane [GO:0031312]; membrane [GO:0016020]; ryanodine receptor complex [GO:1990425]; sarcoplasmic reticulum [GO:0016529]; terminal cisterna [GO:0014802]; Z disc [GO:0030018],"SUBCELLULAR LOCATION: Cytoplasm, cytosol {ECO:0000269|PubMed:1701173}. Sarcoplasmic reticulum membrane {ECO:0000250|UniProtKB:P62943}; Peripheral membrane protein {ECO:0000250|UniProtKB:P62943}; Cytoplasmic side {ECO:0000250|UniProtKB:P62943}.",FKBP1A FKBP1 FKBP12,
P62979,cytoplasm [GO:0005737]; cytosol [GO:0005829]; cytosolic small ribosomal subunit [GO:0022627]; endocytic vesicle membrane [GO:0030666]; endoplasmic reticulum membrane [GO:0005789]; endosome membrane [GO:0010008]; extracellular exosome [GO:0070062]; extracellular space [GO:0005615]; host cell [GO:0043657]; membrane [GO:0016020]; mitochondrial outer membrane [GO:0005741]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; small ribosomal subunit [GO:0015935]; vesicle [GO:0031982],SUBCELLULAR LOCATION: Ubiquitin: Cytoplasm {ECO:0000250}. Nucleus {ECO:0000250}.,RPS27A UBA80 UBCEP1,
P62993,cell-cell junction [GO:0005911]; COP9 signalosome [GO:0008180]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; endosome [GO:0005768]; extracellular exosome [GO:0070062]; Golgi apparatus [GO:0005794]; Grb2-EGFR complex [GO:0070436]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; vesicle membrane [GO:0012506],SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:21179510}. Cytoplasm {ECO:0000269|PubMed:21179510}. Endosome {ECO:0000269|PubMed:21179510}. Golgi apparatus {ECO:0000250}.,GRB2 ASH,
P63000,cell projection [GO:0042995]; cytoplasm [GO:0005737]; cytoplasmic ribonucleoprotein granule [GO:0036464]; cytoplasmic vesicle [GO:0031410]; cytosol [GO:0005829]; dendritic spine [GO:0043197]; endoplasmic reticulum membrane [GO:0005789]; extracellular exosome [GO:0070062]; ficolin-1-rich granule membrane [GO:0101003]; focal adhesion [GO:0005925]; glutamatergic synapse [GO:0098978]; Golgi membrane [GO:0000139]; lamellipodium [GO:0030027]; melanosome [GO:0042470]; membrane [GO:0016020]; plasma membrane [GO:0005886]; postsynapse [GO:0098794]; recycling endosome membrane [GO:0055038]; ruffle membrane [GO:0032587]; secretory granule membrane [GO:0030667]; trans-Golgi network [GO:0005802],"SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:1643658}; Lipid-anchor {ECO:0000269|PubMed:1903399}; Cytoplasmic side {ECO:0000269|PubMed:1643658, ECO:0000269|PubMed:19948726}. Melanosome {ECO:0000269|PubMed:17081065, ECO:0000269|PubMed:19948726, ECO:0000269|PubMed:21693584}. Cytoplasm {ECO:0000269|PubMed:19948726}. Cell projection, lamellipodium {ECO:0000250|UniProtKB:P63001}. Note=Inner surface of plasma membrane possibly with attachment requiring prenylation of the C-terminal cysteine (PubMed:1903399). Identified by mass spectrometry in melanosome fractions from stage I to stage IV (PubMed:17081065). Found in the ruffled border (a late endosomal-like compartment in the plasma membrane) of bone-resorbing osteoclasts. Localizes to the lamellipodium in a SH3RF1-dependent manner (By similarity). In macrophages, cytoplasmic location increases upon CSF1 stimulation (By similarity). {ECO:0000250|UniProtKB:P63001, ECO:0000250|UniProtKB:Q6RUV5, ECO:0000269|PubMed:17081065, ECO:0000269|PubMed:1903399}.",RAC1 TC25 MIG5,
P63104,blood microparticle [GO:0072562]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; extracellular space [GO:0005615]; focal adhesion [GO:0005925]; glutamatergic synapse [GO:0098978]; hippocampal mossy fiber to CA3 synapse [GO:0098686]; melanosome [GO:0042470]; mitochondrion [GO:0005739]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; vesicle [GO:0031982],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:17081065}. Melanosome {ECO:0000269|PubMed:17081065}. Note=Located to stage I to stage IV melanosomes.,YWHAZ,
P63167,axon cytoplasm [GO:1904115]; centrosome [GO:0005813]; ciliary tip [GO:0097542]; cilium [GO:0005929]; cytoplasm [GO:0005737]; cytoplasmic dynein complex [GO:0005868]; cytosol [GO:0005829]; dynein complex [GO:0030286]; ficolin-1-rich granule membrane [GO:0101003]; kinetochore [GO:0000776]; membrane [GO:0016020]; microtubule [GO:0005874]; mitochondrion [GO:0005739]; mitotic spindle [GO:0072686]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; tertiary granule membrane [GO:0070821],"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton, microtubule organizing center, centrosome {ECO:0000269|PubMed:14654843}. Cytoplasm, cytoskeleton. Nucleus. Mitochondrion. Note=Upon induction of apoptosis translocates together with BCL2L11 to mitochondria.",DYNLL1 DLC1 DNCL1 DNCLC1 HDLC1,
P63208,centrosome [GO:0005813]; Cul7-RING ubiquitin ligase complex [GO:0031467]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; SCF ubiquitin ligase complex [GO:0019005],,SKP1 EMC19 OCP2 SKP1A TCEB1L,
P63220,cytosol [GO:0005829]; cytosolic small ribosomal subunit [GO:0022627]; nucleoplasm [GO:0005654]; polysomal ribosome [GO:0042788]; rough endoplasmic reticulum [GO:0005791]; small ribosomal subunit [GO:0015935]; synapse [GO:0045202],"SUBCELLULAR LOCATION: Cytoplasm, cytosol {ECO:0000269|PubMed:25957688}. Cytoplasm {ECO:0000305|PubMed:23636399, ECO:0000305|PubMed:25901680}. Rough endoplasmic reticulum {ECO:0000250|UniProtKB:P63221}. Note=Detected on cytosolic polysomes (PubMed:25957688). Detected in ribosomes that are associated with the rough endoplasmic reticulum (By similarity). {ECO:0000250|UniProtKB:P63221, ECO:0000269|PubMed:25957688}.",RPS21,
P63241,annulate lamellae [GO:0005642]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; endoplasmic reticulum membrane [GO:0005789]; membrane [GO:0016020]; nuclear pore [GO:0005643]; nucleus [GO:0005634],"SUBCELLULAR LOCATION: Cytoplasm. Nucleus. Endoplasmic reticulum membrane; Peripheral membrane protein; Cytoplasmic side. Nucleus, nuclear pore complex. Note=Hypusine modification promotes the nuclear export and cytoplasmic localization and there was a dynamic shift in the localization from predominantly cytoplasmic to primarily nuclear under apoptotic inducing conditions.",EIF5A,
P63244,cytoplasm [GO:0005737]; cytosol [GO:0005829]; cytosolic small ribosomal subunit [GO:0022627]; dendrite [GO:0030425]; extracellular exosome [GO:0070062]; IRE1-RACK1-PP2A complex [GO:1990630]; midbody [GO:0030496]; mitochondrion [GO:0005739]; neuronal cell body [GO:0043025]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; perikaryon [GO:0043204]; perinuclear region of cytoplasm [GO:0048471]; phagocytic cup [GO:0001891]; small ribosomal subunit [GO:0015935],"SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:11312657, ECO:0000269|PubMed:17956333}; Peripheral membrane protein. Cytoplasm {ECO:0000269|PubMed:10849009, ECO:0000269|PubMed:11279199, ECO:0000269|PubMed:12958311, ECO:0000269|PubMed:19785988, ECO:0000269|PubMed:20499158, ECO:0000269|PubMed:20573744}. Cytoplasm, perinuclear region {ECO:0000269|PubMed:11279199, ECO:0000269|PubMed:12958311}. Nucleus {ECO:0000269|PubMed:10849009}. Perikaryon {ECO:0000250|UniProtKB:P68040}. Cell projection, dendrite {ECO:0000250|UniProtKB:P68040}. Cell projection, phagocytic cup {ECO:0000269|PubMed:21347310}. Note=Recruited to the plasma membrane through interaction with KRT1 which binds to membrane-bound ITGB1 (PubMed:17956333). Also associated with the membrane in oncogene-transformed cells (PubMed:11884618). PKC activation induces translocation from the perinuclear region to the cell periphery (PubMed:11279199). In the brain, detected mainly in cell bodies and dendrites with little expression in axonal fibers or nuclei (By similarity). Localized to phagocytic cups following infection by Y.pestis (PubMed:21347310). {ECO:0000250|UniProtKB:P68040, ECO:0000269|PubMed:11279199, ECO:0000269|PubMed:11884618, ECO:0000269|PubMed:17956333, ECO:0000269|PubMed:21347310}.",RACK1 GNB2L1 HLC7 PIG21,
P63279,cytoplasm [GO:0005737]; cytosol [GO:0005829]; nuclear envelope [GO:0005635]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; PML body [GO:0016605]; sumoylated E2 ligase complex [GO:1990356]; synaptonemal complex [GO:0000795]; transferase complex [GO:1990234],"SUBCELLULAR LOCATION: Nucleus. Cytoplasm. Note=Mainly nuclear. In spermatocytes, localizes in synaptonemal complexes. Recruited by BCL11A into the nuclear body (By similarity). {ECO:0000250}.",UBE2I UBC9 UBCE9,
P63313,cytoplasm [GO:0005737]; cytoskeleton [GO:0005856],"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton.",TMSB10 PTMB10 THYB10,
P67775,"chromosome, centromeric region [GO:0000775]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; membrane [GO:0016020]; membrane raft [GO:0045121]; microtubule cytoskeleton [GO:0015630]; mitochondrion [GO:0005739]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; protein phosphatase type 2A complex [GO:0000159]; spindle pole [GO:0000922]; synapse [GO:0045202]","SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:16541025}. Nucleus {ECO:0000269|PubMed:16541025}. Chromosome, centromere {ECO:0000269|PubMed:16541025}. Cytoplasm, cytoskeleton, spindle pole {ECO:0000269|PubMed:16541025}. Note=In prometaphase cells, but not in anaphase cells, localizes at centromeres. During mitosis, also found at spindle poles. Centromeric localization requires the presence of SGO2 (By similarity). {ECO:0000250}.",PPP2CA,
P67809,CRD-mediated mRNA stability complex [GO:0070937]; cytoplasm [GO:0005737]; cytoplasmic stress granule [GO:0010494]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; histone pre-mRNA 3'end processing complex [GO:0071204]; intracellular membrane-bounded organelle [GO:0043231]; nuclear membrane [GO:0031965]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; ribonucleoprotein complex [GO:1990904]; U12-type spliceosomal complex [GO:0005689],"SUBCELLULAR LOCATION: Cytoplasm. Nucleus. Cytoplasmic granule {ECO:0000269|PubMed:25229427}. Secreted. Note=Localized in cytoplasmic mRNP granules containing untranslated mRNAs. Shuttles between nucleus and cytoplasm. Predominantly cytoplasmic in proliferating cells. Cytotoxic stress and DNA damage enhance translocation to the nucleus. Localized with DDX1, MBNL1 and TIAL1 in stress granules upon stress. Secreted by mesangial and monocytic cells after inflammatory challenges. Translocates from the cytoplasm to the nucleus after and colocalizes with APEX1 in nuclear speckles after genotoxic stress.",YBX1 NSEP1 YB1,
P68036,cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; ubiquitin ligase complex [GO:0000151],"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:11278816, ECO:0000269|PubMed:17003263}. Cytoplasm {ECO:0000269|PubMed:11278816, ECO:0000269|PubMed:17003263}.",UBE2L3 UBCE7 UBCH7,
P68104,cortical actin cytoskeleton [GO:0030864]; cytoplasm [GO:0005737]; cytoplasmic side of lysosomal membrane [GO:0098574]; cytosol [GO:0005829]; eukaryotic translation elongation factor 1 complex [GO:0005853]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; ficolin-1-rich granule lumen [GO:1904813]; membrane [GO:0016020]; nucleolus [GO:0005730]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; ruffle membrane [GO:0032587]; secretory granule lumen [GO:0034774],"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:19158340, ECO:0000269|PubMed:8650580}. Nucleus {ECO:0000269|PubMed:17177976, ECO:0000269|PubMed:8650580}. Nucleus, nucleolus {ECO:0000269|PubMed:8650580}. Cell membrane {ECO:0000269|PubMed:26497934}. Note=Colocalizes with DLC1 at actin-rich regions in the cell periphery (PubMed:19158340). Translocates together with ZPR1 from the cytoplasm to the nucleus and nucleolus after treatment with mitogens (PubMed:8650580). Localization at the cell membrane depends on EEF1A1 phosphorylation status and the presence of PPP1R16B (PubMed:26497934). {ECO:0000269|PubMed:19158340, ECO:0000269|PubMed:26497934, ECO:0000269|PubMed:8650580}.",EEF1A1 EEF1A EF1A LENG7,
P68363,cytoplasm [GO:0005737]; cytoplasmic microtubule [GO:0005881]; membrane raft [GO:0045121]; microtubule [GO:0005874]; microtubule cytoskeleton [GO:0015630],"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton.",TUBA1B,
P68402,cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; fibrillar center [GO:0001650]; ficolin-1-rich granule lumen [GO:1904813]; nucleolus [GO:0005730]; plasma membrane [GO:0005886]; secretory granule lumen [GO:0034774],SUBCELLULAR LOCATION: Cytoplasm.,PAFAH1B2 PAFAHB,
P69905,blood microparticle [GO:0072562]; cytosol [GO:0005829]; cytosolic small ribosomal subunit [GO:0022627]; endocytic vesicle lumen [GO:0071682]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; haptoglobin-hemoglobin complex [GO:0031838]; hemoglobin complex [GO:0005833]; membrane [GO:0016020],,HBA1; HBA2,
P78324,cell surface [GO:0009986]; extracellular exosome [GO:0070062]; ficolin-1-rich granule membrane [GO:0101003]; integral component of plasma membrane [GO:0005887]; membrane [GO:0016020]; plasma membrane [GO:0005886]; tertiary granule membrane [GO:0070821],SUBCELLULAR LOCATION: Membrane; Single-pass type I membrane protein.,SIRPA BIT MFR MYD1 PTPNS1 SHPS1 SIRP,SIGNAL 1 30 {ECO:0000255}.
P78371,azurophil granule lumen [GO:0035578]; cell body [GO:0044297]; chaperonin-containing T-complex [GO:0005832]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; microtubule [GO:0005874]; zona pellucida receptor complex [GO:0002199],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:20080638}.,CCT2 99D8.1 CCTB,
P78417,cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular exosome [GO:0070062],"SUBCELLULAR LOCATION: Cytoplasm, cytosol {ECO:0000269|PubMed:11511179}.",GSTO1 GSTTLP28,
P78423,cell projection [GO:0042995]; cell surface [GO:0009986]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; integral component of membrane [GO:0016021]; membrane [GO:0016020]; neuronal cell body [GO:0043025]; neuron projection [GO:0043005]; perinuclear region of cytoplasm [GO:0048471]; plasma membrane [GO:0005886],SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:9024663}; Single-pass type I membrane protein {ECO:0000255}.; SUBCELLULAR LOCATION: Processed fractalkine: Secreted {ECO:0000269|PubMed:9024663}.,CX3CL1 FKN NTT SCYD1 A-152E5.2,SIGNAL 1 24
P78527,"cytosol [GO:0005829]; DNA-dependent protein kinase-DNA ligase 4 complex [GO:0005958]; membrane [GO:0016020]; nonhomologous end joining complex [GO:0070419]; nuclear chromosome, telomeric region [GO:0000784]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; protein-containing complex [GO:0032991]; protein-DNA complex [GO:0032993]; transcription factor complex [GO:0005667]","SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:12231622, ECO:0000269|PubMed:14734805, ECO:0000269|PubMed:22002106}. Nucleus, nucleolus {ECO:0000269|PubMed:22002106}.",PRKDC HYRC HYRC1,
P78536,actin cytoskeleton [GO:0015629]; apical plasma membrane [GO:0016324]; cell surface [GO:0009986]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; integral component of plasma membrane [GO:0005887]; membrane [GO:0016020]; membrane raft [GO:0045121]; plasma membrane [GO:0005886],SUBCELLULAR LOCATION: Membrane; Single-pass type I membrane protein.,ADAM17 CSVP TACE,SIGNAL 1 17 {ECO:0000250|UniProtKB:Q9Z1K9}.
P78539,autophagosome [GO:0005776]; cell surface [GO:0009986]; collagen-containing extracellular matrix [GO:0062023]; endoplasmic reticulum [GO:0005783]; membrane [GO:0016020],SUBCELLULAR LOCATION: Cell surface {ECO:0000305}. Note=Possibly surface of photoreceptor cell.,SRPX ETX1,SIGNAL 1 30 {ECO:0000255}.
P83731,cytoplasm [GO:0005737]; cytosol [GO:0005829]; cytosolic large ribosomal subunit [GO:0022625]; endoplasmic reticulum [GO:0005783]; extracellular exosome [GO:0070062]; membrane [GO:0016020]; polysomal ribosome [GO:0042788]; synapse [GO:0045202],,RPL24,
P83881,cytosol [GO:0005829]; cytosolic large ribosomal subunit [GO:0022625]; endoplasmic reticulum [GO:0005783]; plasma membrane [GO:0005886]; polysomal ribosome [GO:0042788]; ribosome [GO:0005840],SUBCELLULAR LOCATION: Cytoplasm.,RPL36A RPL44 GIG15 MIG6,
P83916,"chromatin [GO:0000785]; chromocenter [GO:0010369]; chromosome, centromeric region [GO:0000775]; female pronucleus [GO:0001939]; male pronucleus [GO:0001940]; nuclear chromosome, telomeric region [GO:0000784]; nuclear heterochromatin [GO:0005720]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; pericentric heterochromatin [GO:0005721]; site of DNA damage [GO:0090734]; spindle [GO:0005819]","SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:10460410, ECO:0000269|PubMed:9169582}. Note=Unassociated with chromosomes during mitosis.",CBX1 CBX,
P84090,methylosome [GO:0034709]; midbody [GO:0030496],,ERH,
P84098,cytosol [GO:0005829]; cytosolic large ribosomal subunit [GO:0022625]; focal adhesion [GO:0005925]; membrane [GO:0016020]; polysomal ribosome [GO:0042788]; synapse [GO:0045202],,RPL19,
P84243,"Barr body [GO:0001740]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; nuclear chromosome [GO:0000228]; nuclear chromosome, telomeric region [GO:0000784]; nuclear nucleosome [GO:0000788]; nucleoplasm [GO:0005654]; nucleosome [GO:0000786]; nucleus [GO:0005634]; protein-containing complex [GO:0032991]",SUBCELLULAR LOCATION: Nucleus. Chromosome.,H3F3A H3.3A H3F3 PP781; H3F3B H3.3B,
P98155,clathrin-coated pit [GO:0005905]; integral component of membrane [GO:0016021]; lysosomal membrane [GO:0005765]; membrane [GO:0016020]; plasma membrane [GO:0005886]; receptor complex [GO:0043235]; very-low-density lipoprotein particle [GO:0034361],"SUBCELLULAR LOCATION: Membrane; Single-pass type I membrane protein. Membrane, clathrin-coated pit; Single-pass type I membrane protein.",VLDLR,SIGNAL 1 27 {ECO:0000255}.
P98160,basement membrane [GO:0005604]; collagen-containing extracellular matrix [GO:0062023]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; focal adhesion [GO:0005925]; Golgi lumen [GO:0005796]; lysosomal lumen [GO:0043202]; plasma membrane [GO:0005886]; plasma membrane protein complex [GO:0098797],"SUBCELLULAR LOCATION: Secreted, extracellular space, extracellular matrix, basement membrane.",HSPG2,SIGNAL 1 21 {ECO:0000255}.
