Entry,Gene ontology (cellular component),Subcellular location [CC],Gene names,Signal peptide
Q15424,nucleoplasm [GO:0005654]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:19674106}.,SAFB HAP HET SAFB1,
Q15428,catalytic step 2 spliceosome [GO:0071013]; nuclear speck [GO:0016607]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; spliceosomal complex [GO:0005681]; U2 snRNP [GO:0005686]; U2-type precatalytic spliceosome [GO:0071005]; U2-type prespliceosome [GO:0071004],"SUBCELLULAR LOCATION: Nucleus {ECO:0000255|PROSITE-ProRule:PRU00130, ECO:0000269|PubMed:10882114, ECO:0000269|PubMed:21349847, ECO:0000269|PubMed:29360106, ECO:0000269|PubMed:29361316, ECO:0000269|PubMed:30315277}.",SF3A2 SAP62,
Q15459,catalytic step 2 spliceosome [GO:0071013]; nuclear speck [GO:0016607]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; spliceosomal complex [GO:0005681]; U2 snRNP [GO:0005686]; U2-type precatalytic spliceosome [GO:0071005]; U2-type prespliceosome [GO:0071004]; U2-type spliceosomal complex [GO:0005684],"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:10882114, ECO:0000269|PubMed:29360106, ECO:0000269|PubMed:30315277}. Nucleus speckle {ECO:0000269|PubMed:21349847}.",SF3A1 SAP114,
Q15631,cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:11801738}. Nucleus {ECO:0000269|PubMed:11801738}.,TSN,
Q15637,nuclear body [GO:0016604]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; ribosome [GO:0005840]; spliceosomal complex [GO:0005681],SUBCELLULAR LOCATION: Nucleus.,SF1 ZFM1 ZNF162,
Q15651,chromatin [GO:0000785]; cytosol [GO:0005829]; nucleoplasm [GO:0005654],SUBCELLULAR LOCATION: Nucleus.,HMGN3 TRIP7 PNAS-24,
Q15678,cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],"SUBCELLULAR LOCATION: Cytoplasm. Cytoplasm, cytoskeleton {ECO:0000250}. Nucleus. Note=Translocation into the nucleus is associated with induction of cell proliferation. Partially colocalized with actin filaments at the plasma membrane.",PTPN14 PEZ PTPD2,
Q15691,cell projection membrane [GO:0031253]; centrosome [GO:0005813]; cortical microtubule cytoskeleton [GO:0030981]; cytoplasmic microtubule [GO:0005881]; cytosol [GO:0005829]; focal adhesion [GO:0005925]; Golgi apparatus [GO:0005794]; microtubule [GO:0005874]; microtubule organizing center [GO:0005815]; microtubule plus-end [GO:0035371]; mitotic spindle astral microtubule end [GO:1905721]; spindle midzone [GO:0051233],"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton {ECO:0000269|PubMed:10188731, ECO:0000269|PubMed:12388762, ECO:0000269|PubMed:21646404, ECO:0000269|PubMed:28814570, ECO:0000269|PubMed:9724749}. Cytoplasm, cytoskeleton, microtubule organizing center, centrosome {ECO:0000269|PubMed:12388762, ECO:0000269|PubMed:14654843}. Golgi apparatus {ECO:0000269|PubMed:25217626}. Note=Associated with the microtubule growing distal tips (PubMed:28814570). Recruitment to the Golgi apparatus requires the presence of PDE4DIP isoform 13/MMG8/SMYLE (PubMed:25217626). {ECO:0000269|PubMed:25217626, ECO:0000269|PubMed:28814570}.",MAPRE1,
Q15717,cytoplasm [GO:0005737]; cytoplasmic stress granule [GO:0010494]; cytosol [GO:0005829]; glutamatergic synapse [GO:0098978]; membrane [GO:0016020]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; postsynapse [GO:0098794]; ribonucleoprotein complex [GO:1990904],"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:14517288, ECO:0000269|PubMed:17632515, ECO:0000269|PubMed:18285462, ECO:0000269|PubMed:19029303}. Nucleus {ECO:0000269|PubMed:14517288, ECO:0000269|PubMed:17632515, ECO:0000269|PubMed:18285462}. Cytoplasm, Stress granule {ECO:0000250|UniProtKB:P70372}. Note=Translocates into the cytoplasm following phosphorylation by MAPKAPK2 (PubMed:14517288). Likewise, phosphorylation by PRKCD promotes translocation from the nucleus into the cytoplasm, where it is associated with free and cytoskeleton-bound polysomes (PubMed:18285462).Localizes to the stress granules in the presence of PLEKHN1 (By similarity). {ECO:0000250|UniProtKB:P70372, ECO:0000269|PubMed:14517288, ECO:0000269|PubMed:18285462}.",ELAVL1 HUR,
Q15814,cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]; cytosol [GO:0005829]; microtubule [GO:0005874]; photoreceptor connecting cilium [GO:0032391],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:12417528}. Note=Detected predominantly in the photoreceptor connecting cilium.,TBCC,
Q15911,cytoplasm [GO:0005737]; nuclear body [GO:0016604]; nuclear chromatin [GO:0000790]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; transcription factor complex [GO:0005667],"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:20599712, ECO:0000269|PubMed:24651376}. Cytoplasm {ECO:0000269|PubMed:20599712}. Note=Translocates from the cytoplasm to the nucleus following TGF-beta stimulation. Expressed in nuclear body (NB)-like dots in the nucleus some of which overlap or closely associate with PML body. {ECO:0000269|PubMed:20599712, ECO:0000269|PubMed:24651376}.",ZFHX3 ATBF1,
Q16186,"cytosol [GO:0005829]; nucleoplasm [GO:0005654]; plasma membrane [GO:0005886]; proteasome complex [GO:0000502]; proteasome regulatory particle, lid subcomplex [GO:0008541]",SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:16990800}. Nucleus {ECO:0000269|PubMed:16990800}.,ADRM1 GP110,
Q16204,cytoskeleton [GO:0005856]; cytosol [GO:0005829],"SUBCELLULAR LOCATION: Cytoplasm. Cytoplasm, cytoskeleton {ECO:0000305}. Note=May be a cytoskeletal protein.",CCDC6 D10S170 TST1,
Q16222,cytosol [GO:0005829]; nucleoplasm [GO:0005654]; plasma membrane [GO:0005886],"SUBCELLULAR LOCATION: Cytoplasm. Note=In spermatozoa, localized to the principal piece of the tail, the neck region of the head and to a lesser extent, the midpiece of the tail.",UAP1 SPAG2,
Q16401,"cytosol [GO:0005829]; nucleoplasm [GO:0005654]; proteasome accessory complex [GO:0022624]; proteasome complex [GO:0000502]; proteasome regulatory particle, base subcomplex [GO:0008540]",,PSMD5 KIAA0072,
Q16613,cytoplasm [GO:0005737]; cytosol [GO:0005829]; perinuclear region of cytoplasm [GO:0048471],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:11313340}.,AANAT SNAT,
Q16630,cytoplasm [GO:0005737]; interchromatin granule [GO:0035061]; membrane [GO:0016020]; mRNA cleavage and polyadenylation specificity factor complex [GO:0005847]; mRNA cleavage factor complex [GO:0005849]; nuclear speck [GO:0016607]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; paraspeckles [GO:0042382]; perichromatin fibrils [GO:0005726]; ribonucleoprotein complex [GO:1990904],"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:15169763, ECO:0000269|PubMed:19864460, ECO:0000269|PubMed:20695905, ECO:0000269|PubMed:9659921}. Nucleus, nucleoplasm {ECO:0000269|PubMed:17267687}. Nucleus speckle {ECO:0000269|PubMed:17267687}. Cytoplasm {ECO:0000269|PubMed:19864460}. Note=Shuttles between the nucleus and the cytoplasm in a transcription- and XPO1/CRM1-independent manner, most probably in complex with the cleavage factor Im complex (CFIm) (PubMed:19864460). Colocalizes with PSPC1 in punctate subnuclear structures often located adjacent to nuclear speckles, called paraspeckles, and corresponding to interchromatin granules-associated zones (IGAZs) (PubMed:17267687). Distribution in speckles and paraspeckles varies during the cell cycle (PubMed:17267687). Associates at sites of active transcription on nascent perichromatin fibrils (PFs) and perichromatin granules (PubMed:17267687). {ECO:0000269|PubMed:15169763, ECO:0000269|PubMed:17267687, ECO:0000269|PubMed:19864460}.",CPSF6 CFIM68,
Q16650,nucleus [GO:0005634],"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:25232744, ECO:0000269|PubMed:30250039}.",TBR1,
Q16666,cytosol [GO:0005829]; membrane [GO:0016020]; nuclear speck [GO:0016607]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Nucleus. Cytoplasm. Note=Cellular distribution is dependent on the acetylation status of the multipartite nuclear localization signal (NLS); NLS acetylation promotes cytoplasmic localization. Localizes in the nucleus during human herpes simplex virus 1 (HHV-1) infection.,IFI16 IFNGIP1,
Q16774,cytosol [GO:0005829],,GUK1 GMK,
Q1KMD3,membrane [GO:0016020]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Nucleus {ECO:0000250|UniProtKB:Q00PI9}.,HNRNPUL2 HNRPUL2,
Q29RF7,"chromatin [GO:0000785]; chromosome [GO:0005694]; chromosome, centromeric region [GO:0000775]; cytosol [GO:0005829]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; plasma membrane [GO:0005886]","SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:11076961, ECO:0000269|PubMed:15019998}. Note=Associated with chromatin through most of the cell cycle. Dissociates from chromatin in late prophase, reassociates during late telophase. {ECO:0000269|PubMed:11076961, ECO:0000269|PubMed:15019998}.",PDS5A KIAA0648 PDS5 PIG54,
Q2KHR2,nuclear chromatin [GO:0000790]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Nucleus {ECO:0000255|PROSITE-ProRule:PRU00858}.,RFX7 RFXDC2,
Q2NL82,"cytosol [GO:0005829]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; preribosome, small subunit precursor [GO:0030688]","SUBCELLULAR LOCATION: Nucleus, nucleolus {ECO:0000250}.",TSR1 KIAA1401,
Q2TAY7,cytoplasm [GO:0005737]; nuclear speck [GO:0016607]; nucleus [GO:0005634]; U2-type precatalytic spliceosome [GO:0071005],"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250|UniProtKB:Q99M63}. Nucleus {ECO:0000269|PubMed:24945353, ECO:0000269|PubMed:28781166}. Nucleus speckle {ECO:0000250|UniProtKB:Q76B40}. Note=Colocalizes with SRSF1 in nuclear speckles. {ECO:0000250|UniProtKB:Q76B40}.",SMU1,
Q32MZ4,cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]; cytosol [GO:0005829]; nucleus [GO:0005634]; plasma membrane [GO:0005886],SUBCELLULAR LOCATION: Nucleus. Cytoplasm.,LRRFIP1 GCF2 TRIP,
Q3YEC7,centrosome [GO:0005813]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Isoform 1: Cytoplasm {ECO:0000269|PubMed:17962191}. Note=Predominantly cytoplasmic (PubMed:17962191).; SUBCELLULAR LOCATION: Isoform 3: Nucleus {ECO:0000269|PubMed:17962191}. Note=Predominantly nuclear (PubMed:17962191).,RABL6 C9orf86 PARF,
Q4G0P3,axonemal central pair projection [GO:1990718],"SUBCELLULAR LOCATION: Cell projection, cilium {ECO:0000305}.",HYDIN HYDIN1 KIAA1864,
Q4G0S4,intracellular membrane-bounded organelle [GO:0043231]; membrane [GO:0016020],SUBCELLULAR LOCATION: Membrane {ECO:0000305}.,CYP27C1,
Q4J6C6,cytoskeleton [GO:0005856]; cytosol [GO:0005829]; Golgi apparatus [GO:0005794]; trans-Golgi network [GO:0005802],"SUBCELLULAR LOCATION: Cytoplasm, cytosol {ECO:0000269|PubMed:16385448, ECO:0000269|PubMed:23485813}. Golgi apparatus, trans-Golgi network {ECO:0000250|UniProtKB:Q8C167}. Cytoplasm, cytoskeleton {ECO:0000250|UniProtKB:Q8C167}. Golgi apparatus {ECO:0000250|UniProtKB:Q8C167}. Nucleus {ECO:0000269|PubMed:23485813}. Note=Co-localizes with AP-1 in the trans-Golgi network (By similarity). Co-localizes with MAP2 and ACTB on the cytoskeleton (By similarity). Co-localizes with STX6 and GOSR2 at the Golgi apparatus (By similarity). {ECO:0000250|UniProtKB:Q8C167}.",PREPL KIAA0436,
Q52LJ0,cytoplasm [GO:0005737]; intracellular membrane-bounded organelle [GO:0043231]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; tRNA-splicing ligase complex [GO:0072669],SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:24608264}. Cytoplasm {ECO:0000269|PubMed:24608264}.,FAM98B,
Q53EL6,cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634],"SUBCELLULAR LOCATION: Nucleus {ECO:0000250|UniProtKB:Q61823}. Cytoplasm {ECO:0000250|UniProtKB:Q61823}. Note=Shuttles between the nucleus and cytoplasm (By similarity). Predominantly nuclear under normal growth conditions, and when phosphorylated at Ser-457 (PubMed:16357133). {ECO:0000269|PubMed:16357133}.",PDCD4 H731,
Q53GS9,nucleoplasm [GO:0005654]; nucleus [GO:0005634]; spliceosomal complex [GO:0005681]; U4/U6 x U5 tri-snRNP complex [GO:0046540],"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:11350945, ECO:0000269|PubMed:26912367}.",USP39 CGI-21 HSPC332 PRO2855,
Q53H47,nucleolus [GO:0005730]; nucleus [GO:0005634]; site of double-strand break [GO:0035861],"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:18263876}. Chromosome {ECO:0000269|PubMed:18790802, ECO:0000269|PubMed:22231448}. Note=Recruited on damaged DNA at sites of double-strand breaks. {ECO:0000269|PubMed:18263876}.",SETMAR,
Q53QW1,cytoplasm [GO:0005737],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:26168773}.,TEX44 C2orf57,
Q5BKZ1,DBIRD complex [GO:0044609]; intracellular membrane-bounded organelle [GO:0043231]; nuclear matrix [GO:0016363]; nucleoplasm [GO:0005654],SUBCELLULAR LOCATION: Nucleus matrix {ECO:0000250}.,ZNF326 ZIRD,
Q5JSP0,cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]; cytosol [GO:0005829]; Golgi apparatus [GO:0005794]; lamellipodium [GO:0030027]; ruffle [GO:0001726],"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000305}. Cytoplasm, cytoskeleton {ECO:0000305}.",FGD3 ZFYVE5,
Q5PSV4,Sin3-type complex [GO:0070822],SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.,BRMS1L,
Q5QJE6,nucleolus [GO:0005730]; nucleus [GO:0005634],"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:12786946, ECO:0000269|PubMed:15047147}.",DNTTIP2 ERBP TDIF2,
Q5SSJ5,chromosome [GO:0005694]; nuclear speck [GO:0016607]; nucleosome [GO:0000786]; nucleus [GO:0005634],"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:24830416}. Chromosome {ECO:0000269|PubMed:20042602, ECO:0000269|PubMed:24830416}. Note=localized in nuclei but not in nucleoli in interphase. Colocalized with chromosomes in mitosis, with a gradually increased during G1 progression and a maximum level during late G1 phase (G1/S). {ECO:0000269|PubMed:24830416}.",HP1BP3,
Q5SW79,centriolar subdistal appendage [GO:0120103]; centriole [GO:0005814]; centrosome [GO:0005813]; cytosol [GO:0005829]; microtubule [GO:0005874]; plasma membrane [GO:0005886]; spindle [GO:0005819],"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton, microtubule organizing center, centrosome, centriole {ECO:0000269|PubMed:15616186, ECO:0000269|PubMed:23386061}. Cytoplasm, cytoskeleton, spindle {ECO:0000269|PubMed:15616186}. Note=Associated with the mature mother centriole. Associated with spindle microtubules during mitosis. Localizes to the distal appendage region of the centriole. {ECO:0000269|PubMed:23386061}.",CEP170 FAM68A KAB KIAA0470,
Q5T2S8,axoneme [GO:0005930]; ciliary base [GO:0097546],"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton, cilium axoneme {ECO:0000269|PubMed:23849778}. Cytoplasm, cytoskeleton, cilium basal body {ECO:0000269|PubMed:23849778}.",ARMC4,
Q5TDH0,chromosome [GO:0005694]; cytosol [GO:0005829]; nucleoplasm [GO:0005654],"SUBCELLULAR LOCATION: Cytoplasm, cytosol {ECO:0000305|PubMed:27528193}. Chromosome {ECO:0000269|PubMed:29290612}.",DDI2,
Q5UIP0,"chromosome, telomeric region [GO:0000781]; condensed chromosome [GO:0000793]; cytoplasm [GO:0005737]; female pronucleus [GO:0001939]; male pronucleus [GO:0001940]; nuclear body [GO:0016604]; nuclear chromatin [GO:0000790]; nuclear membrane [GO:0031965]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; site of double-strand break [GO:0035861]; spindle midzone [GO:0051233]","SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:15583028}. Chromosome {ECO:0000250|UniProtKB:Q6PR54}. Chromosome, telomere {ECO:0000269|PubMed:15342490, ECO:0000269|PubMed:15583028}. Cytoplasm, cytoskeleton, spindle {ECO:0000269|PubMed:15583028}. Note=Following interaction with TP53BP1, recruited to sites of DNA damage, such as DSBs (By similarity). Exhibits ATM- and TP53BP1-dependent localization to uncapped or aberrant telomeres and to DNA double strand breaks (DSBs) (PubMed:15342490). Does not associate with normal telomere structures (PubMed:15342490, PubMed:15583028). Localizes to microtubules of the midzone of the mitotic spindle during anaphase, and to condensed chromosomes in telophase (PubMed:15583028). {ECO:0000250|UniProtKB:Q6PR54, ECO:0000269|PubMed:15342490, ECO:0000269|PubMed:15583028}.",RIF1,
Q5VSY0,Golgi apparatus [GO:0005794],SUBCELLULAR LOCATION: Golgi apparatus {ECO:0000250|UniProtKB:Q9JMB0}.,GKAP1 GKAP42 FKSG21,
Q5VTR2,HULC complex [GO:0033503]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; ubiquitin ligase complex [GO:0000151],"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:19037095, ECO:0000305|PubMed:16337599}.",RNF20 BRE1A,
Q5VVJ2,nucleoplasm [GO:0005654]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; protein-containing complex [GO:0032991],"SUBCELLULAR LOCATION: Nucleus {ECO:0000255|PROSITE-ProRule:PRU00624, ECO:0000269|PubMed:17707232}.",MYSM1 KIAA1915,
Q5VZL5,nucleus [GO:0005634],,ZMYM4 KIAA0425 ZNF262,
Q659A1,Cajal body [GO:0015030]; cytosol [GO:0005829]; histone locus body [GO:0035363]; nuclear body [GO:0016604]; nucleoplasm [GO:0005654]; transcriptionally active chromatin [GO:0035327]; transcription elongation factor complex [GO:0008023],SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:23932780}. Note=Colocalizes with COIL in subnuclear Cajal and histone locus bodies. Translocates in the LEC complex to Cajal and histone locus bodies at snRNA genes in a ICE1-dependent manner. Associates to transcriptionally active chromatin at snRNA genes.,ICE2 BRCC1 NARG2 UNQ3101/PRO10100,
Q66GS9,centriole [GO:0005814]; centrosome [GO:0005813]; cytosol [GO:0005829],"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton, microtubule organizing center, centrosome, centriole {ECO:0000269|PubMed:14654843, ECO:0000269|PubMed:17681131}. Note=During centriole biogenesis, it is concentrated within the proximal lumen of both parental centrioles and procentrioles.",CEP135 CEP4 KIAA0635,
Q68CQ4,nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; small-subunit processome [GO:0032040],"SUBCELLULAR LOCATION: Nucleus {ECO:0000250}. Nucleus, nucleolus {ECO:0000269|PubMed:22002106}.",DIEXF C1orf107 DEF,
Q69YN2,post-mRNA release spliceosomal complex [GO:0071014],,CWF19L1,
Q6AHZ1,nucleus [GO:0005634],SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.,ZNF518A KIAA0335 ZNF518,
Q6AWC2,cytosol [GO:0005829],,WWC2 BOMB,
Q6DHV7,cytosol [GO:0005829],,ADAL,
Q6P1N9,nucleoplasm [GO:0005654],SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.,TATDN1 CDA11,
Q6P2Q9,catalytic step 2 spliceosome [GO:0071013]; membrane [GO:0016020]; nuclear speck [GO:0016607]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; U2-type catalytic step 1 spliceosome [GO:0071006]; U2-type catalytic step 2 spliceosome [GO:0071007]; U2-type precatalytic spliceosome [GO:0071005]; U4/U6 x U5 tri-snRNP complex [GO:0046540]; U5 snRNP [GO:0005682],"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:26912367, ECO:0000269|PubMed:28076346, ECO:0000269|PubMed:28502770, ECO:0000269|PubMed:28781166, ECO:0000269|PubMed:29301961, ECO:0000269|PubMed:29360106, ECO:0000269|PubMed:29361316, ECO:0000269|PubMed:30315277, ECO:0000269|PubMed:30705154, ECO:0000269|PubMed:30728453}. Nucleus speckle {ECO:0000305}.",PRPF8 PRPC8,
Q6P4R8,Ino80 complex [GO:0031011]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:18922472}.,NFRKB INO80G,
Q6P6C2,cytosol [GO:0005829]; Golgi apparatus [GO:0005794]; nuclear speck [GO:0016607]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],"SUBCELLULAR LOCATION: Nucleus speckle {ECO:0000269|PubMed:21264265, ECO:0000269|PubMed:23177736}.",ALKBH5 ABH5 OFOXD1,
Q6PD74,cytoplasm [GO:0005737]; cytosol [GO:0005829]; nuclear speck [GO:0016607],"SUBCELLULAR LOCATION: Cytoplasm, cytosol {ECO:0000269|PubMed:23000146, ECO:0000269|PubMed:23064416}.",AAGAB,
Q6PIJ6,cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634]; SCF ubiquitin ligase complex [GO:0019005],"SUBCELLULAR LOCATION: Cytoplasm, cytosol {ECO:0000250|UniProtKB:Q8BMI0}. Nucleus {ECO:0000250|UniProtKB:Q8BMI0}. Note=Accumulates predominantly in the cytosol. Exported from the nucleus in a XPO1/CRM1-dependent manner. {ECO:0000250|UniProtKB:Q8BMI0}.",FBXO38 SP329,
Q6PKG0,cytoplasm [GO:0005737]; cytoplasmic stress granule [GO:0010494]; membrane [GO:0016020],"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:20430826, ECO:0000269|PubMed:24532714, ECO:0000269|PubMed:28650797}. Cytoplasmic granule {ECO:0000269|PubMed:24532714, ECO:0000269|PubMed:25940091}. Note=Colocalizes with RPTOR and PABPC1 in cytoplasmic granules that resemble stress granules. {ECO:0000269|PubMed:24532714, ECO:0000269|PubMed:25940091}.",LARP1 KIAA0731 LARP,
Q6RFH5,"nucleolus [GO:0005730]; nucleus [GO:0005634]; preribosome, large subunit precursor [GO:0030687]","SUBCELLULAR LOCATION: Nucleus, nucleolus {ECO:0000269|PubMed:12429849, ECO:0000269|PubMed:26456651, ECO:0000269|PubMed:28416111, ECO:0000269|PubMed:29107693}. Nucleus {ECO:0000269|PubMed:28416111}. Note=Nucleolar location depends on active PolI transcription of pre-rRNA. {ECO:0000269|PubMed:28416111}.",WDR74 NSA1,
Q70EL2,cytoplasm [GO:0005737]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],,USP45,
Q76FK4,nucleolus [GO:0005730]; ribonucleoprotein complex [GO:1990904],"SUBCELLULAR LOCATION: Nucleus, nucleolus {ECO:0000269|PubMed:15132771, ECO:0000269|PubMed:16963496}. Note=Localizes in the nucleolar-organizing region during ribosome biogenesis.",NOL8 C9orf34 NOP132,
Q7KZ85,nucleoplasm [GO:0005654]; nucleus [GO:0005634]; transcriptionally active chromatin [GO:0035327]; transcription elongation factor complex [GO:0008023],SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.,SUPT6H KIAA0162 SPT6H,
Q7L014,Cajal body [GO:0015030]; fibrillar center [GO:0001650]; membrane [GO:0016020]; nuclear speck [GO:0016607]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],"SUBCELLULAR LOCATION: Nucleus speckle {ECO:0000269|PubMed:12234937}. Nucleus, Cajal body {ECO:0000269|PubMed:12234937}. Membrane {ECO:0000305}; Lipid-anchor {ECO:0000305}. Note=Present in Cajal bodies (CBs) and nuclear speckles.",DDX46 KIAA0801,
Q7L1T6,endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; perinuclear region of cytoplasm [GO:0048471],"SUBCELLULAR LOCATION: Endoplasmic reticulum {ECO:0000269|PubMed:10611283, ECO:0000269|PubMed:15131110}. Note=Soluble protein.",CYB5R4 NCB5OR,
Q7L2H7,"cytosol [GO:0005829]; eukaryotic 43S preinitiation complex [GO:0016282]; eukaryotic 48S preinitiation complex [GO:0033290]; eukaryotic translation initiation factor 3 complex [GO:0005852]; eukaryotic translation initiation factor 3 complex, eIF3m [GO:0071541]",SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_03012}.,EIF3M HFLB5 PCID1 GA17 PNAS-125,
Q7L4P6,Golgi apparatus [GO:0005794],,BEND5 C1orf165,
Q7L5N1,COP9 signalosome [GO:0008180]; cytosol [GO:0005829]; nucleoplasm [GO:0005654],SUBCELLULAR LOCATION: Nucleus. Cytoplasm. Note=The interaction with HIV-1 Vpr protein possibly leads its translocation to a perinuclear region.,COPS6 CSN6 HVIP,
Q7RTV0,nuclear matrix [GO:0016363]; nuclear speck [GO:0016607]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; U12-type spliceosomal complex [GO:0005689]; U2 snRNP [GO:0005686]; U2-type precatalytic spliceosome [GO:0071005],"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:27720643, ECO:0000269|PubMed:28541300}. Nucleus speckle {ECO:0000250|UniProtKB:P83870}.",PHF5A,
Q7Z2W4,cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634],"SUBCELLULAR LOCATION: Isoform 1: Cytoplasm {ECO:0000250|UniProtKB:Q8K3Y6}. Nucleus {ECO:0000250|UniProtKB:Q8K3Y6}. Note=Localizes in the cytoplasm at steady state, but shuttles between nucleus and cytoplasm in a XPO1-dependent manner. {ECO:0000250|UniProtKB:Q8K3Y6}.; SUBCELLULAR LOCATION: Isoform 2: Cytoplasm {ECO:0000269|PubMed:21102435}.",ZC3HAV1 ZC3HDC2 PRO1677,
Q7Z2X4,cytoplasm [GO:0005737],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:16815647}.,PID1 NYGGF4 PCLI1 HMFN2073,
Q7Z2Z1,nucleoplasm [GO:0005654]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:20080954}. Note=Associates with chromatin.,TICRR C15orf42,
Q7Z2Z2,cytosol [GO:0005829]; ribonucleoprotein complex [GO:1990904],,EFL1 EFTUD1 FAM42A,
Q7Z3K3,cytoplasm [GO:0005737]; cytosol [GO:0005829]; nuclear chromatin [GO:0000790]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],"SUBCELLULAR LOCATION: Nucleus. Chromosome. Cytoplasm. Note=According to some authors, it is not localized to mitotic chromatin (PubMed:19244240). Recruited to trimethylated 'Lys-9' of histone H3 (H3K9me3). {ECO:0000269|PubMed:19244240}.",POGZ KIAA0461 SUHW5 ZNF280E ZNF635 Nbla00003,
