Entry,Gene ontology (cellular component),Subcellular location [CC],Gene names,Signal peptide
Q9BTA9,nuclear speck [GO:0016607]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; spliceosomal complex [GO:0005681],SUBCELLULAR LOCATION: Nucleus speckle {ECO:0000250|UniProtKB:Q924H7}. Nucleus {ECO:0000269|PubMed:21329877}. Note=In distinct nuclear speckles. Colocalizes with pre-mRNA processing complexes. {ECO:0000250|UniProtKB:Q924H7}.,WAC KIAA1844,
O14777,"centrosome [GO:0005813]; chromosome, centromeric region [GO:0000775]; condensed chromosome kinetochore [GO:0000777]; condensed nuclear chromosome kinetochore [GO:0000778]; condensed nuclear chromosome outer kinetochore [GO:0000942]; cytosol [GO:0005829]; kinetochore [GO:0000776]; membrane [GO:0016020]; Ndc80 complex [GO:0031262]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]","SUBCELLULAR LOCATION: Nucleus. Chromosome, centromere, kinetochore. Note=Localizes to kinetochores from late prophase to anaphase. Localizes specifically to the outer plate of the kinetochore.",NDC80 HEC HEC1 KNTC2,
P02753,cytosol [GO:0005829]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; protein-containing complex [GO:0032991],"SUBCELLULAR LOCATION: Secreted {ECO:0000269|PubMed:12237133, ECO:0000269|PubMed:2444024, ECO:0000269|PubMed:5541771}.",RBP4 PRO2222,"SIGNAL 1 18 {ECO:0000269|PubMed:2444024, ECO:0000269|PubMed:573217, ECO:0000269|PubMed:6942701}."
P0C0L4,axon [GO:0030424]; blood microparticle [GO:0072562]; cell junction [GO:0030054]; dendrite [GO:0030425]; endoplasmic reticulum lumen [GO:0005788]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; neuronal cell body [GO:0043025]; plasma membrane [GO:0005886]; synapse [GO:0045202],"SUBCELLULAR LOCATION: Secreted. Cell junction, synapse {ECO:0000269|PubMed:26814963}. Cell projection, axon {ECO:0000269|PubMed:26814963}. Cell projection, dendrite {ECO:0000269|PubMed:26814963}.",C4A CO4 CPAMD2,SIGNAL 1 19
Q56UN5,cytoplasm [GO:0005737],,MAP3K19 RCK YSK4,
Q6NV74,,,KIAA1211L C2orf55,
Q96PE2,cytosol [GO:0005829],,ARHGEF17 KIAA0337 TEM4,
Q9BSA9,endosome [GO:0005768]; endosome membrane [GO:0010008]; integral component of membrane [GO:0016021]; lysosomal membrane [GO:0005765]; lysosome [GO:0005764],SUBCELLULAR LOCATION: Endosome membrane {ECO:0000269|PubMed:26317472}; Multi-pass membrane protein {ECO:0000255}. Lysosome membrane {ECO:0000269|PubMed:26317472}; Multi-pass membrane protein {ECO:0000255}.,TMEM175,
Q9H8G2,,,CAAP1 C9orf82 CAAP,
Q9NYF8,cytoplasm [GO:0005737]; nuclear speck [GO:0016607]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],"SUBCELLULAR LOCATION: Cytoplasm. Nucleus. Nucleus speckle {ECO:0000269|PubMed:24100041}. Nucleus, nucleoplasm {ECO:0000269|PubMed:24100041}.",BCLAF1 BTF KIAA0164,
P16066,integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; receptor complex [GO:0043235],SUBCELLULAR LOCATION: Membrane; Single-pass type I membrane protein.,NPR1 ANPRA,SIGNAL 1 32
Q4L235,,,AASDH ACSF4 U26 HSPC318,
Q86YR7,,,MCF2L2 DRG KIAA0861,
A2A3N6,cytoplasm [GO:0005737],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:17623810}.,PIPSL PSMD4P2,
O15018,cell-cell junction [GO:0005911]; cytoplasm [GO:0005737]; endoplasmic reticulum [GO:0005783]; extracellular region [GO:0005576]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Nucleus {ECO:0000250|UniProtKB:Q9QZR8}. Cytoplasm {ECO:0000269|PubMed:11289102}. Endoplasmic reticulum {ECO:0000269|PubMed:11289102}. Note=At cell-cell contacts in lung epithelial cells. {ECO:0000250|UniProtKB:Q9QZR8}.; SUBCELLULAR LOCATION: Processed PDZ domain-containing protein 2: Secreted {ECO:0000250}.,PDZD2 AIPC KIAA0300 PDZK3,
P18850,cytosol [GO:0005829]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; integral component of endoplasmic reticulum membrane [GO:0030176]; membrane [GO:0016020]; nuclear chromatin [GO:0000790]; nuclear envelope [GO:0005635]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Endoplasmic reticulum membrane; Single-pass type II membrane protein.; SUBCELLULAR LOCATION: Processed cyclic AMP-dependent transcription factor ATF-6 alpha: Nucleus. Note=Under ER stress the cleaved N-terminal cytoplasmic domain translocates into the nucleus. THBS4 promotes its nuclear shuttling.,ATF6,
P42345,cytoplasm [GO:0005737]; cytosol [GO:0005829]; dendrite [GO:0030425]; endomembrane system [GO:0012505]; endoplasmic reticulum membrane [GO:0005789]; glutamatergic synapse [GO:0098978]; Golgi membrane [GO:0000139]; lysosomal membrane [GO:0005765]; lysosome [GO:0005764]; membrane [GO:0016020]; mitochondrial outer membrane [GO:0005741]; neuronal cell body [GO:0043025]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; PML body [GO:0016605]; postsynaptic cytosol [GO:0099524]; TORC1 complex [GO:0031931]; TORC2 complex [GO:0031932],"SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:14578359}; Peripheral membrane protein {ECO:0000269|PubMed:14578359}; Cytoplasmic side {ECO:0000269|PubMed:14578359}. Golgi apparatus membrane {ECO:0000269|PubMed:14578359}; Peripheral membrane protein {ECO:0000269|PubMed:14578359}; Cytoplasmic side {ECO:0000269|PubMed:14578359}. Mitochondrion outer membrane {ECO:0000269|PubMed:11930000, ECO:0000269|PubMed:14578359}; Peripheral membrane protein {ECO:0000269|PubMed:11930000, ECO:0000269|PubMed:14578359}; Cytoplasmic side {ECO:0000269|PubMed:11930000, ECO:0000269|PubMed:14578359}. Lysosome {ECO:0000269|PubMed:18497260, ECO:0000269|PubMed:20381137, ECO:0000269|PubMed:29750193}. Cytoplasm {ECO:0000269|PubMed:11930000, ECO:0000269|PubMed:18497260}. Nucleus, PML body {ECO:0000250|UniProtKB:Q9JLN9}. Microsome membrane {ECO:0000269|PubMed:9434772}. Lysosome membrane {ECO:0000269|PubMed:30956113}. Note=Shuttles between cytoplasm and nucleus. Accumulates in the nucleus in response to hypoxia (By similarity). Targeting to lysosomes depends on amino acid availability and RRAGA and RRAGB (PubMed:18497260, PubMed:20381137). Lysosome targeting also depends on interaction with MEAK7. Translocates to the lyososome membrane in the presence of TM4SF5 (PubMed:30956113). {ECO:0000250|UniProtKB:Q9JLN9, ECO:0000269|PubMed:18497260, ECO:0000269|PubMed:20381137, ECO:0000269|PubMed:29750193, ECO:0000269|PubMed:30956113}.",MTOR FRAP FRAP1 FRAP2 RAFT1 RAPT1,
Q02880,cytosol [GO:0005829]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; ribonucleoprotein complex [GO:1990904]; viral integration complex [GO:0019035],"SUBCELLULAR LOCATION: Cytoplasm. Nucleus, nucleolus.",TOP2B,
Q06787,"axon [GO:0030424]; axon cytoplasm [GO:1904115]; axon terminus [GO:0043679]; Cajal body [GO:0015030]; cell junction [GO:0030054]; cell projection [GO:0042995]; chromocenter [GO:0010369]; chromosome [GO:0005694]; chromosome, centromeric region [GO:0000775]; cytoplasm [GO:0005737]; cytoplasmic ribonucleoprotein granule [GO:0036464]; cytoplasmic stress granule [GO:0010494]; cytosol [GO:0005829]; dendrite [GO:0030425]; dendritic filopodium [GO:1902737]; dendritic spine [GO:0043197]; dendritic spine neck [GO:0044326]; extrinsic component of plasma membrane [GO:0019897]; filopodium tip [GO:0032433]; glial cell projection [GO:0097386]; growth cone [GO:0030426]; growth cone filopodium [GO:1990812]; membrane [GO:0016020]; messenger ribonucleoprotein complex [GO:1990124]; mRNA cap binding complex [GO:0005845]; neuronal cell body [GO:0043025]; neuronal ribonucleoprotein granule [GO:0071598]; neuron projection [GO:0043005]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; perikaryon [GO:0043204]; perinuclear region of cytoplasm [GO:0048471]; polysome [GO:0005844]; postsynapse [GO:0098794]; postsynaptic density [GO:0014069]; postsynaptic membrane [GO:0045211]; presynapse [GO:0098793]; presynaptic membrane [GO:0042734]; ribonucleoprotein complex [GO:1990904]; ribonucleoprotein granule [GO:0035770]; synapse [GO:0045202]; viral replication complex [GO:0019034]","SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:10196376, ECO:0000269|PubMed:16571602, ECO:0000269|PubMed:18936162}. Nucleus, nucleolus {ECO:0000269|PubMed:12837692, ECO:0000269|PubMed:16407062, ECO:0000269|PubMed:16571602, ECO:0000269|PubMed:24658146}. Chromosome, centromere {ECO:0000250|UniProtKB:P35922}. Chromosome {ECO:0000250|UniProtKB:P35922}. Cytoplasm {ECO:0000269|PubMed:10196376, ECO:0000269|PubMed:12837692, ECO:0000269|PubMed:18664458, ECO:0000269|PubMed:18936162, ECO:0000269|PubMed:7781595, ECO:0000269|PubMed:8401578, ECO:0000269|PubMed:8515814}. Cytoplasm, perinuclear region {ECO:0000269|PubMed:24658146}. Cytoplasm, Cytoplasmic ribonucleoprotein granule {ECO:0000269|PubMed:12417734, ECO:0000269|PubMed:14532325, ECO:0000269|PubMed:15380484, ECO:0000269|PubMed:16636078, ECO:0000269|PubMed:18093976, ECO:0000269|PubMed:9659908}. Perikaryon {ECO:0000269|PubMed:12417734, ECO:0000269|PubMed:15380484, ECO:0000269|PubMed:18093976}. Cell projection {ECO:0000269|PubMed:12417734, ECO:0000269|PubMed:15380484, ECO:0000269|PubMed:18093976}. Cell projection, axon {ECO:0000250|UniProtKB:P35922}. Cell projection, dendrite {ECO:0000250|UniProtKB:P35922}. Cell projection, dendritic spine {ECO:0000250|UniProtKB:P35922}. Cell junction, synapse, synaptosome {ECO:0000250|UniProtKB:P35922}. Cell projection, growth cone {ECO:0000269|PubMed:15380484}. Cell projection, filopodium tip {ECO:0000250|UniProtKB:P35922}. Cell junction, synapse {ECO:0000250|UniProtKB:P35922}. Cell junction, synapse, postsynaptic cell membrane {ECO:0000250|UniProtKB:P35922}. Cell junction, synapse, presynaptic cell membrane {ECO:0000250|UniProtKB:P35922}. Cell membrane {ECO:0000250|UniProtKB:P35922}. Cytoplasm, Stress granule {ECO:0000269|PubMed:16636078, ECO:0000269|PubMed:18632687, ECO:0000269|PubMed:18664458}. Note=Colocalizes with H2AFX/H2A.x in pericentromeric heterochromatin in response to DNA damaging agents (By similarity). Localizes on meiotic pachytene-stage chromosomes (By similarity). Forms nuclear foci representing sites of ongoing DNA replication in response to DNA damaging agents (By similarity). Shuttles between nucleus and cytoplasm in a XPO1/CRM1-dependent manner (PubMed:10196376). Localizes to cytoplasmic ribonucleoprotein granules, also referred to as messenger ribonucleoprotein particles or mRNPs, along dendrites and dendritic spines (PubMed:9659908, PubMed:14532325). FMR1-containing cytoplasmic granules colocalize to F-actin-rich structures, including filopodium, spines and growth cone during the development of hippocampal neurons (By similarity). FMR1-containing cytoplasmic granules are transported out of the soma along axon and dendrite to synaptic contacts in a microtubule- and kinesin-dependent manner (PubMed:12417734, PubMed:15380484). Colocalizes with CACNA1B in the cytoplasm and at the cell membrane of neurons (By similarity). Colocalizes with CYFIP1, CYFIP2, NXF2 and ribosomes in the perinuclear region (By similarity). Colocalizes with CYFIP1 and EIF4E in dendrites and probably at synapses (By similarity). Colocalizes with FXR1, kinesin, 60S acidic ribosomal protein RPLP0 and SMN in cytoplasmic granules in the soma and neurite cell processes (PubMed:12417734, PubMed:18093976, PubMed:16636078). Colocalizes with FXR1 and FXR2 in discrete granules, called fragile X granules (FXGs), along axon and presynaptic compartments (By similarity). Colocalizes with TDRD3 in cytoplasmic stress granules (SGs) in response to various cellular stress (PubMed:18632687, PubMed:18664458, PubMed:16636078). {ECO:0000250|UniProtKB:P35922, ECO:0000250|UniProtKB:Q80WE1, ECO:0000269|PubMed:10196376, ECO:0000269|PubMed:12417734, ECO:0000269|PubMed:14532325, ECO:0000269|PubMed:15380484, ECO:0000269|PubMed:16636078, ECO:0000269|PubMed:18093976, ECO:0000269|PubMed:18632687, ECO:0000269|PubMed:18664458, ECO:0000269|PubMed:9659908}.; SUBCELLULAR LOCATION: Isoform 6: Cytoplasm {ECO:0000269|PubMed:24204304, ECO:0000269|PubMed:8789445}. Cytoplasm, perinuclear region {ECO:0000269|PubMed:24204304}.; SUBCELLULAR LOCATION: Isoform 9: Cytoplasm {ECO:0000269|PubMed:24204304, ECO:0000269|PubMed:8789445}.; SUBCELLULAR LOCATION: Isoform 10: Nucleus {ECO:0000269|PubMed:8789445}. Nucleus, Cajal body {ECO:0000269|PubMed:24204304}. Note=Colocalizes with Colin and SMN in Cajal bodies (PubMed:24204304).; SUBCELLULAR LOCATION: Isoform 11: Nucleus {ECO:0000269|PubMed:8789445}. Nucleus, Cajal body {ECO:0000269|PubMed:24204304}.",FMR1,
Q13522,cytoplasm [GO:0005737]; extracellular space [GO:0005615],,PPP1R1A IPP1,
Q7Z3G6,cytoplasm [GO:0005737]; nuclear membrane [GO:0031965],SUBCELLULAR LOCATION: Nucleus membrane {ECO:0000305}.,PRICKLE2,
Q86Z14,integral component of membrane [GO:0016021]; plasma membrane [GO:0005886],SUBCELLULAR LOCATION: Cell membrane {ECO:0000305}; Single-pass type III membrane protein {ECO:0000305}.,KLB,
Q99856,cytosol [GO:0005829]; intracellular membrane-bounded organelle [GO:0043231]; membrane raft [GO:0045121]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],"SUBCELLULAR LOCATION: Nucleus {ECO:0000255|PROSITE-ProRule:PRU00355, ECO:0000269|PubMed:17400556}. Cytoplasm {ECO:0000269|PubMed:17400556}. Note=Shuttles between nucleus and cytoplasm.",ARID3A DRIL1 DRIL3 DRX E2FBP1,
Q9UKF6,mRNA cleavage and polyadenylation specificity factor complex [GO:0005847]; nucleoplasm [GO:0005654],SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:15037765}.,CPSF3 CPSF73,
Q9Y2L6,adherens junction [GO:0005912]; bicellular tight junction [GO:0005923]; cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]; extracellular space [GO:0005615]; ruffle [GO:0001726],"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton {ECO:0000250|UniProtKB:Q920B0}. Cell junction, tight junction {ECO:0000250|UniProtKB:Q920B0}. Cell junction, adherens junction {ECO:0000250|UniProtKB:Q920B0}. Note=Colocalized with PARD3 at adherens junction and tight junction. {ECO:0000250|UniProtKB:Q920B0}.",FRMD4B GRSP1 KIAA1013,
Q8IYB7,cytoplasm [GO:0005737]; exosome (RNase complex) [GO:0000178]; P-body [GO:0000932]; polysome [GO:0005844],"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:24141620}. Cytoplasm, P-body.",DIS3L2 FAM6A,
Q96NW7,axon initial segment [GO:0043194]; basolateral plasma membrane [GO:0016323]; cell-cell adherens junction [GO:0005913]; cell-cell junction [GO:0005911]; cell junction [GO:0030054]; cytosol [GO:0005829]; extracellular region [GO:0005576]; neuron projection [GO:0043005]; postsynaptic density [GO:0014069]; postsynaptic membrane [GO:0045211]; specific granule lumen [GO:0035580]; synapse [GO:0045202],"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:11729199}. Cell junction, synapse, postsynaptic cell membrane, postsynaptic density {ECO:0000250}.",LRRC7 KIAA1365 LAP1,
Q96QT6,nucleoplasm [GO:0005654]; nucleus [GO:0005634]; Sin3 complex [GO:0016580]; Sin3-type complex [GO:0070822]; transcriptional repressor complex [GO:0017053],SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:11390640}.,PHF12 KIAA1523,
Q9BX66,cell-cell adherens junction [GO:0005913]; cell-substrate adherens junction [GO:0005924]; centrosome [GO:0005813]; cytosol [GO:0005829]; focal adhesion [GO:0005925]; membrane raft [GO:0045121]; nuclear matrix [GO:0016363]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; stress fiber [GO:0001725]; zonula adherens [GO:0005915],"SUBCELLULAR LOCATION: Cell junction, adherens junction. Cell membrane. Cytoplasm, cytoskeleton. Cell junction, focal adhesion. Nucleus {ECO:0000250}. Nucleus matrix {ECO:0000250}. Note=Colocalizes with the Ten-1 ICD form of TENM1 in the nucleus (By similarity). Colocalizes with actin stress fibers. Also detected at the plasma membrane and in neuronal intranuclear inclusions. Colocalized with PXN at focal adhesions during myogenic differentiation. {ECO:0000250}.",SORBS1 KIAA0894 KIAA1296 SH3D5,
P42285,catalytic step 2 spliceosome [GO:0071013]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; TRAMP complex [GO:0031499],"SUBCELLULAR LOCATION: Nucleus, nucleoplasm. Nucleus, nucleolus. Nucleus {ECO:0000269|PubMed:16782053}.",MTREX DOB1 KIAA0052 MTR4 SKIV2L2,
P55899,external side of plasma membrane [GO:0009897]; extracellular space [GO:0005615]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886],SUBCELLULAR LOCATION: Cell membrane {ECO:0000250|UniProtKB:P13599}; Single-pass type I membrane protein {ECO:0000255}. Endosome membrane {ECO:0000269|PubMed:31104841}.,FCGRT FCRN,SIGNAL 1 23 {ECO:0000269|PubMed:15340161}.
Q6P5Z2,Golgi apparatus [GO:0005794]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471],"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:10441506}. Cytoplasm, perinuclear region {ECO:0000269|PubMed:10441506}. Note=Nuclear and perinuclear Golgi region.",PKN3 PKNBETA,
Q7LFX5,Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021],"SUBCELLULAR LOCATION: Golgi apparatus membrane {ECO:0000305|PubMed:10749872}; Single-pass type II membrane protein {ECO:0000305|PubMed:10749872}. Note=A small fraction may also be present at the cell surface, where it acts as a B-cell receptor.",CHST15 BRAG GALNAC4S6ST KIAA0598,
Q86UE4,apical plasma membrane [GO:0016324]; bicellular tight junction [GO:0005923]; cytoplasm [GO:0005737]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; fibrillar center [GO:0001650]; integral component of membrane [GO:0016021]; intercellular canaliculus [GO:0046581]; nuclear body [GO:0016604]; nuclear membrane [GO:0031965]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471],"SUBCELLULAR LOCATION: Endoplasmic reticulum membrane; Single-pass membrane protein. Nucleus membrane {ECO:0000250}; Single-pass membrane protein {ECO:0000250}. Cell junction, tight junction {ECO:0000250}. Nucleus, nucleolus {ECO:0000250}. Cytoplasm, perinuclear region. Note=In epithelial cells, recruited to tight junctions (TJ) during the maturation of the TJ complexes. A nucleolar staining may be due to nuclear targeting of an isoform lacking the transmembrane domain (By similarity). TNF-alpha causes translocation from the cytoplasm to the nucleus. {ECO:0000250}.",MTDH AEG1 LYRIC,
Q92772,centrosome [GO:0005813]; cytoplasm [GO:0005737]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:9000130}. Nucleus {ECO:0000269|PubMed:9000130}.,CDKL2,
O14830,cytosol [GO:0005829]; nucleus [GO:0005634]; photoreceptor inner segment [GO:0001917]; photoreceptor outer segment [GO:0001750],"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000305}. Cell projection, cilium, photoreceptor outer segment. Photoreceptor inner segment. Note=Localized to photoreceptors, PPEF-2(L) is at least 2 fold more abundant in rod inner segments than in the outer segments.",PPEF2,
Q86U86,nuclear chromosome [GO:0000228]; nucleoplasm [GO:0005654]; RSC-type complex [GO:0016586],"SUBCELLULAR LOCATION: Nucleus {ECO:0000303|PubMed:22952240, ECO:0000303|PubMed:26601204}.",PBRM1 BAF180 PB1,
Q96QD9,nuclear speck [GO:0016607]; nucleoplasm [GO:0005654],"SUBCELLULAR LOCATION: Nucleus, nucleoplasm {ECO:0000269|PubMed:19836239}. Nucleus speckle {ECO:0000269|PubMed:19836239}.",FYTTD1 UIF,
B4DXR9,nucleus [GO:0005634],SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.,ZNF732,
O95865,cytosol [GO:0005829]; extracellular exosome [GO:0070062]; microtubule organizing center [GO:0005815]; mitochondrion [GO:0005739],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:21898353}. Mitochondrion {ECO:0000269|PubMed:21898353}. Note=Translocates from cytosol to mitochondrion upon IL-1beta stimulation in chondrocytes.,DDAH2 DDAH G6A NG30,
P26006,basolateral plasma membrane [GO:0016323]; cell periphery [GO:0071944]; cell surface [GO:0009986]; excitatory synapse [GO:0060076]; external side of plasma membrane [GO:0009897]; extracellular exosome [GO:0070062]; filopodium membrane [GO:0031527]; focal adhesion [GO:0005925]; growth cone filopodium [GO:1990812]; integrin alpha3-beta1 complex [GO:0034667]; integrin complex [GO:0008305]; invadopodium membrane [GO:0071438]; perinuclear region of cytoplasm [GO:0048471]; plasma membrane [GO:0005886]; receptor complex [GO:0043235]; synaptic membrane [GO:0097060],"SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:15611341}; Single-pass type I membrane protein {ECO:0000255}. Cell membrane {ECO:0000269|PubMed:15611341}; Lipid-anchor {ECO:0000269|PubMed:15611341}. Cell projection, invadopodium membrane {ECO:0000269|PubMed:10455171}; Single-pass type I membrane protein {ECO:0000255}. Cell projection, filopodium membrane {ECO:0000269|PubMed:10455171}; Single-pass type I membrane protein {ECO:0000255}. Note=Enriched preferentially at invadopodia, cell membrane protrusions that correspond to sites of cell invasion, in a collagen-dependent manner. {ECO:0000269|PubMed:10455171}.",ITGA3 MSK18,"SIGNAL 1 32 {ECO:0000269|PubMed:10455171, ECO:0000269|PubMed:3033641, ECO:0000269|PubMed:8187758}."
Q13542,cytoplasm [GO:0005737]; postsynapse [GO:0098794],,EIF4EBP2,
Q13574,cytoplasm [GO:0005737]; glutamatergic synapse [GO:0098978]; lamellipodium [GO:0030027]; nuclear speck [GO:0016607]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; postsynaptic density [GO:0014069],"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:11257115}. Nucleus {ECO:0000269|PubMed:11257115, ECO:0000269|PubMed:15157668, ECO:0000269|PubMed:9716136}. Cell membrane {ECO:0000269|PubMed:11257115}. Cell projection, lamellipodium {ECO:0000269|PubMed:15157668}.",DGKZ DAGK6,
Q96J02,cytoplasm [GO:0005737]; cytosol [GO:0005829]; early endosome membrane [GO:0031901]; extracellular exosome [GO:0070062]; intracellular membrane-bounded organelle [GO:0043231]; membrane [GO:0016020]; nucleoplasm [GO:0005654]; plasma membrane [GO:0005886]; protein-containing complex [GO:0032991],"SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:14602072}; Peripheral membrane protein {ECO:0000305|PubMed:14602072}; Cytoplasmic side {ECO:0000305|PubMed:14602072}. Cytoplasm {ECO:0000269|PubMed:14602072}. Nucleus {ECO:0000269|PubMed:20858735}. Early endosome membrane {ECO:0000269|PubMed:14602072, ECO:0000269|PubMed:23146885, ECO:0000269|PubMed:24790097}; Peripheral membrane protein {ECO:0000305|PubMed:14602072, ECO:0000305|PubMed:23146885, ECO:0000305|PubMed:24790097}; Cytoplasmic side {ECO:0000305|PubMed:14602072, ECO:0000305|PubMed:23146885, ECO:0000305|PubMed:24790097}. Endosome membrane {ECO:0000269|PubMed:23146885}; Peripheral membrane protein {ECO:0000305|PubMed:23146885}; Cytoplasmic side {ECO:0000305|PubMed:23146885}. Note=May be recruited to exosomes by NDFIP1 (PubMed:18819914). Localizes to plasma membrane upon CXCL12 stimulation where it co-localizes with CXCL4 (PubMed:14602072). Localization to early endosomes is increased upon CXCL12 stimulation where it co-localizes with DTX3L and CXCL4 (PubMed:24790097). {ECO:0000269|PubMed:14602072, ECO:0000269|PubMed:18819914, ECO:0000269|PubMed:24790097}.",ITCH,
Q96SB8,"chromosome, telomeric region [GO:0000781]; interchromatin granule [GO:0035061]; intracellular [GO:0005622]; nuclear speck [GO:0016607]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; PML body [GO:0016605]; sex chromosome [GO:0000803]; site of double-strand break [GO:0035861]; Smc5-Smc6 complex [GO:0030915]","SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:11408570, ECO:0000269|PubMed:25931565}. Nucleus speckle {ECO:0000269|PubMed:11408570}. Chromosome {ECO:0000250|UniProtKB:Q924W5}. Nucleus, PML body {ECO:0000269|PubMed:17589526}. Chromosome, telomere {ECO:0000269|PubMed:17589526}. Note=Colocalizes with SMC5 on the X-Y chromosome pair within the sex vesicle during late pachytene/diplotene (By similarity). Localizes to PML nuclear bodies in ALT cell lines (PubMed:17589526). Associates with chromatin (PubMed:25931565). Accumulates with RAD18 and the SLF1-SLF2 complex at replication-coupled DNA interstrand repair and DNA double-strand breaks (DSBs) sites on chromatin in a ubiquitin-dependent manner (PubMed:25931565). Localizes in interchromatin granule clusters (PubMed:11408570). {ECO:0000250|UniProtKB:Q924W5, ECO:0000269|PubMed:11408570, ECO:0000269|PubMed:17589526, ECO:0000269|PubMed:25931565}.",SMC6 SMC6L1,
Q9BXT5,cytoplasm [GO:0005737]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250|UniProtKB:F8VPN2}. Nucleus {ECO:0000250|UniProtKB:F8VPN2}.,TEX15,
Q9NVH2,chromosome [GO:0005694]; cytoplasm [GO:0005737]; integrator complex [GO:0032039]; nuclear body [GO:0016604]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:21659603}. Chromosome {ECO:0000269|PubMed:21659603}. Cytoplasm {ECO:0000269|PubMed:23904267}. Note=Localizes to sites of DNA damage in a H2AX-independent manner.,INTS7 C1orf73,
Q04637,cytoplasm [GO:0005737]; cytosol [GO:0005829]; eukaryotic translation initiation factor 4F complex [GO:0016281]; membrane [GO:0016020]; nucleus [GO:0005634]; polysome [GO:0005844],,EIF4G1 EIF4F EIF4G EIF4GI,
Q08043,actin filament [GO:0005884]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; focal adhesion [GO:0005925]; pseudopodium [GO:0031143],,ACTN3,
Q14678,cytoplasm [GO:0005737]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; ruffle membrane [GO:0032587],"SUBCELLULAR LOCATION: Cell projection, ruffle membrane {ECO:0000269|PubMed:19559006}. Cytoplasm {ECO:0000269|PubMed:12133830, ECO:0000269|PubMed:16968744}. Nucleus {ECO:0000269|PubMed:16968744}. Note=Colocalizes with KIF21A in membrane ruffles (PubMed:19559006). Shuttles between the cytoplasm and nucleus (PubMed:16968744). {ECO:0000269|PubMed:16968744, ECO:0000269|PubMed:19559006}.; SUBCELLULAR LOCATION: Isoform 1: Cytoplasm {ECO:0000269|PubMed:16968744, ECO:0000269|PubMed:25961457}. Nucleus {ECO:0000269|PubMed:16968744, ECO:0000269|PubMed:25961457}. Note=Shuttles between the cytoplasm and nucleus. {ECO:0000269|PubMed:16968744}.; SUBCELLULAR LOCATION: Isoform 2: Cytoplasm {ECO:0000269|PubMed:16968744}. Nucleus {ECO:0000269|PubMed:16968744}. Note=Shuttles between the cytoplasm and nucleus. {ECO:0000269|PubMed:16968744}.",KANK1 ANKRD15 KANK KIAA0172,
