Entry,Gene ontology (cellular component),Subcellular location [CC],Gene names,Signal peptide
Q13595,intracellular membrane-bounded organelle [GO:0043231]; nucleolus [GO:0005730]; nucleus [GO:0005634]; ribonucleoprotein complex [GO:1990904],SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:9546399}.,TRA2A,
Q13601,cytoplasm [GO:0005737]; intercellular bridge [GO:0045171]; membrane [GO:0016020]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; small-subunit processome [GO:0032040],"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|Ref.6}. Nucleus {ECO:0000269|Ref.6}. Nucleus, nucleolus {ECO:0000269|PubMed:12429849}. Note=Translocates from cytoplasm to nucleus after exposure to HIV-1 virus or HIV-1 protein VPR or induction by hydrocortisone and dexamethasone in the absence of HIV-1 protein VPR (Ref.6).",KRR1 HRB2,
Q13616,cullin-RING ubiquitin ligase complex [GO:0031461]; cytosol [GO:0005829]; nucleoplasm [GO:0005654]; Parkin-FBXW7-Cul1 ubiquitin ligase complex [GO:1990452]; SCF ubiquitin ligase complex [GO:0019005],,CUL1,
Q13617,Cul2-RING ubiquitin ligase complex [GO:0031462]; cullin-RING ubiquitin ligase complex [GO:0031461]; cytosol [GO:0005829]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; SCF ubiquitin ligase complex [GO:0019005]; VCB complex [GO:0030891],,CUL2,
Q13619,Cul4A-RING E3 ubiquitin ligase complex [GO:0031464]; Cul4-RING E3 ubiquitin ligase complex [GO:0080008]; cullin-RING ubiquitin ligase complex [GO:0031461]; nucleoplasm [GO:0005654]; SCF ubiquitin ligase complex [GO:0019005],,CUL4A,
Q13838,cytoplasm [GO:0005737]; nuclear matrix [GO:0016363]; nuclear speck [GO:0016607]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; spliceosomal complex [GO:0005681]; transcription export complex [GO:0000346],SUBCELLULAR LOCATION: Nucleus. Nucleus speckle. Cytoplasm. Note=Can translocate to the cytoplasm in the presence of MX1. TREX complex assembly seems to occur in regions surrounding nuclear speckles known as perispeckles.,DDX39B BAT1 UAP56,
Q14103,cytosol [GO:0005829]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; ribonucleoprotein complex [GO:1990904]; synapse [GO:0045202],SUBCELLULAR LOCATION: Nucleus. Cytoplasm. Note=Localized in cytoplasmic mRNP granules containing untranslated mRNAs. Component of ribonucleosomes. Cytoplasmic localization oscillates diurnally.,HNRNPD AUF1 HNRPD,
Q14137,"nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; PeBoW complex [GO:0070545]; preribosome, large subunit precursor [GO:0030687]; ribonucleoprotein complex [GO:1990904]","SUBCELLULAR LOCATION: Nucleus, nucleolus {ECO:0000255|HAMAP-Rule:MF_03027, ECO:0000269|PubMed:12429849}. Nucleus, nucleoplasm {ECO:0000255|HAMAP-Rule:MF_03027, ECO:0000269|PubMed:12429849}.",BOP1 KIAA0124,
Q14152,"cytoplasm [GO:0005737]; cytosol [GO:0005829]; eukaryotic 43S preinitiation complex [GO:0016282]; eukaryotic 48S preinitiation complex [GO:0033290]; eukaryotic translation initiation factor 3 complex [GO:0005852]; eukaryotic translation initiation factor 3 complex, eIF3e [GO:0071540]; eukaryotic translation initiation factor 3 complex, eIF3m [GO:0071541]; membrane [GO:0016020]; microtubule [GO:0005874]; multi-eIF complex [GO:0043614]; nucleolus [GO:0005730]; nucleus [GO:0005634]; postsynaptic density [GO:0014069]","SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_03000, ECO:0000269|PubMed:9150439}.",EIF3A EIF3S10 KIAA0139,
Q14203,axon [GO:0030424]; cell cortex [GO:0005938]; cell cortex region [GO:0099738]; centriolar subdistal appendage [GO:0120103]; centriole [GO:0005814]; centrosome [GO:0005813]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; dynein complex [GO:0030286]; intermediate filament cytoskeleton [GO:0045111]; kinetochore [GO:0000776]; membrane [GO:0016020]; microtubule [GO:0005874]; microtubule associated complex [GO:0005875]; microtubule plus-end [GO:0035371]; neuronal cell body [GO:0043025]; neuron projection [GO:0043005]; nuclear envelope [GO:0005635]; spindle [GO:0005819]; spindle pole [GO:0000922],"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:17828277}. Cytoplasm, cytoskeleton {ECO:0000269|PubMed:17828277, ECO:0000269|PubMed:22777741, ECO:0000269|PubMed:25774020, ECO:0000269|PubMed:26972003}. Cytoplasm, cytoskeleton, microtubule organizing center, centrosome {ECO:0000269|PubMed:14654843, ECO:0000269|PubMed:20719959, ECO:0000269|PubMed:23985322, ECO:0000269|PubMed:25774020}. Cytoplasm, cytoskeleton, microtubule organizing center, centrosome, centriole {ECO:0000269|PubMed:23386061, ECO:0000269|PubMed:25774020}. Cytoplasm, cytoskeleton, spindle {ECO:0000269|PubMed:25774020}. Nucleus envelope {ECO:0000269|PubMed:20679239}. Cytoplasm, cell cortex {ECO:0000269|PubMed:22327364}. Note=Localizes to microtubule plus ends (PubMed:17828277, PubMed:22777741, PubMed:25774020). Localizes preferentially to the ends of tyrosinated microtubules (PubMed:26972003). Localization at centrosome is regulated by SLK-dependent phosphorylation (PubMed:23985322). Localizes to centrosome in a PARKDA-dependent manner (PubMed:20719959). Localizes to the subdistal appendage region of the centriole in a KIF3A-dependent manner (PubMed:23386061). PLK1-mediated phosphorylation at Ser-179 is essential for its localization in the nuclear envelope (PubMed:20679239). {ECO:0000269|PubMed:17828277, ECO:0000269|PubMed:20679239, ECO:0000269|PubMed:20719959, ECO:0000269|PubMed:22777741, ECO:0000269|PubMed:23386061, ECO:0000269|PubMed:23985322, ECO:0000269|PubMed:25774020, ECO:0000269|PubMed:26972003}.",DCTN1,
Q14232,cytoplasm [GO:0005737]; cytosol [GO:0005829]; eukaryotic translation initiation factor 2B complex [GO:0005851]; membrane [GO:0016020]; plasma membrane [GO:0005886],,EIF2B1 EIF2BA,
Q14240,cytoplasmic stress granule [GO:0010494]; cytosol [GO:0005829]; eukaryotic translation initiation factor 4F complex [GO:0016281]; perinuclear region of cytoplasm [GO:0048471],,EIF4A2 DDX2B EIF4F,
Q14258,cytosol [GO:0005829]; nuclear body [GO:0016604]; nucleoplasm [GO:0005654],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:17392790}. Note=Colocalized with DDX58 at cytoplasmic perinuclear bodies.,TRIM25 EFP RNF147 ZNF147,
Q14444,cytoplasmic stress granule [GO:0010494]; cytosol [GO:0005829]; dendrite [GO:0030425]; membrane [GO:0016020]; P-body [GO:0000932]; synapse [GO:0045202],"SUBCELLULAR LOCATION: Cytoplasm, cytosol. Cell projection, dendrite. Note=Associated with RNA granules. {ECO:0000250}.",CAPRIN1 GPIAP1 GPIP137 M11S1 RNG105,
Q14566,"MCM complex [GO:0042555]; nuclear chromosome, telomeric region [GO:0000784]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]",SUBCELLULAR LOCATION: Nucleus. Note=Binds to chromatin during G1 and detach from it during S phase.,MCM6,
Q14683,"chromosome [GO:0005694]; chromosome, centromeric region [GO:0000775]; cohesin complex [GO:0008278]; condensed chromosome kinetochore [GO:0000777]; condensed nuclear chromosome [GO:0000794]; cytosol [GO:0005829]; kinetochore [GO:0000776]; meiotic cohesin complex [GO:0030893]; mitotic spindle pole [GO:0097431]; nuclear matrix [GO:0016363]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]","SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:12199140}. Chromosome {ECO:0000269|PubMed:12199140}. Chromosome, centromere, kinetochore {ECO:0000269|PubMed:12199140}. Note=Associates with chromatin. Before prophase it is scattered along chromosome arms. During prophase, most of cohesin complexes dissociate from chromatin probably because of phosphorylation by PLK, except at centromeres, where cohesin complexes remain. At anaphase, the RAD21 subunit of the cohesin complex is cleaved, leading to the dissociation of the complex from chromosomes, allowing chromosome separation. In germ cells, cohesin complex dissociates from chromatin at prophase I, and may be replaced by a meiosis-specific cohesin complex. The phosphorylated form on Ser-957 and Ser-966 associates with chromatin during G1/S/G2 phases but not during M phase, suggesting that phosphorylation does not regulate cohesin function. Integral component of the functional centromere-kinetochore complex at the kinetochore region during mitosis.",SMC1A DXS423E KIAA0178 SB1.8 SMC1 SMC1L1,
Q14839,centrosome [GO:0005813]; cytoplasm [GO:0005737]; membrane [GO:0016020]; nuclear chromatin [GO:0000790]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; NuRD complex [GO:0016581]; protein-containing complex [GO:0032991],"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:17626165, ECO:0000269|PubMed:27616479}. Cytoplasm, cytoskeleton, microtubule organizing center, centrosome {ECO:0000269|PubMed:17626165}. Note=Associates with centrosomes in interphase. {ECO:0000250|UniProtKB:Q6PDQ2}.",CHD4,
Q14919,nucleus [GO:0005634],SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.,DRAP1,
Q14CX7,cytoplasm [GO:0005737]; cytosol [GO:0005829]; Golgi apparatus [GO:0005794]; NatB complex [GO:0031416],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:18570629}.,NAA25 C12orf30 MDM20 NAP1,
Q15007,cytoplasm [GO:0005737]; nuclear membrane [GO:0031965]; nuclear speck [GO:0016607]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; RNA N6-methyladenosine methyltransferase complex [GO:0036396],"SUBCELLULAR LOCATION: Nucleus speckle {ECO:0000269|PubMed:24407421}. Nucleus, nucleoplasm {ECO:0000269|PubMed:11001926, ECO:0000269|PubMed:24316715, ECO:0000269|PubMed:26458103}. Cytoplasm {ECO:0000250|UniProtKB:Q9ER69}. Note=Mainly nuclear with some fraction located in the cytoplasm. ZC3H13 is required to anchor component of the MACOM subcomplex, such as VIRMA, in the nucleus. {ECO:0000250|UniProtKB:Q9ER69}.",WTAP KIAA0105,
Q15020,ASAP complex [GO:0061574]; Cajal body [GO:0015030]; cytoplasm [GO:0005737]; nuclear speck [GO:0016607]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],"SUBCELLULAR LOCATION: Nucleus, nucleoplasm {ECO:0000269|PubMed:10463607, ECO:0000269|PubMed:11959860, ECO:0000269|PubMed:12578909}. Nucleus, Cajal body {ECO:0000269|PubMed:12578909}. Nucleus speckle {ECO:0000269|PubMed:11959860}. Cytoplasm {ECO:0000269|PubMed:10463607, ECO:0000269|PubMed:11959860}.",SART3 KIAA0156 TIP110,
Q15029,Cajal body [GO:0015030]; catalytic step 2 spliceosome [GO:0071013]; cytosol [GO:0005829]; membrane [GO:0016020]; nuclear speck [GO:0016607]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; ribonucleoprotein complex [GO:1990904]; U2-type catalytic step 2 spliceosome [GO:0071007]; U2-type precatalytic spliceosome [GO:0071005]; U4/U6 x U5 tri-snRNP complex [GO:0046540],"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:20858735, ECO:0000269|PubMed:26912367, ECO:0000269|PubMed:28076346, ECO:0000269|PubMed:28502770, ECO:0000269|PubMed:28781166, ECO:0000269|PubMed:29301961, ECO:0000269|PubMed:29360106, ECO:0000269|PubMed:29361316, ECO:0000269|PubMed:30315277, ECO:0000269|PubMed:30705154}.",EFTUD2 KIAA0031 SNRP116,
Q15102,cytoplasm [GO:0005737]; cytosol [GO:0005829]; membrane [GO:0016020],SUBCELLULAR LOCATION: Cytoplasm.,PAFAH1B3 PAFAHG,
Q15185,"chaperone complex [GO:0101031]; chromosome, telomeric region [GO:0000781]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; protein-containing complex [GO:0032991]; telomerase holoenzyme complex [GO:0005697]",SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250|UniProtKB:Q3ZBF7}.,PTGES3 P23 TEBP,
Q15233,membrane [GO:0016020]; nuclear matrix [GO:0016363]; nuclear speck [GO:0016607]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; paraspeckles [GO:0042382]; RNA polymerase II transcription factor complex [GO:0090575],"SUBCELLULAR LOCATION: Nucleus. Nucleus, nucleolus. Nucleus speckle. Note=Detected in punctate subnuclear structures often located adjacent to splicing speckles, called paraspeckles.",NONO NRB54,
Q15369,cytosol [GO:0005829]; elongin complex [GO:0070449]; nucleoplasm [GO:0005654],SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.,ELOC TCEB1,
Q15370,Cul2-RING ubiquitin ligase complex [GO:0031462]; Cul5-RING ubiquitin ligase complex [GO:0031466]; cytosol [GO:0005829]; elongin complex [GO:0070449]; nucleoplasm [GO:0005654]; VCB complex [GO:0030891],SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.,ELOB TCEB2,
Q15393,catalytic step 2 spliceosome [GO:0071013]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; U12-type spliceosomal complex [GO:0005689]; U2-type precatalytic spliceosome [GO:0071005],"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:10490618, ECO:0000269|PubMed:11564863, ECO:0000269|PubMed:27720643, ECO:0000269|PubMed:28541300, ECO:0000269|PubMed:28781166}.",SF3B3 KIAA0017 SAP130,
Q15417,actin cytoskeleton [GO:0015629]; cell-cell adherens junction [GO:0005913]; cytosol [GO:0005829]; dendritic spine [GO:0043197]; focal adhesion [GO:0005925]; neuronal cell body [GO:0043025]; postsynaptic density [GO:0014069],,CNN3,
Q15427,nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; ribonucleoprotein complex [GO:1990904]; spliceosomal complex [GO:0005681]; U12-type spliceosomal complex [GO:0005689]; U2-type precatalytic spliceosome [GO:0071005],"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:27720643, ECO:0000269|PubMed:28541300}.",SF3B4 SAP49,
Q15459,catalytic step 2 spliceosome [GO:0071013]; nuclear speck [GO:0016607]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; spliceosomal complex [GO:0005681]; U2 snRNP [GO:0005686]; U2-type precatalytic spliceosome [GO:0071005]; U2-type prespliceosome [GO:0071004]; U2-type spliceosomal complex [GO:0005684],"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:10882114, ECO:0000269|PubMed:29360106, ECO:0000269|PubMed:30315277}. Nucleus speckle {ECO:0000269|PubMed:21349847}.",SF3A1 SAP114,
Q15631,cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:11801738}. Nucleus {ECO:0000269|PubMed:11801738}.,TSN,
Q15654,cytoplasm [GO:0005737]; cytosol [GO:0005829]; focal adhesion [GO:0005925]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; stress fiber [GO:0001725],"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton {ECO:0000269|PubMed:16624523}. Cell junction, focal adhesion {ECO:0000269|PubMed:16624523}. Nucleus {ECO:0000269|PubMed:10826496, ECO:0000269|PubMed:16624523}. Cytoplasm {ECO:0000269|PubMed:16624523}. Note=Shuttles between nucleus and cytoplasm (PubMed:16624523). Colocalizes with actin (PubMed:10826496). {ECO:0000269|PubMed:10826496, ECO:0000269|PubMed:16624523}.",TRIP6 OIP1,
Q15691,cell projection membrane [GO:0031253]; centrosome [GO:0005813]; cortical microtubule cytoskeleton [GO:0030981]; cytoplasmic microtubule [GO:0005881]; cytosol [GO:0005829]; focal adhesion [GO:0005925]; Golgi apparatus [GO:0005794]; microtubule [GO:0005874]; microtubule organizing center [GO:0005815]; microtubule plus-end [GO:0035371]; mitotic spindle astral microtubule end [GO:1905721]; spindle midzone [GO:0051233],"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton {ECO:0000269|PubMed:10188731, ECO:0000269|PubMed:12388762, ECO:0000269|PubMed:21646404, ECO:0000269|PubMed:28814570, ECO:0000269|PubMed:9724749}. Cytoplasm, cytoskeleton, microtubule organizing center, centrosome {ECO:0000269|PubMed:12388762, ECO:0000269|PubMed:14654843}. Golgi apparatus {ECO:0000269|PubMed:25217626}. Note=Associated with the microtubule growing distal tips (PubMed:28814570). Recruitment to the Golgi apparatus requires the presence of PDE4DIP isoform 13/MMG8/SMYLE (PubMed:25217626). {ECO:0000269|PubMed:25217626, ECO:0000269|PubMed:28814570}.",MAPRE1,
Q15696,nucleoplasm [GO:0005654]; spliceosomal complex [GO:0005681]; U12-type spliceosomal complex [GO:0005689]; U2AF [GO:0089701],SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:15146077}.,ZRSR2 U2AF1-RS2 U2AF1L2 U2AF1RS2 URP,
Q15717,cytoplasm [GO:0005737]; cytoplasmic stress granule [GO:0010494]; cytosol [GO:0005829]; glutamatergic synapse [GO:0098978]; membrane [GO:0016020]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; postsynapse [GO:0098794]; ribonucleoprotein complex [GO:1990904],"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:14517288, ECO:0000269|PubMed:17632515, ECO:0000269|PubMed:18285462, ECO:0000269|PubMed:19029303}. Nucleus {ECO:0000269|PubMed:14517288, ECO:0000269|PubMed:17632515, ECO:0000269|PubMed:18285462}. Cytoplasm, Stress granule {ECO:0000250|UniProtKB:P70372}. Note=Translocates into the cytoplasm following phosphorylation by MAPKAPK2 (PubMed:14517288). Likewise, phosphorylation by PRKCD promotes translocation from the nucleus into the cytoplasm, where it is associated with free and cytoskeleton-bound polysomes (PubMed:18285462).Localizes to the stress granules in the presence of PLEKHN1 (By similarity). {ECO:0000250|UniProtKB:P70372, ECO:0000269|PubMed:14517288, ECO:0000269|PubMed:18285462}.",ELAVL1 HUR,
Q15746,actin cytoskeleton [GO:0015629]; cleavage furrow [GO:0032154]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; lamellipodium [GO:0030027]; plasma membrane [GO:0005886]; stress fiber [GO:0001725],"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:20053363}. Cell projection, lamellipodium {ECO:0000269|PubMed:20053363}. Cleavage furrow {ECO:0000269|PubMed:15020676}. Cytoplasm, cytoskeleton, stress fiber {ECO:0000269|PubMed:15020676}. Note=Localized to stress fibers during interphase and to the cleavage furrow during mitosis. {ECO:0000269|PubMed:15020676}.",MYLK MLCK MLCK1 MYLK1,
Q16401,"cytosol [GO:0005829]; nucleoplasm [GO:0005654]; proteasome accessory complex [GO:0022624]; proteasome complex [GO:0000502]; proteasome regulatory particle, base subcomplex [GO:0008540]",,PSMD5 KIAA0072,
Q16576,cytosol [GO:0005829]; ESC/E(Z) complex [GO:0035098]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; NuRD complex [GO:0016581],SUBCELLULAR LOCATION: Nucleus.,RBBP7 RBAP46,
Q16630,cytoplasm [GO:0005737]; interchromatin granule [GO:0035061]; membrane [GO:0016020]; mRNA cleavage and polyadenylation specificity factor complex [GO:0005847]; mRNA cleavage factor complex [GO:0005849]; nuclear speck [GO:0016607]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; paraspeckles [GO:0042382]; perichromatin fibrils [GO:0005726]; ribonucleoprotein complex [GO:1990904],"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:15169763, ECO:0000269|PubMed:19864460, ECO:0000269|PubMed:20695905, ECO:0000269|PubMed:9659921}. Nucleus, nucleoplasm {ECO:0000269|PubMed:17267687}. Nucleus speckle {ECO:0000269|PubMed:17267687}. Cytoplasm {ECO:0000269|PubMed:19864460}. Note=Shuttles between the nucleus and the cytoplasm in a transcription- and XPO1/CRM1-independent manner, most probably in complex with the cleavage factor Im complex (CFIm) (PubMed:19864460). Colocalizes with PSPC1 in punctate subnuclear structures often located adjacent to nuclear speckles, called paraspeckles, and corresponding to interchromatin granules-associated zones (IGAZs) (PubMed:17267687). Distribution in speckles and paraspeckles varies during the cell cycle (PubMed:17267687). Associates at sites of active transcription on nascent perichromatin fibrils (PFs) and perichromatin granules (PubMed:17267687). {ECO:0000269|PubMed:15169763, ECO:0000269|PubMed:17267687, ECO:0000269|PubMed:19864460}.",CPSF6 CFIM68,
Q16763,anaphase-promoting complex [GO:0005680]; cytosol [GO:0005829]; nucleoplasm [GO:0005654],,UBE2S E2EPF OK/SW-cl.73,
Q2TAY7,cytoplasm [GO:0005737]; nuclear speck [GO:0016607]; nucleus [GO:0005634]; U2-type precatalytic spliceosome [GO:0071005],"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250|UniProtKB:Q99M63}. Nucleus {ECO:0000269|PubMed:24945353, ECO:0000269|PubMed:28781166}. Nucleus speckle {ECO:0000250|UniProtKB:Q76B40}. Note=Colocalizes with SRSF1 in nuclear speckles. {ECO:0000250|UniProtKB:Q76B40}.",SMU1,
Q2VPK5,cytosol [GO:0005829]; protein-containing complex [GO:0032991],SUBCELLULAR LOCATION: Cytoplasm.,CTU2 C16orf84 NCS2,
Q3LI62,intermediate filament [GO:0005882],,KRTAP20-4 KAP20.4,
Q3SXY8,axoneme [GO:0005930]; ciliary membrane [GO:0060170]; cilium [GO:0005929]; motile cilium [GO:0031514]; non-motile cilium [GO:0097730],"SUBCELLULAR LOCATION: Cell projection, cilium membrane {ECO:0000269|PubMed:18554500, ECO:0000269|PubMed:24120134}; Lipid-anchor {ECO:0000269|PubMed:18554500, ECO:0000269|PubMed:24120134}. Cell projection, cilium {ECO:0000269|PubMed:25138100}. Note=Associates to the cilium membrane via palmitoylation. Localizes to proximal ciliary membranes, to an inversin-like subciliary membrane compartment, excluding the transition zone.",ARL13B ARL2L1,
Q3YEC7,centrosome [GO:0005813]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Isoform 1: Cytoplasm {ECO:0000269|PubMed:17962191}. Note=Predominantly cytoplasmic (PubMed:17962191).; SUBCELLULAR LOCATION: Isoform 3: Nucleus {ECO:0000269|PubMed:17962191}. Note=Predominantly nuclear (PubMed:17962191).,RABL6 C9orf86 PARF,
Q4FZB7,"condensed nuclear chromosome, centromeric region [GO:0000780]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]",SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:23720823}. Chromosome {ECO:0000250}. Note=Associated with pericentric heterochromatin. CBX1 and CBX5 are required for the localization to pericentric heterochromatin (By similarity). {ECO:0000250}.,KMT5B SUV420H1 CGI-85,
Q52LJ0,cytoplasm [GO:0005737]; intracellular membrane-bounded organelle [GO:0043231]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; tRNA-splicing ligase complex [GO:0072669],SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:24608264}. Cytoplasm {ECO:0000269|PubMed:24608264}.,FAM98B,
Q53FA7,cytosol [GO:0005829],,TP53I3 PIG3,
Q53FT3,cytosol [GO:0005829]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250|UniProtKB:Q9DD02}. Cytoplasm, cytosol {ECO:0000269|PubMed:22541429}. Nucleus {ECO:0000269|PubMed:22541429}.",HIKESHI C11orf73 HSPC138 HSPC179 HSPC248,
Q53GS9,nucleoplasm [GO:0005654]; nucleus [GO:0005634]; spliceosomal complex [GO:0005681]; U4/U6 x U5 tri-snRNP complex [GO:0046540],"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:11350945, ECO:0000269|PubMed:26912367}.",USP39 CGI-21 HSPC332 PRO2855,
Q53H96,cytosol [GO:0005829],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:23024808}.,PYCR3 PYCRL,
Q53HC9,trans-Golgi network [GO:0005802],"SUBCELLULAR LOCATION: Golgi apparatus, trans-Golgi network {ECO:0000269|PubMed:27440922}.",EIPR1 TSSC1,
Q587J7,PET complex [GO:1990923],,TDRD12 ECAT8,
Q5BKZ1,DBIRD complex [GO:0044609]; intracellular membrane-bounded organelle [GO:0043231]; nuclear matrix [GO:0016363]; nucleoplasm [GO:0005654],SUBCELLULAR LOCATION: Nucleus matrix {ECO:0000250}.,ZNF326 ZIRD,
Q5JSL3,cytosol [GO:0005829],,DOCK11 ZIZ2,
Q5JVF3,cytoplasm [GO:0005737]; nuclear pore nuclear basket [GO:0044615]; nucleus [GO:0005634]; transcription export complex 2 [GO:0070390],"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:23591820}. Nucleus, nuclear pore complex {ECO:0000269|PubMed:23591820}.",PCID2 HT004,
Q5T8P6,nucleus [GO:0005634],,RBM26 C13orf10 PRO1777,
Q5TCZ1,cell junction [GO:0030054]; cell projection [GO:0042995]; cytosol [GO:0005829]; podosome [GO:0002102],"SUBCELLULAR LOCATION: Cytoplasm. Cell projection, podosome. Note=Cytoplasmic in normal cells and localizes to podosomes in SRC-transformed cells.",SH3PXD2A FISH KIAA0418 SH3MD1 TKS5,
Q5THR3,nucleoplasm [GO:0005654],SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:12612053}.,EFCAB6 DJBP KIAA1672,
Q5VWZ2,cytoplasm [GO:0005737]; cytosol [GO:0005829],"SUBCELLULAR LOCATION: Isoform 1: Cytoplasm, cytosol {ECO:0000269|PubMed:22399288}.; SUBCELLULAR LOCATION: Isoform 2: Cytoplasm, cytosol {ECO:0000269|PubMed:22399288}.",LYPLAL1,
Q5VZE5,cytoplasm [GO:0005737]; NatC complex [GO:0031417],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:19398576}.,NAA35 EGAP MAK10,
Q5VZP5,sarcomere [GO:0030017],"SUBCELLULAR LOCATION: Cytoplasm, myofibril, sarcomere {ECO:0000250|UniProtKB:F1QWM2}.",DUSP27,
Q68CQ4,nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; small-subunit processome [GO:0032040],"SUBCELLULAR LOCATION: Nucleus {ECO:0000250}. Nucleus, nucleolus {ECO:0000269|PubMed:22002106}.",DIEXF C1orf107 DEF,
Q6AW86,nucleus [GO:0005634],SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.,ZNF324B,
Q6DD87,nucleus [GO:0005634],SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.,ZNF787,
Q6DKJ4,cytosol [GO:0005829]; nucleus [GO:0005634],"SUBCELLULAR LOCATION: Cytoplasm, cytosol {ECO:0000250|UniProtKB:P97346}. Nucleus {ECO:0000250|UniProtKB:P97346}.",NXN NRX,
Q6DT37,cell leading edge [GO:0031252]; cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]; cytosol [GO:0005829]; microtubule organizing center [GO:0005815],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:15194684}. Note=Concentrates at the leading edge of cells.,CDC42BPG DMPK2,
Q6IA86,cytoplasm [GO:0005737]; cytosol [GO:0005829]; Elongator holoenzyme complex [GO:0033588]; transcription elongation factor complex [GO:0008023],"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:11714725, ECO:0000269|PubMed:11818576}. Nucleus {ECO:0000269|PubMed:11714725, ECO:0000269|PubMed:11818576}.",ELP2 STATIP1,
Q6P1J9,"Cdc73/Paf1 complex [GO:0016593]; cytosol [GO:0005829]; nuclear chromosome, telomeric region [GO:0000784]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]","SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:15580289, ECO:0000269|PubMed:15632063, ECO:0000269|PubMed:15923622}.",CDC73 C1orf28 HRPT2,
