Entry,Gene ontology (cellular component),Subcellular location [CC],Gene names,Signal peptide
Q5VY09,cytoplasm [GO:0005737]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:25816751}. Cytoplasm {ECO:0000269|PubMed:25816751}. Note=Predominantly cytoplasmic (PubMed:25816751). Translocated in the nucleus during heat shock (PubMed:25816751). {ECO:0000269|PubMed:25816751}.,IER5 PP4583 SBBI48,
Q5VYS8,cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleoplasm [GO:0005654],"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:25480299, ECO:0000269|PubMed:30122351}. Note=Expression is pancytoplasmic in contrast with TUT4 expression which is enriched in cytoplasmic ribonucleoprotein granules. {ECO:0000269|PubMed:30122351}.",TUT7 HS2 KIAA1711 ZCCHC6,
Q5VZM2,cytoplasm [GO:0005737]; cytosol [GO:0005829]; EGO complex [GO:0034448]; Gtr1-Gtr2 GTPase complex [GO:1990131]; lysosomal membrane [GO:0005765]; lysosome [GO:0005764]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:9394008}. Lysosome {ECO:0000269|PubMed:20381137}.,RRAGB,
Q5XPI4,cytoplasm [GO:0005737]; cytosol [GO:0005829]; nuclear membrane [GO:0031965],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:15531880}.,RNF123 KPC1 FP1477,
Q63HK5,growth cone [GO:0030426]; nuclear chromatin [GO:0000790]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],"SUBCELLULAR LOCATION: Nucleus {ECO:0000255|PROSITE-ProRule:PRU00108, ECO:0000269|PubMed:19343227}. Cell projection, growth cone {ECO:0000250}. Note=Colocalizes with APBB1 in axonal growth cone (By similarity). Colocalizes with APBB1 in the nucleus. {ECO:0000250}.",TSHZ3 KIAA1474 TSH3 ZNF537,
Q63HN8,cytoplasm [GO:0005737]; cytosol [GO:0005829]; membrane [GO:0016020]; nucleolus [GO:0005730],"SUBCELLULAR LOCATION: Cytoplasm, cytosol {ECO:0000269|PubMed:21799892}.",RNF213 ALO17 C17orf27 KIAA1554 KIAA1618 MYSTR,
Q66PJ3,nuclear speck [GO:0016607]; nucleolus [GO:0005730]; nucleus [GO:0005634],"SUBCELLULAR LOCATION: Nucleus, nucleolus {ECO:0000269|PubMed:19582790}. Nucleus speckle {ECO:0000269|PubMed:19582790}.",ARL6IP4,
Q684P5,centrosome [GO:0005813]; cytosol [GO:0005829]; neuron projection [GO:0043005]; nuclear membrane [GO:0031965]; perinuclear region of cytoplasm [GO:0048471]; plasma membrane [GO:0005886],"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:15632203}. Cytoplasm, perinuclear region {ECO:0000269|PubMed:15632203}.",RAP1GAP2 GARNL4 KIAA1039 RAP1GA2,
Q68CQ4,nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; small-subunit processome [GO:0032040],"SUBCELLULAR LOCATION: Nucleus {ECO:0000250}. Nucleus, nucleolus {ECO:0000269|PubMed:22002106}.",DIEXF C1orf107 DEF,
Q68D10,nucleolus [GO:0005730],"SUBCELLULAR LOCATION: Nucleus, nucleolus {ECO:0000250|UniProtKB:E1BUG7}.",SPTY2D1,
Q68DK2,centrosome [GO:0005813]; lysosomal membrane [GO:0005765]; midbody [GO:0030496],"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton, microtubule organizing center, centrosome {ECO:0000269|PubMed:20208530}. Midbody {ECO:0000269|PubMed:20208530}. Note=Localizes to the centrosome during all stages of the cell cycle. Recruited to the midbody during cytokinesis by KIF13A.",ZFYVE26 KIAA0321,
Q68DQ2,protein-containing complex [GO:0032991],,CRYBG3,
Q68E01,cytoplasm [GO:0005737]; integrator complex [GO:0032039]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; SOSS complex [GO:0070876],"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:19605351, ECO:0000269|PubMed:19683501, ECO:0000269|PubMed:23904267}. Cytoplasm {ECO:0000269|PubMed:23904267}. Note=Localizes to nuclear foci following DNA damage.",INTS3 C1orf193 C1orf60,
Q69YN2,post-mRNA release spliceosomal complex [GO:0071014],,CWF19L1,
Q69YN4,cytosol [GO:0005829]; nuclear body [GO:0016604]; nuclear speck [GO:0016607]; nucleoplasm [GO:0005654]; RNA N6-methyladenosine methyltransferase complex [GO:0036396],"SUBCELLULAR LOCATION: Nucleus speckle {ECO:0000269|PubMed:24100041}. Nucleus, nucleoplasm {ECO:0000269|PubMed:24100041}. Cytoplasm {ECO:0000250|UniProtKB:A2AIV2}. Note=Mainly nuclear with some fraction located in the cytoplasm. ZC3H13 is required to anchor component of the MACOM subcomplex, such as VIRMA, in the nucleus. {ECO:0000250|UniProtKB:A2AIV2}.",VIRMA KIAA1429 MSTP054,
Q6BCY4,endoplasmic reticulum membrane [GO:0005789]; membrane [GO:0016020]; nucleus [GO:0005634],,CYB5R2,
Q6DD87,nucleus [GO:0005634],SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.,ZNF787,
Q6DHV7,cytosol [GO:0005829],,ADAL,
Q6DKI1,cytosolic large ribosomal subunit [GO:0022625]; nucleolus [GO:0005730],,RPL7L1,
Q6DKJ4,cytosol [GO:0005829]; nucleus [GO:0005634],"SUBCELLULAR LOCATION: Cytoplasm, cytosol {ECO:0000250|UniProtKB:P97346}. Nucleus {ECO:0000250|UniProtKB:P97346}.",NXN NRX,
Q6EMB2,centrosome [GO:0005813]; cilium [GO:0005929]; cytosol [GO:0005829]; microtubule [GO:0005874]; nucleus [GO:0005634]; plasma membrane [GO:0005886],"SUBCELLULAR LOCATION: Cell projection, cilium {ECO:0000269|PubMed:24791901}. Cytoplasm, cytoskeleton, cilium basal body {ECO:0000250|UniProtKB:Q8CHB8}. Nucleus {ECO:0000269|PubMed:17116691}. Cytoplasm {ECO:0000269|PubMed:17116691}. Note=Localized to the base of the connecting cilium between the basal body and the adjacent daughter centriole of the cilium. In osteosarcoma cells, found in both cytoplasm and nucleus in the absence of steroid but located exclusively in the nucleus in the presence of steroid. {ECO:0000250|UniProtKB:Q8CHB8, ECO:0000269|PubMed:24791901}.",TTLL5 KIAA0998 STAMP,
Q6FIF0,cytosol [GO:0005829],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}.,ZFAND6 AWP1 ZA20D3 HT032,
Q6GYQ0,cytoplasm [GO:0005737]; nucleus [GO:0005634],"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}. Nucleus {ECO:0000250}. Note=Translocated to the nucleus, when associated with TCF3/E12. {ECO:0000250}.",RALGAPA1 GARNL1 KIAA0884 TULIP1,
Q6H8Q1,actin cytoskeleton [GO:0015629]; cytoplasm [GO:0005737],"SUBCELLULAR LOCATION: Cytoplasm. Note=In skeletal muscle, sarcomeric or cosarcomeric localization. {ECO:0000250}.",ABLIM2 KIAA1808,
Q6I9Y2,cytoplasm [GO:0005737]; cytosol [GO:0005829]; nuclear speck [GO:0016607]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; THO complex [GO:0000347]; THO complex part of transcription export complex [GO:0000445]; transcription export complex [GO:0000346],"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:12951069}. Nucleus {ECO:0000269|PubMed:12951069, ECO:0000269|PubMed:19059247}. Nucleus speckle {ECO:0000305}. Note=Interaction with THOC5 is required for nuclear localization. {ECO:0000269|PubMed:19059247}.",THOC7 NIF3L1BP1,
Q6IA69,cytoplasm [GO:0005737]; cytosol [GO:0005829],,NADSYN1,
Q6IA86,cytoplasm [GO:0005737]; cytosol [GO:0005829]; Elongator holoenzyme complex [GO:0033588]; transcription elongation factor complex [GO:0008023],"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:11714725, ECO:0000269|PubMed:11818576}. Nucleus {ECO:0000269|PubMed:11714725, ECO:0000269|PubMed:11818576}.",ELP2 STATIP1,
Q6ICL3,Golgi apparatus [GO:0005794],SUBCELLULAR LOCATION: Golgi apparatus {ECO:0000269|PubMed:26805781}.,TANGO2 C22orf25,
Q6IE81,ciliary basal body [GO:0036064]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; histone acetyltransferase complex [GO:0000123]; nuclear speck [GO:0016607]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; plasma membrane [GO:0005886],"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:12169691, ECO:0000269|PubMed:15502158}. Nucleus {ECO:0000269|PubMed:15502158, ECO:0000269|PubMed:22654112}. Cytoplasm, cytoskeleton, cilium basal body {ECO:0000269|PubMed:22654112}. Note=Localizes to the ciliary transition zone. {ECO:0000269|PubMed:22654112}.",JADE1 KIAA1807 PHF17,
Q6IN85,cytoplasm [GO:0005737]; microtubule organizing center [GO:0005815]; nucleoplasm [GO:0005654],"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:18487071}. Cytoplasm, cytoskeleton, microtubule organizing center, centrosome {ECO:0000269|PubMed:18487071}. Nucleus {ECO:0000269|PubMed:18487071}. Note=In interphase localized in the cytoplasm and in the nucleus (with higher levels). During metaphase located in pericentriolar regions.",PPP4R3A KIAA2010 PP4R3A SMEK1 MSTP033,
Q6L8H4,cytosol [GO:0005829]; keratin filament [GO:0045095],,KRTAP5-1 KAP5.1 KRN1L KRTAP5.1,
Q6MZP7,nucleoplasm [GO:0005654]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.,LIN54 CXCDC1 KIAA2037,
Q6N021,nucleus [GO:0005634],,TET2 KIAA1546 Nbla00191,
Q6NWY9,nuclear speck [GO:0016607]; U1 snRNP [GO:0005685]; U2-type prespliceosome [GO:0071004],SUBCELLULAR LOCATION: Nucleus speckle {ECO:0000269|PubMed:10958656}.,PRPF40B HYPC,
Q6NXE6,cytosol [GO:0005829],,ARMC6,
Q6NXG1,nuclear body [GO:0016604]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:19285943}.,ESRP1 RBM35A,
Q6NXR4,ASTRA complex [GO:0070209]; centrosome [GO:0005813]; cytosol [GO:0005829]; nucleoplasm [GO:0005654],,TTI2 C8orf41,
Q6NZY4,catalytic step 2 spliceosome [GO:0071013]; nuclear body [GO:0016604]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; TRAMP complex [GO:0031499],"SUBCELLULAR LOCATION: Nucleus, nucleoplasm {ECO:0000269|PubMed:16263084, ECO:0000269|PubMed:21855801}. Nucleus {ECO:0000255|PROSITE-ProRule:PRU00768}. Note=Excluded from nucleolus. {ECO:0000269|PubMed:21855801}.",ZCCHC8,
Q6P1J9,"Cdc73/Paf1 complex [GO:0016593]; cytosol [GO:0005829]; nuclear chromosome, telomeric region [GO:0000784]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]","SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:15580289, ECO:0000269|PubMed:15632063, ECO:0000269|PubMed:15923622}.",CDC73 C1orf28 HRPT2,
Q6P1K2,condensed chromosome kinetochore [GO:0000777]; cytosol [GO:0005829]; Golgi apparatus [GO:0005794]; intracellular membrane-bounded organelle [GO:0043231]; MIS12/MIND type complex [GO:0000444]; nuclear MIS12/MIND complex [GO:0000818]; nucleoplasm [GO:0005654]; transcription factor complex [GO:0005667],"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:16585270}. Chromosome, centromere, kinetochore {ECO:0000269|PubMed:16585270}. Note=Associated with the kinetochore.",PMF1,
Q6P1M3,cortical actin cytoskeleton [GO:0030864]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; intracellular membrane-bounded organelle [GO:0043231]; plasma membrane [GO:0005886],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:15632202}. Note=Localized in the perinuclear structure and faintly at the cell-cell contacts sites in the interphase. Localized at the cell periphery during metaphase. Cortical localization in mitotic cells. Found in the lateral region of polarized epithelial cells.,LLGL2,
Q6P1N9,nucleoplasm [GO:0005654],SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.,TATDN1 CDA11,
Q6P2E9,cytoplasm [GO:0005737]; cytoplasmic ribonucleoprotein granule [GO:0036464]; cytosol [GO:0005829]; membrane [GO:0016020]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; P-body [GO:0000932],"SUBCELLULAR LOCATION: Cytoplasm, P-body {ECO:0000269|PubMed:16364915, ECO:0000269|PubMed:9067524}. Nucleus {ECO:0000269|PubMed:7520377}.",EDC4 HEDLS,
Q6P2Q9,catalytic step 2 spliceosome [GO:0071013]; membrane [GO:0016020]; nuclear speck [GO:0016607]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; U2-type catalytic step 1 spliceosome [GO:0071006]; U2-type catalytic step 2 spliceosome [GO:0071007]; U2-type precatalytic spliceosome [GO:0071005]; U4/U6 x U5 tri-snRNP complex [GO:0046540]; U5 snRNP [GO:0005682],"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:26912367, ECO:0000269|PubMed:28076346, ECO:0000269|PubMed:28502770, ECO:0000269|PubMed:28781166, ECO:0000269|PubMed:29301961, ECO:0000269|PubMed:29360106, ECO:0000269|PubMed:29361316, ECO:0000269|PubMed:30315277, ECO:0000269|PubMed:30705154, ECO:0000269|PubMed:30728453}. Nucleus speckle {ECO:0000305}.",PRPF8 PRPC8,
Q6P2S7,cytoplasm [GO:0005737],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}.,TTC41P GNN,
Q6P4F7,cytosol [GO:0005829],,ARHGAP11A KIAA0013,
Q6P4I2,cleavage furrow [GO:0032154]; cytosol [GO:0005829]; spindle pole [GO:0000922],"SUBCELLULAR LOCATION: Cytoplasm, cytosol. Cytoplasm, cytoskeleton, spindle {ECO:0000269|PubMed:25466283}. Cytoplasm, cytoskeleton, spindle pole {ECO:0000269|PubMed:25466283}. Cleavage furrow {ECO:0000269|PubMed:25466283}. Note=During interphase, located in the cytosol. During mitosis, accumulates at the spindle poles and microtubule asters and later in the cleavage furrow. {ECO:0000269|PubMed:25466283}.",WDR73 HSPC264,
Q6P5R6,cytosolic large ribosomal subunit [GO:0022625],,RPL22L1,
Q6P996,endoplasmic reticulum [GO:0005783]; Golgi apparatus [GO:0005794]; intracellular membrane-bounded organelle [GO:0043231],,PDXDC1 KIAA0251,
Q6P9B6,cytoplasm [GO:0005737]; lysosomal membrane [GO:0005765]; membrane [GO:0016020],SUBCELLULAR LOCATION: Membrane {ECO:0000269|PubMed:24223779}. Cytoplasm {ECO:0000269|PubMed:24223779}. Lysosome {ECO:0000269|PubMed:29750193}.,MEAK7 KIAA1609 TLDC1,
Q6PCE3,cytosol [GO:0005829],,PGM2L1 BM32A,
Q6PF05,cytoplasm [GO:0005737]; microtubule organizing center [GO:0005815]; midbody [GO:0030496]; spindle [GO:0005819],"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton, microtubule organizing center, centrosome {ECO:0000269|PubMed:25751302}. Cytoplasm, cytoskeleton, spindle {ECO:0000269|PubMed:25751302}. Midbody {ECO:0000269|PubMed:25751302}. Note=Exhibits dynamic subcellular localization during the cell cycle. In prophase cells, detected on split centrosomes. Translocates to the mitotic spindles during metaphase and early anaphase, then to the midbody and cleavage furrow in late anaphase. {ECO:0000269|PubMed:25751302}.",TTC23L,
Q6PGP7,cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; Ski complex [GO:0055087]; transcriptionally active chromatin [GO:0035327],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:16024656}. Nucleus {ECO:0000269|PubMed:16024656}.,TTC37 KIAA0372,
Q6PI26,cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleoplasm [GO:0005654],"SUBCELLULAR LOCATION: Cytoplasm, cytosol {ECO:0000269|PubMed:19383767}. Nucleus, nucleoplasm {ECO:0000269|PubMed:19383767}. Note=May at least partially shuttle between cytosol and nucleoplasm. In the nucleoplasm, exhibits a granular pattern, but is excluded from nucleoli and Cajal bodies. Absent from most H/ACA-box RNA transcription sites.",SHQ1,
Q6PIJ6,cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634]; SCF ubiquitin ligase complex [GO:0019005],"SUBCELLULAR LOCATION: Cytoplasm, cytosol {ECO:0000250|UniProtKB:Q8BMI0}. Nucleus {ECO:0000250|UniProtKB:Q8BMI0}. Note=Accumulates predominantly in the cytosol. Exported from the nucleus in a XPO1/CRM1-dependent manner. {ECO:0000250|UniProtKB:Q8BMI0}.",FBXO38 SP329,
Q6PJG2,histone deacetylase complex [GO:0000118]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; transcription factor complex [GO:0005667],"SUBCELLULAR LOCATION: Nucleus {ECO:0000255|PROSITE-ProRule:PRU00512, ECO:0000255|PROSITE-ProRule:PRU00624}.",ELMSAN1 C14orf117 C14orf43,
Q6PJI9,GATOR2 complex [GO:0061700]; lysosomal membrane [GO:0005765],SUBCELLULAR LOCATION: Lysosome membrane {ECO:0000269|PubMed:28199306}.,WDR59 KIAA1923 FP977,
Q6PJT7,axon cytoplasm [GO:1904115]; cytoplasm [GO:0005737]; dendrite cytoplasm [GO:0032839]; nuclear speck [GO:0016607]; nucleolus [GO:0005730]; nucleus [GO:0005634]; ribonucleoprotein complex [GO:1990904],"SUBCELLULAR LOCATION: Nucleus speckle {ECO:0000269|PubMed:17630287, ECO:0000269|PubMed:19303045, ECO:0000269|PubMed:24671764}. Note=Colocalizes with poly(A) RNA in nuclear speckles. {ECO:0000250|UniProtKB:Q7TMD5}.; SUBCELLULAR LOCATION: Isoform 1: Nucleus speckle.; SUBCELLULAR LOCATION: Isoform 3: Nucleus speckle.; SUBCELLULAR LOCATION: Isoform 6: Cytoplasm {ECO:0000269|PubMed:21734151}.",ZC3H14,
Q6PKG0,cytoplasm [GO:0005737]; cytoplasmic stress granule [GO:0010494]; membrane [GO:0016020],"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:20430826, ECO:0000269|PubMed:24532714, ECO:0000269|PubMed:28650797}. Cytoplasmic granule {ECO:0000269|PubMed:24532714, ECO:0000269|PubMed:25940091}. Note=Colocalizes with RPTOR and PABPC1 in cytoplasmic granules that resemble stress granules. {ECO:0000269|PubMed:24532714, ECO:0000269|PubMed:25940091}.",LARP1 KIAA0731 LARP,
Q6R327,cytosol [GO:0005829]; TORC2 complex [GO:0031932],,RICTOR KIAA1999,
Q6RFH5,"nucleolus [GO:0005730]; nucleus [GO:0005634]; preribosome, large subunit precursor [GO:0030687]","SUBCELLULAR LOCATION: Nucleus, nucleolus {ECO:0000269|PubMed:12429849, ECO:0000269|PubMed:26456651, ECO:0000269|PubMed:28416111, ECO:0000269|PubMed:29107693}. Nucleus {ECO:0000269|PubMed:28416111}. Note=Nucleolar location depends on active PolI transcription of pre-rRNA. {ECO:0000269|PubMed:28416111}.",WDR74 NSA1,
Q6RI45,nucleus [GO:0005634],,BRWD3,
Q6STE5,cytoplasm [GO:0005737]; nBAF complex [GO:0071565]; npBAF complex [GO:0071564]; nuclear chromatin [GO:0000790]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; SWI/SNF complex [GO:0016514],SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:14701856}.,SMARCD3 BAF60C,
Q6TFL4,adherens junction [GO:0005912]; axon [GO:0030424]; Cul3-RING ubiquitin ligase complex [GO:0031463]; cytoplasm [GO:0005737]; desmosome [GO:0030057]; perikaryon [GO:0043204],"SUBCELLULAR LOCATION: Perikaryon. Cell projection, axon {ECO:0000250|UniProtKB:Q56A24}. Cytoplasm {ECO:0000250|UniProtKB:Q56A24, ECO:0000269|PubMed:27889062}. Cell junction, desmosome {ECO:0000269|PubMed:27889062}. Cell junction, adherens junction {ECO:0000269|PubMed:27889062}.",KLHL24 DRE1,
Q6UB98,cytosol [GO:0005829]; nucleoplasm [GO:0005654],"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:15184363, ECO:0000269|Ref.2}.",ANKRD12 ANCO2 KIAA0874,
Q6UB99,cytosol [GO:0005829]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; plasma membrane [GO:0005886],"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:15184363, ECO:0000269|PubMed:25413698, ECO:0000269|PubMed:25556659, ECO:0000269|Ref.1}. Note=Localizes to chromatin during prometaphase. {ECO:0000269|PubMed:25413698}.",ANKRD11 ANCO1,
Q6ULP2,AP-1 adaptor complex [GO:0030121]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; Golgi apparatus [GO:0005794]; intracellular membrane-bounded organelle [GO:0043231]; nucleus [GO:0005634]; trans-Golgi network membrane [GO:0032588],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:14665628}. Note=Colocalizes with AP1G1 and clathrin.,AFTPH AFTH,
Q6UVJ0,centriole [GO:0005814]; centrosome [GO:0005813]; cytosol [GO:0005829]; deuterosome [GO:0098536]; microtubule organizing center [GO:0005815],"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton, microtubule organizing center, centrosome {ECO:0000269|PubMed:15665853, ECO:0000269|PubMed:24107630}. Cytoplasm, cytoskeleton, microtubule organizing center, centrosome, centriole {ECO:0000269|PubMed:15572125, ECO:0000269|PubMed:15665853, ECO:0000269|PubMed:17681131}. Note=Component of the deuterosome, a structure that promotes de novo centriole amplification in multiciliated cells that can generate more than 100 centrioles (By similarity). Component of the centrosome. Associated only transiently with nascent procentrioles during centriole biogenesis. {ECO:0000250|UniProtKB:Q80UK7}.",SASS6 SAS6,
Q6UWE0,cytoplasm [GO:0005737]; cytosol [GO:0005829]; membrane [GO:0016020],"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:15256501, ECO:0000269|PubMed:27615052}. Note=Displays a punctuate distribution and localizes to a submembranal ring (PubMed:15256501). Localizes to intracellular bacterial pathogens (PubMed:23245322). {ECO:0000269|PubMed:15256501, ECO:0000269|PubMed:23245322}.",LRSAM1 TAL UNQ6496/PRO21356,
Q6UWZ7,BRCA1-A complex [GO:0070531]; nuclear body [GO:0016604]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:17525340, ECO:0000269|PubMed:17643121, ECO:0000269|PubMed:17643122}. Note=Localizes at sites of DNA damage at double-strand breaks (DSBs). {ECO:0000305}.",ABRAXAS1 ABRA1 CCDC98 FAM175A UNQ496/PRO1013,
Q6UXN9,chromatin [GO:0000785]; histone methyltransferase complex [GO:0035097]; nucleolus [GO:0005730]; PTW/PP1 phosphatase complex [GO:0072357]; Set1C/COMPASS complex [GO:0048188],"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:16253997, ECO:0000269|PubMed:17355966, ECO:0000269|PubMed:20516061}. Note=Associates with chromatin.",WDR82 TMEM113 WDR82A UNQ9342/PRO34047,
Q6V1X1,cytoplasm [GO:0005737]; cytosol [GO:0005829],"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:11012666, ECO:0000269|PubMed:12534281, ECO:0000269|PubMed:12662155}.",DPP8 DPRP1 MSTP097 MSTP135 MSTP141,
Q6VUC0,nuclear chromatin [GO:0000790]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Nucleus {ECO:0000250|UniProtKB:Q6VUP9}.,TFAP2E,
Q6WBX8,checkpoint clamp complex [GO:0030896]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],,RAD9B,
Q6WCQ1,actin cytoskeleton [GO:0015629]; cytosol [GO:0005829]; focal adhesion [GO:0005925],"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton {ECO:0000269|PubMed:14506264, ECO:0000269|PubMed:16257966}. Note=Colocalizes with F-actin.",MPRIP KIAA0864 MRIP RHOIP3,
Q6Y7W6,cytoplasmic stress granule [GO:0010494]; cytosol [GO:0005829]; endoplasmic reticulum [GO:0005783]; endosome [GO:0005768]; Golgi apparatus [GO:0005794]; integral component of membrane [GO:0016021]; membrane [GO:0016020]; perikaryon [GO:0043204]; protein-containing complex [GO:0032991]; proximal dendrite [GO:1990635],,GIGYF2 KIAA0642 PERQ2 TNRC15,
Q6ZMI0,early endosome [GO:0005769]; membrane [GO:0016020],SUBCELLULAR LOCATION: Early endosome {ECO:0000269|PubMed:30520571}.,PPP1R21 CCDC128 KLRAQ1,
Q6ZMK1,nucleoplasm [GO:0005654]; perinuclear region of cytoplasm [GO:0048471],"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}. Cytoplasm, perinuclear region {ECO:0000250}. Note=Shows a prominent perinuclear and cytoplasmic localization. {ECO:0000250}.",CYHR1 KIAA0496,
Q6ZMW3,cytoplasm [GO:0005737]; microtubule [GO:0005874],"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton {ECO:0000305}.",EML6 EML5L,
Q6ZN30,nucleoplasm [GO:0005654],SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:15081112}.,BNC2,
Q6ZNJ1,endoplasmic reticulum [GO:0005783]; ficolin-1-rich granule membrane [GO:0101003]; membrane [GO:0016020]; plasma membrane [GO:0005886]; tertiary granule membrane [GO:0070821],SUBCELLULAR LOCATION: Endoplasmic reticulum {ECO:0000269|PubMed:21765412}.,NBEAL2 KIAA0540 UNQ253/PRO290,
Q6ZNL6,cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]; early endosome [GO:0005769]; endoplasmic reticulum [GO:0005783]; Golgi apparatus [GO:0005794]; lamellipodium [GO:0030027]; ruffle [GO:0001726]; ruffle membrane [GO:0032587],"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton {ECO:0000269|PubMed:22328776}. Cell projection, ruffle membrane {ECO:0000269|PubMed:22328776}. Endoplasmic reticulum {ECO:0000269|PubMed:22328776}. Golgi apparatus {ECO:0000269|PubMed:22328776}. Early endosome {ECO:0000269|PubMed:22328776}. Note=In peripheral membrane ruffles, colocolizes with F-actin. In confluent HUVECs, detected at cell-cell-contact sites where it colocalizes with vascular endothelial cadherin/CDH5.",FGD5 ZFYVE23,
Q6ZNW5,cytoplasm [GO:0005737],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}.,GDPGP1 C15orf58,
Q6ZP01,cytoplasm [GO:0005737]; intercellular bridge [GO:0045171],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}. Note=Detected in the intercellular bridges. {ECO:0000250}.,RBM44,
Q6ZP82,cytoplasm [GO:0005737]; microtubule organizing center [GO:0005815],"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250|UniProtKB:A2AST1}. Cytoplasm, cytoskeleton, microtubule organizing center, centrosome {ECO:0000250|UniProtKB:A2AST1}. Note=Co-localized with DISC1 at/around the centrosome. Localizes to the centrosome, at least in part, in a DISC1-dependent manner. {ECO:0000250|UniProtKB:A2AST1}.",CCDC141 CAMDI,
Q6ZRS2,Golgi apparatus [GO:0005794]; nuclear body [GO:0016604]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471]; protein-containing complex [GO:0032991]; Swr1 complex [GO:0000812],"SUBCELLULAR LOCATION: Nucleus {ECO:0000255|PROSITE-ProRule:PRU00549, ECO:0000269|PubMed:10702287}.",SRCAP KIAA0309,
Q6ZRV2,cytoplasm [GO:0005737]; cytoskeleton [GO:0005856],"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton {ECO:0000269|PubMed:23902688}. Note=Colocalizes with keratin filaments. {ECO:0000269|PubMed:23902688}.",FAM83H,
