Entry,Gene ontology (cellular component),Subcellular location [CC],Gene names,Signal peptide
Q13907,cytosol [GO:0005829]; peroxisome [GO:0005777],SUBCELLULAR LOCATION: Peroxisome {ECO:0000250|UniProtKB:O35586}.,IDI1,
Q13946,cytosol [GO:0005829],"SUBCELLULAR LOCATION: Isoform PDE7A1: Cytoplasm, cytosol. Note=PDE7A1 (57 kDa) is located mostly to soluble cellular fractions.; SUBCELLULAR LOCATION: Isoform PDE7A2: Cytoplasm. Note=PDE7A2 (50 kDa) is located to particulate cellular fractions.",PDE7A,
Q13951,core-binding factor complex [GO:0016513]; membrane [GO:0016020]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.,CBFB,
Q14008,centrosome [GO:0005813]; condensed chromosome kinetochore [GO:0000777]; cytosol [GO:0005829]; kinetochore [GO:0000776]; membrane [GO:0016020]; nucleolus [GO:0005730]; plasma membrane [GO:0005886]; protein-containing complex [GO:0032991]; spindle pole [GO:0000922],"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton, microtubule organizing center, centrosome {ECO:0000269|PubMed:14654843, ECO:0000269|PubMed:21646404, ECO:0000269|PubMed:25596274, ECO:0000269|PubMed:9570755}. Cytoplasm, cytoskeleton, spindle pole {ECO:0000269|PubMed:21646404}. Cytoplasm, cytoskeleton, spindle {ECO:0000269|PubMed:21297582, ECO:0000269|PubMed:25596274, ECO:0000269|PubMed:9570755}. Chromosome, centromere, kinetochore {ECO:0000269|PubMed:25596274}. Note=Detected on centrosomes and kinetochores during interphase and mitosis independently from TACC3 and clathrin. Located to spindle poles and microtubules during mitosis. In complex with TACC3 localized to microtubule plus-ends in mitosis and interphase. In complex with TACC3 and clathrin localized to inter-microtubule bridges in mitotic spindles. Accumulation sites at microtubule plus ends protruded approximately 100 nm from MAPRE1/EB1 sites in interphase cells. {ECO:0000269|PubMed:21646404, ECO:0000269|PubMed:23251535, ECO:0000269|PubMed:25596274}.",CKAP5 KIAA0097,
Q14011,cytoplasm [GO:0005737]; cytoplasmic stress granule [GO:0010494]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; ribonucleoprotein complex [GO:1990904]; spliceosomal complex [GO:0005681],"SUBCELLULAR LOCATION: Nucleus, nucleoplasm {ECO:0000269|PubMed:11574538}. Cytoplasm {ECO:0000269|PubMed:11574538}. Note=Translocates from the nucleus to the cytoplasm after exposure to UV radiation. Translocates from the nucleus to the cytoplasm into stress granules upon various cytoplasmic stresses, such as osmotic and heat shocks. Its recruitment into stress granules occurs in the absence of TIAR proteins (By similarity). {ECO:0000250}.",CIRBP A18HNRNP CIRP,
Q14061,cytoplasm [GO:0005737]; mitochondrial intermembrane space [GO:0005758],SUBCELLULAR LOCATION: Mitochondrion intermembrane space {ECO:0000269|PubMed:19393246}. Cytoplasm {ECO:0000269|PubMed:19393246}.,COX17,
Q14103,cytosol [GO:0005829]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; ribonucleoprotein complex [GO:1990904]; synapse [GO:0045202],SUBCELLULAR LOCATION: Nucleus. Cytoplasm. Note=Localized in cytoplasmic mRNP granules containing untranslated mRNAs. Component of ribonucleosomes. Cytoplasmic localization oscillates diurnally.,HNRNPD AUF1 HNRPD,
Q14108,clathrin-coated vesicle membrane [GO:0030665]; endocytic vesicle membrane [GO:0030666]; endoplasmic reticulum membrane [GO:0005789]; endosome membrane [GO:0010008]; extracellular exosome [GO:0070062]; focal adhesion [GO:0005925]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]; late endosome membrane [GO:0031902]; lysosomal lumen [GO:0043202]; lysosomal membrane [GO:0005765]; membrane [GO:0016020]; plasma membrane [GO:0005886],"SUBCELLULAR LOCATION: Lysosome membrane {ECO:0000269|PubMed:17897319, ECO:0000269|PubMed:18022370, ECO:0000269|PubMed:7509809}; Multi-pass membrane protein {ECO:0000269|PubMed:17897319, ECO:0000269|PubMed:18022370, ECO:0000269|PubMed:7509809}.",SCARB2 CD36L2 LIMP2 LIMPII,
Q14118,basement membrane [GO:0005604]; basolateral plasma membrane [GO:0016323]; cell-cell adherens junction [GO:0005913]; collagen-containing extracellular matrix [GO:0062023]; contractile ring [GO:0070938]; costamere [GO:0043034]; cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]; cytosol [GO:0005829]; dystroglycan complex [GO:0016011]; dystrophin-associated glycoprotein complex [GO:0016010]; endoplasmic reticulum lumen [GO:0005788]; external side of plasma membrane [GO:0009897]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; filopodium [GO:0030175]; focal adhesion [GO:0005925]; GABA-ergic synapse [GO:0098982]; glutamatergic synapse [GO:0098978]; Golgi lumen [GO:0005796]; integral component of membrane [GO:0016021]; lamellipodium [GO:0030027]; node of Ranvier [GO:0033268]; nuclear periphery [GO:0034399]; nucleoplasm [GO:0005654]; plasma membrane [GO:0005886]; plasma membrane raft [GO:0044853]; postsynaptic cytosol [GO:0099524]; postsynaptic membrane [GO:0045211]; sarcolemma [GO:0042383],"SUBCELLULAR LOCATION: Alpha-dystroglycan: Secreted, extracellular space.; SUBCELLULAR LOCATION: Beta-dystroglycan: Cell membrane; Single-pass type I membrane protein. Cytoplasm, cytoskeleton. Nucleus, nucleoplasm. Cell membrane, sarcolemma {ECO:0000250}. Cell junction, synapse, postsynaptic cell membrane {ECO:0000250}. Note=The monomeric form translocates to the nucleus via the action of importins and depends on RAN. Nuclear transport is inhibited by Tyr-892 phosphorylation. In skeletal muscle, this phosphorylated form locates to a vesicular internal membrane compartment. In muscle cells, sarcolemma localization requires the presence of ANK2, while localization to costameres requires the presence of ANK3. Localizes to neuromuscular junctions (NMJs) in the presence of ANK2 (By similarity). In peripheral nerves, localizes to the Schwann cell membrane. Colocalizes with ERM proteins in Schwann-cell microvilli. {ECO:0000250}.",DAG1,SIGNAL 1 29 {ECO:0000255}.
Q14137,"nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; PeBoW complex [GO:0070545]; preribosome, large subunit precursor [GO:0030687]; ribonucleoprotein complex [GO:1990904]","SUBCELLULAR LOCATION: Nucleus, nucleolus {ECO:0000255|HAMAP-Rule:MF_03027, ECO:0000269|PubMed:12429849}. Nucleus, nucleoplasm {ECO:0000255|HAMAP-Rule:MF_03027, ECO:0000269|PubMed:12429849}.",BOP1 KIAA0124,
Q14151,cytoplasm [GO:0005737]; extracellular exosome [GO:0070062]; intracellular membrane-bounded organelle [GO:0043231]; nuclear body [GO:0016604]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Cytoplasm. Nucleus.,SAFB2 KIAA0138,
Q14152,"cytoplasm [GO:0005737]; cytosol [GO:0005829]; eukaryotic 43S preinitiation complex [GO:0016282]; eukaryotic 48S preinitiation complex [GO:0033290]; eukaryotic translation initiation factor 3 complex [GO:0005852]; eukaryotic translation initiation factor 3 complex, eIF3e [GO:0071540]; eukaryotic translation initiation factor 3 complex, eIF3m [GO:0071541]; membrane [GO:0016020]; microtubule [GO:0005874]; multi-eIF complex [GO:0043614]; nucleolus [GO:0005730]; nucleus [GO:0005634]; postsynaptic density [GO:0014069]","SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_03000, ECO:0000269|PubMed:9150439}.",EIF3A EIF3S10 KIAA0139,
Q14157,cytoplasm [GO:0005737]; nucleus [GO:0005634]; PcG protein complex [GO:0031519],,UBAP2L KIAA0144 NICE4,
Q14160,basolateral plasma membrane [GO:0016323]; cell-cell adherens junction [GO:0005913]; cell-cell contact zone [GO:0044291]; cell-cell junction [GO:0005911]; cell junction [GO:0030054]; extracellular exosome [GO:0070062]; extrinsic component of postsynaptic density membrane [GO:0099147]; glutamatergic synapse [GO:0098978]; lamellipodium [GO:0030027]; myelin sheath abaxonal region [GO:0035748]; nucleoplasm [GO:0005654]; plasma membrane [GO:0005886]; postsynaptic density [GO:0014069]; presynapse [GO:0098793]; Scrib-APC-beta-catenin complex [GO:0034750]; synapse [GO:0045202],"SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:28169360}; Peripheral membrane protein. Cell junction, adherens junction. Cell projection, lamellipodium. Cytoplasm. Note=Targeting to cell-cell junctions which is CDH1-dependent is required for the pro-apoptotic activity. Localizes to neuronal post- and pre-synaptic regions.",SCRIB CRIB1 KIAA0147 LAP4 SCRB1 VARTUL,
Q14164,cytoplasm [GO:0005737]; cytosol [GO:0005829]; endosome membrane [GO:0010008]; mitochondrial membrane [GO:0031966]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; PML body [GO:0016605],"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:24882218}. Nucleus. Nucleus, PML body {ECO:0000269|PubMed:20188669}. Note=Targeting to PML nuclear bodies upon DNA damage is TOPORS-dependent (PubMed:20188669). Located diffusely throughout the cytoplasm but locates to punctate cytoplasmic bodies when coexpressed with TRIM6 (PubMed:24882218). {ECO:0000269|PubMed:20188669, ECO:0000269|PubMed:24882218}.",IKBKE IKKE IKKI KIAA0151,
Q14166,cytoplasm [GO:0005737],"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:20162578, ECO:0000269|PubMed:28011935}. Midbody {ECO:0000305|PubMed:20162578}. Cytoplasm, cytoskeleton, microtubule organizing center, centrosome {ECO:0000305|PubMed:20162578}. Cytoplasm, cytoskeleton, spindle {ECO:0000305|PubMed:20162578}. Nucleus {ECO:0000269|PubMed:23251473}. Note=Predominantly localizes in the cytoplasm (PubMed:28011935). Partially colocalizes with vimentin in prostate cancer cells (PubMed:20162578). {ECO:0000269|PubMed:20162578, ECO:0000269|PubMed:28011935}.",TTLL12 KIAA0153,
Q14191,"centrosome [GO:0005813]; chromosome [GO:0005694]; chromosome, telomeric region [GO:0000781]; cytoplasm [GO:0005737]; neuron projection [GO:0043005]; nuclear speck [GO:0016607]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; replication fork [GO:0005657]","SUBCELLULAR LOCATION: Nucleus, nucleolus {ECO:0000269|PubMed:9618508}. Nucleus {ECO:0000269|PubMed:17563354, ECO:0000269|PubMed:19652551}. Nucleus, nucleoplasm {ECO:0000269|PubMed:21639834}. Note=Gamma-irradiation leads to its translocation from nucleoli to nucleoplasm and PML regulates the irradiation-induced WRN relocation. {ECO:0000269|PubMed:21639834}.",WRN RECQ3 RECQL2,
Q14203,axon [GO:0030424]; cell cortex [GO:0005938]; cell cortex region [GO:0099738]; centriolar subdistal appendage [GO:0120103]; centriole [GO:0005814]; centrosome [GO:0005813]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; dynein complex [GO:0030286]; intermediate filament cytoskeleton [GO:0045111]; kinetochore [GO:0000776]; membrane [GO:0016020]; microtubule [GO:0005874]; microtubule associated complex [GO:0005875]; microtubule plus-end [GO:0035371]; neuronal cell body [GO:0043025]; neuron projection [GO:0043005]; nuclear envelope [GO:0005635]; spindle [GO:0005819]; spindle pole [GO:0000922],"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:17828277}. Cytoplasm, cytoskeleton {ECO:0000269|PubMed:17828277, ECO:0000269|PubMed:22777741, ECO:0000269|PubMed:25774020, ECO:0000269|PubMed:26972003}. Cytoplasm, cytoskeleton, microtubule organizing center, centrosome {ECO:0000269|PubMed:14654843, ECO:0000269|PubMed:20719959, ECO:0000269|PubMed:23985322, ECO:0000269|PubMed:25774020}. Cytoplasm, cytoskeleton, microtubule organizing center, centrosome, centriole {ECO:0000269|PubMed:23386061, ECO:0000269|PubMed:25774020}. Cytoplasm, cytoskeleton, spindle {ECO:0000269|PubMed:25774020}. Nucleus envelope {ECO:0000269|PubMed:20679239}. Cytoplasm, cell cortex {ECO:0000269|PubMed:22327364}. Note=Localizes to microtubule plus ends (PubMed:17828277, PubMed:22777741, PubMed:25774020). Localizes preferentially to the ends of tyrosinated microtubules (PubMed:26972003). Localization at centrosome is regulated by SLK-dependent phosphorylation (PubMed:23985322). Localizes to centrosome in a PARKDA-dependent manner (PubMed:20719959). Localizes to the subdistal appendage region of the centriole in a KIF3A-dependent manner (PubMed:23386061). PLK1-mediated phosphorylation at Ser-179 is essential for its localization in the nuclear envelope (PubMed:20679239). {ECO:0000269|PubMed:17828277, ECO:0000269|PubMed:20679239, ECO:0000269|PubMed:20719959, ECO:0000269|PubMed:22777741, ECO:0000269|PubMed:23386061, ECO:0000269|PubMed:23985322, ECO:0000269|PubMed:25774020, ECO:0000269|PubMed:26972003}.",DCTN1,
Q14204,axon cytoplasm [GO:1904115]; azurophil granule lumen [GO:0035578]; cell cortex [GO:0005938]; centrosome [GO:0005813]; cytoplasmic dynein complex [GO:0005868]; cytoplasmic microtubule [GO:0005881]; cytosol [GO:0005829]; dynein complex [GO:0030286]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; filopodium [GO:0030175]; membrane [GO:0016020]; microtubule [GO:0005874],"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton.",DYNC1H1 DHC1 DNCH1 DNCL DNECL DYHC KIAA0325,
Q14246,external side of plasma membrane [GO:0009897]; integral component of plasma membrane [GO:0005887],SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:24530099}; Multi-pass membrane protein {ECO:0000255}.,ADGRE1 EMR1 TM7LN3,SIGNAL 1 20 {ECO:0000255}.
Q14247,cell cortex [GO:0005938]; clathrin-coated pit [GO:0005905]; cortical actin cytoskeleton [GO:0030864]; cortical cytoskeleton [GO:0030863]; cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]; cytosol [GO:0005829]; dendritic spine [GO:0043197]; focal adhesion [GO:0005925]; Golgi apparatus [GO:0005794]; intracellular membrane-bounded organelle [GO:0043231]; lamellipodium [GO:0030027]; mitotic spindle midzone [GO:1990023]; plasma membrane [GO:0005886]; podosome [GO:0002102]; ruffle [GO:0001726]; site of polarized growth [GO:0030427]; voltage-gated potassium channel complex [GO:0008076],"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton {ECO:0000269|PubMed:12151401}. Cell projection, lamellipodium {ECO:0000269|PubMed:12151401}. Cell projection, ruffle. Cell projection, dendrite {ECO:0000250}. Cell projection {ECO:0000250|UniProtKB:Q66HL2}. Cell membrane {ECO:0000305|PubMed:17959782}; Peripheral membrane protein {ECO:0000305}; Cytoplasmic side {ECO:0000305}. Cell projection, podosome {ECO:0000250|UniProtKB:Q01406}. Cell junction {ECO:0000250|UniProtKB:Q66HL2}. Cell junction, focal adhesion {ECO:0000250|UniProtKB:Q66HL2}. Membrane, clathrin-coated pit {ECO:0000250|UniProtKB:Q66HL2}. Cell projection, dendritic spine {ECO:0000250}. Cytoplasm, cell cortex {ECO:0000269|PubMed:12151401}. Note=Colocalizes transiently with PTK2/FAK1 at focal adhesions (By similarity). Associated with membrane ruffles and lamellipodia. In the presence of CTTNBP2NL, colocalizes with stress fibers (By similarity). In the presence of CTTNBP2, localizes at the cell cortex (By similarity). In response to neuronal activation by glutamate, redistributes from dendritic spines to the dendritic shaft (By similarity). Colocalizes with DNM2 at the basis of filopodia in hippocampus neuron growth zones (By similarity). {ECO:0000250|UniProtKB:Q60598, ECO:0000250|UniProtKB:Q66HL2}.",CTTN EMS1,
Q14257,endoplasmic reticulum [GO:0005783]; endoplasmic reticulum lumen [GO:0005788]; nucleolus [GO:0005730],SUBCELLULAR LOCATION: Endoplasmic reticulum lumen.,RCN2 ERC55,SIGNAL 1 22 {ECO:0000250}.
Q14258,cytosol [GO:0005829]; nuclear body [GO:0016604]; nucleoplasm [GO:0005654],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:17392790}. Note=Colocalized with DDX58 at cytoplasmic perinuclear bodies.,TRIM25 EFP RNF147 ZNF147,
Q14318,cytosol [GO:0005829]; endoplasmic reticulum [GO:0005783]; integral component of endoplasmic reticulum membrane [GO:0030176]; membrane [GO:0016020]; mitochondrial membrane [GO:0031966]; mitochondrion [GO:0005739]; protein-containing complex [GO:0032991],"SUBCELLULAR LOCATION: Mitochondrion {ECO:0000269|PubMed:16176796}. Mitochondrion membrane {ECO:0000305}; Single-pass membrane protein; Cytoplasmic side {ECO:0000305}.; SUBCELLULAR LOCATION: Isoform 1: Mitochondrion membrane {ECO:0000269|PubMed:12510191, ECO:0000269|PubMed:18385096}; Single-pass membrane protein; Cytoplasmic side {ECO:0000305}.; SUBCELLULAR LOCATION: Isoform 3: Mitochondrion membrane {ECO:0000269|PubMed:18385096}; Single-pass membrane protein; Cytoplasmic side {ECO:0000305}.",FKBP8 FKBP38,
Q14320,nucleoplasm [GO:0005654]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.,FAM50A DXS9928E HXC26 XAP5,
Q14353,cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634],,GAMT,
Q14444,cytoplasmic stress granule [GO:0010494]; cytosol [GO:0005829]; dendrite [GO:0030425]; membrane [GO:0016020]; P-body [GO:0000932]; synapse [GO:0045202],"SUBCELLULAR LOCATION: Cytoplasm, cytosol. Cell projection, dendrite. Note=Associated with RNA granules. {ECO:0000250}.",CAPRIN1 GPIAP1 GPIP137 M11S1 RNG105,
Q14469,cytoplasm [GO:0005737]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Nucleus.,HES1 BHLHB39 HL HRY,
Q14498,microtubule cytoskeleton [GO:0015630]; microtubule organizing center [GO:0005815]; nuclear speck [GO:0016607]; nucleoplasm [GO:0005654]; protein-containing complex [GO:0032991],SUBCELLULAR LOCATION: Nucleus speckle. Note=Concentrated in nuclear speckles. Colocalizes with the core spliceosomal snRNP proteins.,RBM39 HCC1 RNPC2,
Q14566,"MCM complex [GO:0042555]; nuclear chromosome, telomeric region [GO:0000784]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]",SUBCELLULAR LOCATION: Nucleus. Note=Binds to chromatin during G1 and detach from it during S phase.,MCM6,
Q14573,apical part of cell [GO:0045177]; brush border [GO:0005903]; cytoplasm [GO:0005737]; cytoplasmic vesicle membrane [GO:0030659]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; integral component of plasma membrane [GO:0005887]; membrane [GO:0016020]; myelin sheath [GO:0043209]; neuronal cell body [GO:0043025]; nuclear outer membrane [GO:0005640]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; plasma membrane [GO:0005886]; platelet dense tubular network membrane [GO:0031095]; receptor complex [GO:0043235]; sarcoplasmic reticulum [GO:0016529]; secretory granule membrane [GO:0030667],SUBCELLULAR LOCATION: Endoplasmic reticulum membrane; Multi-pass membrane protein.,ITPR3,
Q14624,blood microparticle [GO:0072562]; collagen-containing extracellular matrix [GO:0062023]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; plasma membrane [GO:0005886]; platelet dense granule lumen [GO:0031089],SUBCELLULAR LOCATION: Secreted.,ITIH4 IHRP ITIHL1 PK120 PRO1851,SIGNAL 1 28 {ECO:0000269|PubMed:7541790}.
Q14641,extracellular space [GO:0005615],SUBCELLULAR LOCATION: Secreted {ECO:0000250}.,INSL4,SIGNAL 1 25 {ECO:0000269|PubMed:15340161}.
Q14671,cytoplasmic stress granule [GO:0010494]; cytosol [GO:0005829]; nuclear speck [GO:0016607]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; P-body [GO:0000932],"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000305|PubMed:26724866}. Cytoplasm, P-body {ECO:0000305|PubMed:20818387}. Cytoplasmic granule {ECO:0000269|PubMed:25340845}. Note=Recruited to cytoplasmic stress granules upon viral infection. {ECO:0000269|PubMed:25340845}.",PUM1 KIAA0099 PUMH1,
Q14676,chromosome [GO:0005694]; focal adhesion [GO:0005925]; nuclear body [GO:0016604]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:12475977, ECO:0000269|PubMed:12499369, ECO:0000269|PubMed:12551934, ECO:0000269|PubMed:12607003, ECO:0000269|PubMed:12607004, ECO:0000269|PubMed:12607005, ECO:0000269|PubMed:12611903, ECO:0000269|PubMed:14695167, ECO:0000269|PubMed:15201865, ECO:0000269|PubMed:15377652, ECO:0000269|PubMed:20008512}. Chromosome {ECO:0000250}. Note=Associated with chromatin. Relocalizes to discrete nuclear foci following DNA damage, this requires 'Ser-139' phosphorylation of H2AFX. Colocalizes with APTX at sites of DNA double-strand breaks.",MDC1 KIAA0170 NFBD1,
Q14677,clathrin-coated vesicle [GO:0030136]; cytosol [GO:0005829]; Golgi apparatus [GO:0005794]; intracellular membrane-bounded organelle [GO:0043231]; membrane [GO:0016020]; nucleoplasm [GO:0005654]; perinuclear region of cytoplasm [GO:0048471],"SUBCELLULAR LOCATION: Cytoplasm. Cytoplasm, perinuclear region. Membrane; Peripheral membrane protein. Cytoplasmic vesicle, clathrin-coated vesicle. Note=Found throughout the cell, with the exception of the cell surface. Concentrated in the perinuclear region and associated with clathrin-coated vesicles close to the trans-Golgi network.",CLINT1 ENTH EPN4 EPNR KIAA0171,
Q14678,cytoplasm [GO:0005737]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; ruffle membrane [GO:0032587],"SUBCELLULAR LOCATION: Cell projection, ruffle membrane {ECO:0000269|PubMed:19559006}. Cytoplasm {ECO:0000269|PubMed:12133830, ECO:0000269|PubMed:16968744}. Nucleus {ECO:0000269|PubMed:16968744}. Note=Colocalizes with KIF21A in membrane ruffles (PubMed:19559006). Shuttles between the cytoplasm and nucleus (PubMed:16968744). {ECO:0000269|PubMed:16968744, ECO:0000269|PubMed:19559006}.; SUBCELLULAR LOCATION: Isoform 1: Cytoplasm {ECO:0000269|PubMed:16968744, ECO:0000269|PubMed:25961457}. Nucleus {ECO:0000269|PubMed:16968744, ECO:0000269|PubMed:25961457}. Note=Shuttles between the cytoplasm and nucleus. {ECO:0000269|PubMed:16968744}.; SUBCELLULAR LOCATION: Isoform 2: Cytoplasm {ECO:0000269|PubMed:16968744}. Nucleus {ECO:0000269|PubMed:16968744}. Note=Shuttles between the cytoplasm and nucleus. {ECO:0000269|PubMed:16968744}.",KANK1 ANKRD15 KANK KIAA0172,
Q14683,"chromosome [GO:0005694]; chromosome, centromeric region [GO:0000775]; cohesin complex [GO:0008278]; condensed chromosome kinetochore [GO:0000777]; condensed nuclear chromosome [GO:0000794]; cytosol [GO:0005829]; kinetochore [GO:0000776]; meiotic cohesin complex [GO:0030893]; mitotic spindle pole [GO:0097431]; nuclear matrix [GO:0016363]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]","SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:12199140}. Chromosome {ECO:0000269|PubMed:12199140}. Chromosome, centromere, kinetochore {ECO:0000269|PubMed:12199140}. Note=Associates with chromatin. Before prophase it is scattered along chromosome arms. During prophase, most of cohesin complexes dissociate from chromatin probably because of phosphorylation by PLK, except at centromeres, where cohesin complexes remain. At anaphase, the RAD21 subunit of the cohesin complex is cleaved, leading to the dissociation of the complex from chromosomes, allowing chromosome separation. In germ cells, cohesin complex dissociates from chromatin at prophase I, and may be replaced by a meiosis-specific cohesin complex. The phosphorylated form on Ser-957 and Ser-966 associates with chromatin during G1/S/G2 phases but not during M phase, suggesting that phosphorylation does not regulate cohesin function. Integral component of the functional centromere-kinetochore complex at the kinetochore region during mitosis.",SMC1A DXS423E KIAA0178 SB1.8 SMC1 SMC1L1,
Q14690,cytosol [GO:0005829]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; small-subunit processome [GO:0032040],"SUBCELLULAR LOCATION: Nucleus, nucleolus {ECO:0000269|PubMed:12429849, ECO:0000269|PubMed:14624448, ECO:0000269|PubMed:17654514}.",PDCD11 KIAA0185,
Q14696,endoplasmic reticulum [GO:0005783]; plasma membrane [GO:0005886],"SUBCELLULAR LOCATION: Endoplasmic reticulum {ECO:0000269|PubMed:15014448, ECO:0000269|PubMed:17488095}. Note=Released from apoptotic cells and shed photoreceptor outer segments. {ECO:0000250|UniProtKB:Q9ERE7}.",MESD KIAA0081 MESDC2 MESDM UNQ1911/PRO4369,SIGNAL 1 33 {ECO:0000255}.
Q14697,endoplasmic reticulum lumen [GO:0005788]; extracellular exosome [GO:0070062]; glucosidase II complex [GO:0017177]; Golgi apparatus [GO:0005794]; intracellular membrane-bounded organelle [GO:0043231]; melanosome [GO:0042470]; membrane [GO:0016020],SUBCELLULAR LOCATION: Endoplasmic reticulum {ECO:0000305|PubMed:10929008}. Golgi apparatus {ECO:0000250|UniProtKB:P79403}. Melanosome {ECO:0000269|PubMed:17081065}. Note=Identified by mass spectrometry in melanosome fractions from stage I to stage IV. {ECO:0000269|PubMed:17081065}.,GANAB G2AN KIAA0088,SIGNAL 1 28 {ECO:0000255}.
Q14738,cytosol [GO:0005829]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; protein phosphatase type 2A complex [GO:0000159],"SUBCELLULAR LOCATION: Cytoplasm. Nucleus. Note=Nuclear in interphase, nuclear during mitosis.",PPP2R5D,
Q14739,cytoplasm [GO:0005737]; endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; integral component of nuclear inner membrane [GO:0005639]; membrane [GO:0016020]; nuclear envelope [GO:0005635]; nuclear inner membrane [GO:0005637]; nuclear membrane [GO:0031965]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Nucleus inner membrane {ECO:0000269|PubMed:8157662}; Multi-pass membrane protein {ECO:0000255}. Endoplasmic reticulum membrane {ECO:0000269|PubMed:21327084}. Cytoplasm {ECO:0000269|PubMed:21327084}. Nucleus {ECO:0000269|PubMed:21327084}. Note=Nucleus; nuclear rim. {ECO:0000269|PubMed:21327084}.,LBR,
Q14766,collagen-containing extracellular matrix [GO:0062023]; endoplasmic reticulum lumen [GO:0005788]; extracellular matrix [GO:0031012]; extracellular region [GO:0005576]; microfibril [GO:0001527]; protein-containing complex [GO:0032991],"SUBCELLULAR LOCATION: Secreted {ECO:0000269|PubMed:16157329}. Secreted, extracellular space, extracellular matrix {ECO:0000269|PubMed:16157329, ECO:0000269|PubMed:8617200}.",LTBP1,SIGNAL 1 23 {ECO:0000255}.
Q14847,cortical actin cytoskeleton [GO:0030864]; cytoplasm [GO:0005737]; focal adhesion [GO:0005925],"SUBCELLULAR LOCATION: Cytoplasm, cell cortex {ECO:0000250}. Cytoplasm, cytoskeleton {ECO:0000250}. Note=Associated with the F-actin rich cortical cytoskeleton. {ECO:0000250}.",LASP1 MLN50,
Q14919,nucleus [GO:0005634],SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.,DRAP1,
Q14966,cytoplasm [GO:0005737]; intracellular membrane-bounded organelle [GO:0043231]; nuclear speck [GO:0016607]; nucleoplasm [GO:0005654],"SUBCELLULAR LOCATION: Nucleus speckle {ECO:0000255|PROSITE-ProRule:PRU00130, ECO:0000269|PubMed:11813260, ECO:0000269|PubMed:8647861}.",ZNF638 NP220 ZFML,
