Entry,Gene ontology (cellular component),Subcellular location [CC],Gene names,Signal peptide
P62306,catalytic step 2 spliceosome [GO:0071013]; cytosol [GO:0005829]; methylosome [GO:0034709]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; pICln-Sm protein complex [GO:0034715]; small nuclear ribonucleoprotein complex [GO:0030532]; small nucleolar ribonucleoprotein complex [GO:0005732]; SMN-Sm protein complex [GO:0034719]; spliceosomal complex [GO:0005681]; U12-type spliceosomal complex [GO:0005689]; U1 snRNP [GO:0005685]; U2-type catalytic step 2 spliceosome [GO:0071007]; U2-type precatalytic spliceosome [GO:0071005]; U4/U6 x U5 tri-snRNP complex [GO:0046540]; U4 snRNP [GO:0005687]; U7 snRNP [GO:0005683],"SUBCELLULAR LOCATION: Cytoplasm, cytosol {ECO:0000269|PubMed:18984161}. Nucleus {ECO:0000269|PubMed:11574479, ECO:0000269|PubMed:11991638, ECO:0000269|PubMed:26912367, ECO:0000269|PubMed:28076346, ECO:0000269|PubMed:28502770, ECO:0000269|PubMed:28781166}. Note=SMN-mediated assembly into core snRNPs occurs in the cytosol before SMN-mediated transport to the nucleus to be included in spliceosomes. {ECO:0000305}.",SNRPF PBSCF,
P62310,catalytic step 2 spliceosome [GO:0071013]; cytosol [GO:0005829]; Lsm1-7-Pat1 complex [GO:1990726]; Lsm2-8 complex [GO:0120115]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; P-body [GO:0000932]; U2-type precatalytic spliceosome [GO:0071005]; U4/U6 x U5 tri-snRNP complex [GO:0046540]; U6 snRNP [GO:0005688],"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:10523320, ECO:0000269|PubMed:11991638, ECO:0000269|PubMed:26912367, ECO:0000269|PubMed:28781166}.",LSM3 MDS017,
P62314,catalytic step 2 spliceosome [GO:0071013]; commitment complex [GO:0000243]; cytosol [GO:0005829]; methylosome [GO:0034709]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; pICln-Sm protein complex [GO:0034715]; small nuclear ribonucleoprotein complex [GO:0030532]; SMN-Sm protein complex [GO:0034719]; U12-type spliceosomal complex [GO:0005689]; U1 snRNP [GO:0005685]; U2 snRNP [GO:0005686]; U2-type catalytic step 2 spliceosome [GO:0071007]; U2-type precatalytic spliceosome [GO:0071005]; U4/U6 x U5 tri-snRNP complex [GO:0046540]; U4 snRNP [GO:0005687]; U5 snRNP [GO:0005682],"SUBCELLULAR LOCATION: Cytoplasm, cytosol {ECO:0000269|PubMed:18984161}. Nucleus {ECO:0000269|PubMed:11991638, ECO:0000269|PubMed:21113136, ECO:0000269|PubMed:26912367, ECO:0000269|PubMed:28076346, ECO:0000269|PubMed:28502770, ECO:0000269|PubMed:28781166}. Note=SMN-mediated assembly into core snRNPs occurs in the cytosol before SMN-mediated transport to the nucleus to be included in spliceosomes. {ECO:0000305}.",SNRPD1,
P62318,catalytic step 2 spliceosome [GO:0071013]; commitment complex [GO:0000243]; cytosol [GO:0005829]; methylosome [GO:0034709]; nuclear body [GO:0016604]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; pICln-Sm protein complex [GO:0034715]; small nuclear ribonucleoprotein complex [GO:0030532]; SMN-Sm protein complex [GO:0034719]; spliceosomal complex [GO:0005681]; telomerase holoenzyme complex [GO:0005697]; U12-type spliceosomal complex [GO:0005689]; U1 snRNP [GO:0005685]; U2 snRNP [GO:0005686]; U2-type catalytic step 2 spliceosome [GO:0071007]; U2-type precatalytic spliceosome [GO:0071005]; U4/U6 x U5 tri-snRNP complex [GO:0046540]; U4 snRNP [GO:0005687]; U5 snRNP [GO:0005682]; U7 snRNP [GO:0005683],"SUBCELLULAR LOCATION: Cytoplasm, cytosol {ECO:0000269|PubMed:18984161}. Nucleus {ECO:0000269|PubMed:11574479, ECO:0000269|PubMed:11991638, ECO:0000269|PubMed:26912367, ECO:0000269|PubMed:28076346, ECO:0000269|PubMed:28502770, ECO:0000269|PubMed:28781166}. Note=SMN-mediated assembly into core snRNPs occurs in the cytosol before SMN-mediated transport to the nucleus to be included in spliceosomes. {ECO:0000305}.",SNRPD3,
P62424,cytoplasm [GO:0005737]; cytosol [GO:0005829]; cytosolic large ribosomal subunit [GO:0022625]; focal adhesion [GO:0005925]; membrane [GO:0016020]; nucleolus [GO:0005730]; nucleus [GO:0005634]; polysomal ribosome [GO:0042788],,RPL7A SURF-3 SURF3,
P62495,cytoplasm [GO:0005737]; cytosol [GO:0005829]; translation release factor complex [GO:0018444],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:24486019}.,ETF1 ERF1 RF1 SUP45L1,
P62714,"chromosome, centromeric region [GO:0000775]; cytosol [GO:0005829]; nucleus [GO:0005634]; protein phosphatase type 2A complex [GO:0000159]; spindle pole [GO:0000922]","SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:16541025}. Nucleus {ECO:0000269|PubMed:16541025}. Chromosome, centromere {ECO:0000269|PubMed:16541025}. Cytoplasm, cytoskeleton, spindle pole {ECO:0000269|PubMed:16541025}. Note=In prometaphase cells, but not in anaphase cells, localizes at centromeres. During mitosis, also found at spindle poles.",PPP2CB,
P62753,cell body [GO:0044297]; cytoplasmic ribonucleoprotein granule [GO:0036464]; cytosol [GO:0005829]; cytosolic small ribosomal subunit [GO:0022627]; dendrite [GO:0030425]; endoplasmic reticulum [GO:0005783]; membrane [GO:0016020]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471]; polysome [GO:0005844]; ribonucleoprotein complex [GO:1990904]; small ribosomal subunit [GO:0015935],,RPS6 OK/SW-cl.2,
P62841,cytosol [GO:0005829]; cytosolic small ribosomal subunit [GO:0022627]; focal adhesion [GO:0005925]; membrane [GO:0016020]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],,RPS15 RIG,
P62847,cytosol [GO:0005829]; cytosolic small ribosomal subunit [GO:0022627]; membrane [GO:0016020]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; small ribosomal subunit [GO:0015935],,RPS24,
P62910,cytosol [GO:0005829]; cytosolic large ribosomal subunit [GO:0022625]; membrane [GO:0016020]; polysomal ribosome [GO:0042788],,RPL32 PP9932,
P62917,cytosol [GO:0005829]; cytosolic large ribosomal subunit [GO:0022625]; focal adhesion [GO:0005925]; membrane [GO:0016020]; polysomal ribosome [GO:0042788]; postsynapse [GO:0098794]; postsynaptic density [GO:0014069],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000303|PubMed:12962325}.,RPL8,
P63173,cytosol [GO:0005829]; cytosolic large ribosomal subunit [GO:0022625]; eukaryotic 80S initiation complex [GO:0033291]; focal adhesion [GO:0005925]; polysomal ribosome [GO:0042788]; postsynaptic density [GO:0014069],,RPL38,
P63208,centrosome [GO:0005813]; Cul7-RING ubiquitin ligase complex [GO:0031467]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; SCF ubiquitin ligase complex [GO:0019005],,SKP1 EMC19 OCP2 SKP1A TCEB1L,
P63220,cytosol [GO:0005829]; cytosolic small ribosomal subunit [GO:0022627]; nucleoplasm [GO:0005654]; polysomal ribosome [GO:0042788]; rough endoplasmic reticulum [GO:0005791]; small ribosomal subunit [GO:0015935]; synapse [GO:0045202],"SUBCELLULAR LOCATION: Cytoplasm, cytosol {ECO:0000269|PubMed:25957688}. Cytoplasm {ECO:0000305|PubMed:23636399, ECO:0000305|PubMed:25901680}. Rough endoplasmic reticulum {ECO:0000250|UniProtKB:P63221}. Note=Detected on cytosolic polysomes (PubMed:25957688). Detected in ribosomes that are associated with the rough endoplasmic reticulum (By similarity). {ECO:0000250|UniProtKB:P63221, ECO:0000269|PubMed:25957688}.",RPS21,
P63313,cytoplasm [GO:0005737]; cytoskeleton [GO:0005856],"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton.",TMSB10 PTMB10 THYB10,
P78330,cytoplasm [GO:0005737]; cytosol [GO:0005829]; neuron projection [GO:0043005],,PSPH,
P78406,cytoplasm [GO:0005737]; fibrillar center [GO:0001650]; host cell [GO:0043657]; mitotic spindle pole [GO:0097431]; nuclear envelope [GO:0005635]; nuclear pore [GO:0005643]; nucleus [GO:0005634],"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:9256445}. Nucleus {ECO:0000269|PubMed:9256445}. Cytoplasm, cytoskeleton, spindle pole {ECO:0000269|PubMed:17172455}. Note=Recruited from interphase nuclei to spindle MTs during mitosis. {ECO:0000269|PubMed:17172455}.",RAE1 MRNP41,
P78527,"cytosol [GO:0005829]; DNA-dependent protein kinase-DNA ligase 4 complex [GO:0005958]; membrane [GO:0016020]; nonhomologous end joining complex [GO:0070419]; nuclear chromosome, telomeric region [GO:0000784]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; protein-containing complex [GO:0032991]; protein-DNA complex [GO:0032993]; transcription factor complex [GO:0005667]","SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:12231622, ECO:0000269|PubMed:14734805, ECO:0000269|PubMed:22002106}. Nucleus, nucleolus {ECO:0000269|PubMed:22002106}.",PRKDC HYRC HYRC1,
P82979,cytoplasmic ribonucleoprotein granule [GO:0036464]; nuclear speck [GO:0016607]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; transcription export complex [GO:0000346],SUBCELLULAR LOCATION: Nucleus. Nucleus speckle.,SARNP HCC1 HSPC316,
P83916,"chromatin [GO:0000785]; chromocenter [GO:0010369]; chromosome, centromeric region [GO:0000775]; female pronucleus [GO:0001939]; male pronucleus [GO:0001940]; nuclear chromosome, telomeric region [GO:0000784]; nuclear heterochromatin [GO:0005720]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; pericentric heterochromatin [GO:0005721]; site of DNA damage [GO:0090734]; spindle [GO:0005819]","SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:10460410, ECO:0000269|PubMed:9169582}. Note=Unassociated with chromosomes during mitosis.",CBX1 CBX,
P84098,cytosol [GO:0005829]; cytosolic large ribosomal subunit [GO:0022625]; focal adhesion [GO:0005925]; membrane [GO:0016020]; polysomal ribosome [GO:0042788]; synapse [GO:0045202],,RPL19,
P84103,cytoplasm [GO:0005737]; nuclear speck [GO:0016607]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:11336712}. Nucleus speckle {ECO:0000269|PubMed:26876937}. Cytoplasm {ECO:0000269|PubMed:11336712}. Note=Recruited to nuclear speckles following interaction with YTHDC1. {ECO:0000269|PubMed:26876937}.,SRSF3 SFRS3 SRP20,
P98175,nuclear speck [GO:0016607]; nucleus [GO:0005634]; protein-containing complex [GO:0032991],"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:18315527}. Note=In the extranucleolar nucleoplasm constitutes hundreds of nuclear domains, which dynamically change their structures in a reversible manner. Upon globally reducing RNA polymerase II transcription, the nuclear bodies enlarge and decrease in number. They occur closely adjacent to nuclear speckles or IGCs (interchromatin granule clusters) but coincide with TIDRs (transcription-inactivation-dependent RNA domains).",RBM10 DXS8237E GPATC9 GPATCH9 KIAA0122,
P98179,cytoplasm [GO:0005737]; dendrite [GO:0030425]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; ribonucleoprotein complex [GO:1990904]; spliceosomal complex [GO:0005681],"SUBCELLULAR LOCATION: Nucleus {ECO:0000250}. Cytoplasm {ECO:0000250}. Cell projection, dendrite {ECO:0000250}. Note=Localizes in mRNA granules in dentrites. {ECO:0000250}.",RBM3 RNPL,
Q00577,"dendrite cytoplasm [GO:0032839]; DNA replication factor A complex [GO:0005662]; glutamatergic synapse [GO:0098978]; neuronal cell body [GO:0043025]; nuclear chromosome, telomeric region [GO:0000784]; nucleus [GO:0005634]; postsynapse [GO:0098794]",SUBCELLULAR LOCATION: Nucleus.,PURA PUR1,
Q00688,nucleus [GO:0005634],SUBCELLULAR LOCATION: Nucleus.,FKBP3 FKBP25,
Q01105,cytoplasm [GO:0005737]; cytosol [GO:0005829]; endoplasmic reticulum [GO:0005783]; lipid droplet [GO:0005811]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471]; protein-containing complex [GO:0032991],"SUBCELLULAR LOCATION: Cytoplasm, cytosol. Endoplasmic reticulum. Nucleus, nucleoplasm. Note=In the cytoplasm, found both in the cytosol and associated with the endoplasmic reticulum. The SET complex is associated with the endoplasmic reticulum. Following CTL attack and cleavage by GZMA, moves rapidly to the nucleus, where it is found in the nucleoplasm, avoiding the nucleolus. Similar translocation to the nucleus is also observed for lymphocyte-activated killer cells after the addition of calcium.",SET,
Q01130,cytoplasm [GO:0005737]; cytosol [GO:0005829]; interchromatin granule [GO:0035061]; nuclear speck [GO:0016607]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; spliceosomal complex [GO:0005681],"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:21157427}. Nucleus, nucleoplasm {ECO:0000269|PubMed:21157427}. Nucleus speckle {ECO:0000269|PubMed:21157427}. Note=Phosphorylation by SRPK2 provokes its redistribution from the nuclear specke to nucleoplasm.",SRSF2 SFRS2,
Q01995,cytoplasm [GO:0005737],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000305}.,TAGLN SM22 WS3-10,
Q02543,cytosol [GO:0005829]; cytosolic large ribosomal subunit [GO:0022625]; membrane [GO:0016020]; polysomal ribosome [GO:0042788],,RPL18A,
Q02878,cytoplasmic ribonucleoprotein granule [GO:0036464]; cytosol [GO:0005829]; cytosolic large ribosomal subunit [GO:0022625]; focal adhesion [GO:0005925]; membrane [GO:0016020]; nucleus [GO:0005634]; polysomal ribosome [GO:0042788]; postsynaptic density [GO:0014069]; rough endoplasmic reticulum [GO:0005791],"SUBCELLULAR LOCATION: Cytoplasm, cytosol {ECO:0000269|PubMed:25957688}. Cytoplasm {ECO:0000305|PubMed:23636399, ECO:0000305|PubMed:25901680}. Rough endoplasmic reticulum {ECO:0000250|UniProtKB:Q2YGT9}. Note=Detected on cytosolic polysomes (PubMed:25957688). Detected in ribosomes that are associated with the rough endoplasmic reticulum (By similarity). {ECO:0000250|UniProtKB:Q2YGT9, ECO:0000269|PubMed:25957688}.",RPL6 TXREB1,
Q03164,cytosol [GO:0005829]; histone methyltransferase complex [GO:0035097]; MLL1 complex [GO:0071339]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:12482972}.; SUBCELLULAR LOCATION: MLL cleavage product N320: Nucleus.; SUBCELLULAR LOCATION: MLL cleavage product C180: Nucleus. Note=Localizes to a diffuse nuclear pattern when not associated with MLL cleavage product N320.,KMT2A ALL1 CXXC7 HRX HTRX MLL MLL1 TRX1,
Q03252,lamin filament [GO:0005638]; nuclear inner membrane [GO:0005637]; nuclear membrane [GO:0031965],SUBCELLULAR LOCATION: Nucleus inner membrane; Lipid-anchor; Nucleoplasmic side.,LMNB2 LMN2,
Q03923,nucleus [GO:0005634],SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:9839802}.,ZNF85,
Q04206,cytoplasm [GO:0005737]; cytosol [GO:0005829]; glutamatergic synapse [GO:0098978]; NF-kappaB p50/p65 complex [GO:0035525]; nuclear chromatin [GO:0000790]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; transcription factor complex [GO:0005667],"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:1493333, ECO:0000269|PubMed:15799966, ECO:0000269|PubMed:19058135, ECO:0000269|PubMed:20547752}. Cytoplasm {ECO:0000269|PubMed:1493333, ECO:0000269|PubMed:19058135, ECO:0000269|PubMed:20547752}. Note=Nuclear, but also found in the cytoplasm in an inactive form complexed to an inhibitor (I-kappa-B) (PubMed:1493333). Colocalized with DDX1 in the nucleus upon TNF-alpha induction (PubMed:19058135). Colocalizes with GFI1 in the nucleus after LPS stimulation (PubMed:20547752). Translocation to the nucleus is impaired in L.monocytogenes infection (PubMed:20855622). {ECO:0000269|PubMed:1493333, ECO:0000269|PubMed:19058135, ECO:0000269|PubMed:20547752, ECO:0000269|PubMed:20855622}.",RELA NFKB3,
Q04637,cytoplasm [GO:0005737]; cytosol [GO:0005829]; eukaryotic translation initiation factor 4F complex [GO:0016281]; membrane [GO:0016020]; nucleus [GO:0005634]; polysome [GO:0005844],,EIF4G1 EIF4F EIF4G EIF4GI,
Q05682,actin cap [GO:0030478]; actin cytoskeleton [GO:0015629]; cytoskeleton [GO:0005856]; cytosol [GO:0005829]; intracellular membrane-bounded organelle [GO:0043231]; myofibril [GO:0030016]; plasma membrane [GO:0005886],"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton {ECO:0000250|UniProtKB:P13505}. Cytoplasm, myofibril {ECO:0000250|UniProtKB:P13505}. Cytoplasm, cytoskeleton, stress fiber {ECO:0000250|UniProtKB:P13505}. Note=On thin filaments in smooth muscle and on stress fibers in fibroblasts (nonmuscle). {ECO:0000250|UniProtKB:P13505}.",CALD1 CAD CDM,
Q06203,cytosol [GO:0005829],,PPAT GPAT,
Q06546,nuclear chromatin [GO:0000790]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Nucleus.,GABPA E4TF1A,
Q07020,cytosol [GO:0005829]; cytosolic large ribosomal subunit [GO:0022625]; endoplasmic reticulum [GO:0005783]; focal adhesion [GO:0005925]; membrane [GO:0016020]; nucleolus [GO:0005730]; nucleus [GO:0005634]; polysomal ribosome [GO:0042788]; rough endoplasmic reticulum [GO:0005791],"SUBCELLULAR LOCATION: Cytoplasm, cytosol {ECO:0000269|PubMed:25957688}. Cytoplasm {ECO:0000305|PubMed:23636399, ECO:0000305|PubMed:25901680}. Rough endoplasmic reticulum {ECO:0000250|UniProtKB:Q95342}. Note=Detected on cytosolic polysomes (PubMed:25957688). Detected in ribosomes that are associated with the rough endoplasmic reticulum (By similarity). {ECO:0000250|UniProtKB:Q95342, ECO:0000269|PubMed:25957688}.",RPL18,
Q07666,cytoplasm [GO:0005737]; cytosol [GO:0005829]; Grb2-Sos complex [GO:0070618]; membrane [GO:0016020]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:1374686, ECO:0000269|PubMed:29496907}. Cytoplasm {ECO:0000269|PubMed:29496907}. Membrane {ECO:0000269|PubMed:1374686}. Note=Predominantly located in the nucleus but also located partially in the cytoplasm. {ECO:0000269|PubMed:29496907}.",KHDRBS1 SAM68,
Q07955,catalytic step 2 spliceosome [GO:0071013]; cytoplasm [GO:0005737]; nuclear speck [GO:0016607]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:12215544, ECO:0000269|PubMed:20308322, ECO:0000269|PubMed:9420331}. Nucleus speckle {ECO:0000269|PubMed:12215544, ECO:0000269|PubMed:20308322, ECO:0000269|PubMed:9420331}. Note=In nuclear speckles. Shuttles between the nucleus and the cytoplasm. {ECO:0000269|PubMed:12215544, ECO:0000269|PubMed:20308322, ECO:0000269|PubMed:9420331}.",SRSF1 ASF SF2 SF2P33 SFRS1 OK/SW-cl.3,
Q08170,nuclear speck [GO:0016607]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Nucleus speckle {ECO:0000269|PubMed:14578391}.,SRSF4 SFRS4 SRP75,
Q08211,actin cytoskeleton [GO:0015629]; centrosome [GO:0005813]; CRD-mediated mRNA stability complex [GO:0070937]; cytoplasm [GO:0005737]; cytoplasmic ribonucleoprotein granule [GO:0036464]; cytosol [GO:0005829]; membrane [GO:0016020]; nuclear body [GO:0016604]; nuclear stress granule [GO:0097165]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; perichromatin fibrils [GO:0005726]; polysomal ribosome [GO:0042788]; polysome [GO:0005844]; protein-containing complex [GO:0032991]; ribonucleoprotein complex [GO:1990904]; RISC complex [GO:0016442]; RISC-loading complex [GO:0070578],"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:10198287, ECO:0000269|PubMed:10207077, ECO:0000269|PubMed:11687588, ECO:0000269|PubMed:16375861, ECO:0000269|PubMed:17303075, ECO:0000269|PubMed:9162007}. Nucleus, nucleoplasm {ECO:0000269|PubMed:28221134}. Nucleus, nucleolus {ECO:0000269|PubMed:12429849}. Cytoplasm {ECO:0000269|PubMed:10198287, ECO:0000269|PubMed:10207077, ECO:0000269|PubMed:16375861, ECO:0000269|PubMed:17289661, ECO:0000269|PubMed:19029303, ECO:0000269|PubMed:20696886, ECO:0000269|PubMed:8690889, ECO:0000269|PubMed:9162007}. Cytoplasm, cytoskeleton, microtubule organizing center, centrosome {ECO:0000269|PubMed:14654843, ECO:0000269|PubMed:17498979}. Note=Nucleoplasmic shuttling protein (PubMed:10198287, PubMed:16375861, PubMed:10207077, PubMed:9162007). Its nuclear import involves the nucleocytoplasmic transport receptor Importin alpha/Importin beta receptor pathway in a Ran-dependent manner (PubMed:16375861). In interphase, localizes in nuclear stress granules and at perichromatin fibrils and in cytoplasmic ribonucleoprotein granules (PubMed:10198287). Colocalizes with WRN and H2AFX at centrosomes in a microtubule-dependent manner following DNA damaging agent treatment (PubMed:17498979). Excluded from the mitotic nucleus as early as prophase and re-entered the nucleus at telophase (PubMed:10198287). Recruited in diffuse and discrete intranuclear foci (GLFG-body) in a NUP98-dependent manner (PubMed:28221134). Colocalizes with SP7 in the nucleus (PubMed:17303075). Colocalizes with ACTB at nuclear actin filaments inside the nucleus or at the nuclear pore (PubMed:11687588). Colocalizes with HNRNPC at nuclear ribonucleoprotein complex proteins in the nucleus (PubMed:11687588). Localized in cytoplasmic mRNP granules containing untranslated mRNAs (PubMed:17289661). {ECO:0000269|PubMed:10198287, ECO:0000269|PubMed:10207077, ECO:0000269|PubMed:11687588, ECO:0000269|PubMed:16375861, ECO:0000269|PubMed:17289661, ECO:0000269|PubMed:17303075, ECO:0000269|PubMed:17498979, ECO:0000269|PubMed:28221134, ECO:0000269|PubMed:9162007}.",DHX9 DDX9 LKP NDH2,
Q08945,FACT complex [GO:0035101]; nuclear chromatin [GO:0000790]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654],"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:10421373, ECO:0000269|PubMed:22002106}. Nucleus, nucleolus {ECO:0000269|PubMed:22002106}. Chromosome {ECO:0000269|PubMed:10421373}. Note=Colocalizes with RNA polymerase II on chromatin. Recruited to actively transcribed loci. {ECO:0000250|UniProtKB:Q05344}.",SSRP1 FACT80,
Q08J23,chromatoid body [GO:0033391]; cytoplasm [GO:0005737]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; spindle [GO:0005819],"SUBCELLULAR LOCATION: Nucleus, nucleolus. Cytoplasm, cytoskeleton, spindle. Note=Concentrated in the nucleolus during interphase and translocates to the spindle during mitosis as an RNA-protein complex that includes 18S ribosomal RNA.",NSUN2 SAKI TRM4,
Q12874,catalytic step 2 spliceosome [GO:0071013]; nuclear speck [GO:0016607]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; spliceosomal complex [GO:0005681]; U2 snRNP [GO:0005686]; U2-type precatalytic spliceosome [GO:0071005],"SUBCELLULAR LOCATION: Nucleus speckle {ECO:0000269|PubMed:8022796}. Nucleus {ECO:0000269|PubMed:10882114, ECO:0000269|PubMed:21349847, ECO:0000269|PubMed:29360106, ECO:0000269|PubMed:30315277}.",SF3A3 SAP61,
Q13148,cytoplasm [GO:0005737]; cytoplasmic stress granule [GO:0010494]; interchromatin granule [GO:0035061]; nuclear speck [GO:0016607]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; perichromatin fibrils [GO:0005726]; ribonucleoprotein complex [GO:1990904],"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:17023659, ECO:0000269|PubMed:17481916, ECO:0000269|PubMed:18957508, ECO:0000269|PubMed:19765185, ECO:0000269|PubMed:28663553, ECO:0000269|PubMed:29438978}. Cytoplasm {ECO:0000269|PubMed:18957508, ECO:0000269|PubMed:23398327, ECO:0000269|PubMed:30464263}. Cytoplasm, Stress granule {ECO:0000269|PubMed:19765185, ECO:0000269|PubMed:23398327}. Note=Continuously travels in and out of the nucleus (PubMed:18957508). Localizes to stress granules in response to oxidative stress (PubMed:19765185). {ECO:0000269|PubMed:18957508, ECO:0000269|PubMed:19765185}.",TARDBP TDP43,
Q13185,"chromatin [GO:0000785]; chromosome, centromeric region [GO:0000775]; condensed chromosome, centromeric region [GO:0000779]; nuclear chromosome, telomeric region [GO:0000784]; nuclear envelope [GO:0005635]; nuclear euchromatin [GO:0005719]; nuclear heterochromatin [GO:0005720]; nuclear inner membrane [GO:0005637]; nuclear pericentric heterochromatin [GO:0031618]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; site of DNA damage [GO:0090734]; spindle [GO:0005819]",SUBCELLULAR LOCATION: Nucleus {ECO:0000305}. Note=Associates with euchromatin and is largely excluded from constitutive heterochromatin. May be associated with microtubules and mitotic poles during mitosis (Potential). {ECO:0000305}.,CBX3,
Q13263,chromatin [GO:0000785]; nuclear euchromatin [GO:0005719]; nuclear heterochromatin [GO:0005720]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; RNA polymerase II transcription factor complex [GO:0090575],"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:10330177, ECO:0000269|PubMed:17178852, ECO:0000269|PubMed:20858735, ECO:0000269|PubMed:23665872, ECO:0000269|PubMed:24741090, ECO:0000269|PubMed:9016654}. Note=Associated with centromeric heterochromatin during cell differentiation through CBX1. {ECO:0000250}.",TRIM28 KAP1 RNF96 TIF1B,
Q13283,cytoplasm [GO:0005737]; cytoplasmic stress granule [GO:0010494]; cytosol [GO:0005829]; focal adhesion [GO:0005925]; nucleus [GO:0005634]; perikaryon [GO:0043204]; ribonucleoprotein complex [GO:1990904],"SUBCELLULAR LOCATION: Cytoplasm, cytosol {ECO:0000269|PubMed:20180778, ECO:0000269|PubMed:30510222}. Perikaryon {ECO:0000250|UniProtKB:P97855}. Cytoplasm, Stress granule {ECO:0000269|PubMed:12642610, ECO:0000269|PubMed:17210633, ECO:0000269|PubMed:20180778, ECO:0000269|PubMed:23953116, ECO:0000269|PubMed:30404792}. Nucleus {ECO:0000269|PubMed:11604510}. Note=Cytoplasmic in proliferating cells (PubMed:11604510). Cytosolic and partially nuclear in resting cells (PubMed:11604510). Recruited to stress granules in response to arsenite treatment (PubMed:12642610, PubMed:20180778). The unphosphorylated form is recruited to stress granules (PubMed:12642610). HRAS signaling contributes to this process by regulating G3BP dephosphorylation (PubMed:12642610). {ECO:0000269|PubMed:11604510, ECO:0000269|PubMed:12642610, ECO:0000269|PubMed:20180778}.",G3BP1 G3BP,
Q13435,catalytic step 2 spliceosome [GO:0071013]; nuclear speck [GO:0016607]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; spliceosomal complex [GO:0005681]; U12-type spliceosomal complex [GO:0005689]; U2 snRNP [GO:0005686]; U2-type precatalytic spliceosome [GO:0071005],"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:27720643, ECO:0000269|PubMed:28541300}. Nucleus speckle {ECO:0000269|PubMed:16923959}.",SF3B2 SAP145,
