protein,breast_MDAMB231,colon_HCT116,ewingsarcoma_CHLA10,ewingsarcoma_TC32,melanoma_A375,melanoma_HS895T,melanoma_SH4,ovary_patientsample,prostate_PC3
Q9Y5K3,0,0,0,0,0,1,0,0,0
O14787,0,0,0,0,1,0,0,0,0
O94805,0,0,0,0,1,0,0,0,0
P02549,0,0,0,0,1,0,0,0,0
P0CB48,0,0,0,0,1,0,0,0,0
P12524,0,0,0,0,1,0,0,0,0
P49674,0,0,0,0,1,0,0,0,0
P98171,0,0,0,0,1,0,0,0,0
Q13064,0,0,0,0,1,0,0,0,0
Q15345,0,0,0,0,1,0,0,0,0
Q3B7T1,0,0,0,0,1,0,0,0,0
Q494V2,0,0,0,0,1,0,0,0,0
Q7Z417,0,0,0,0,1,0,0,0,0
Q86XI6,0,0,0,0,1,0,0,0,0
Q8IV61,0,0,0,0,1,0,0,0,0
Q8IYX3,0,0,0,0,1,0,0,0,0
Q8N1G2,0,0,0,0,1,0,0,0,0
Q8NBH2,0,0,0,0,1,0,0,0,0
Q8TDR0,0,0,0,0,1,0,0,0,0
Q96I76,0,0,0,0,1,0,0,0,0
Q96RR4,0,0,0,0,1,0,0,0,0
Q9BXW9,0,0,0,0,1,0,0,0,0
Q9BYV9,0,0,0,0,1,0,0,0,0
Q9H2Y7,0,0,0,0,1,0,0,0,0
Q9H320,0,0,0,0,1,0,0,0,0
Q9NVR5,0,0,0,0,1,0,0,0,0
Q9UHG0,0,0,0,0,1,0,0,0,0
Q9UI15,0,0,0,0,1,0,0,0,0
Q9UJA3,0,0,0,0,1,0,0,0,0
A2RRH5,0,0,0,1,0,0,0,0,0
A6NJ88,0,0,0,1,0,0,0,0,0
A6NKT7,0,0,0,1,0,0,0,0,0
O00507,0,0,0,1,0,0,0,0,0
O15013,0,0,0,1,0,0,0,0,0
O15015,0,0,0,1,0,0,0,0,0
O15033,0,0,0,1,0,0,0,0,0
O15083,0,0,0,1,0,0,0,0,0
O15131,0,0,0,1,0,0,0,0,0
O15405,0,0,0,1,0,0,0,0,0
O60729,0,0,0,1,0,0,0,0,0
O60762,0,0,0,1,0,0,0,0,0
O75400,0,0,0,1,0,0,0,0,0
O75934,0,0,0,1,0,0,0,0,0
O75940,0,0,0,1,0,0,0,0,0
O94888,0,0,0,1,0,0,0,0,0
P10075,0,0,0,1,0,0,0,0,0
P11802,0,0,0,1,0,0,0,0,0
P20265,0,0,0,1,0,0,0,0,0
P20585,0,0,0,1,0,0,0,0,0
P26374,0,0,0,1,0,0,0,0,0
P28370,0,0,0,1,0,0,0,0,0
P35269,0,0,0,1,0,0,0,0,0
P36575,0,0,0,1,0,0,0,0,0
P41567,0,0,0,1,0,0,0,0,0
P42773,0,0,0,1,0,0,0,0,0
P51808,0,0,0,1,0,0,0,0,0
P51843,0,0,0,1,0,0,0,0,0
P60604,0,0,0,1,0,0,0,0,0
P85037,0,0,0,1,0,0,0,0,0
Q00341,0,0,0,1,0,0,0,0,0
Q13029,0,0,0,1,0,0,0,0,0
Q13106,0,0,0,1,0,0,0,0,0
Q13330,0,0,0,1,0,0,0,0,0
Q13362,0,0,0,1,0,0,0,0,0
Q14469,0,0,0,1,0,0,0,0,0
Q14994,0,0,0,1,0,0,0,0,0
Q16613,0,0,0,1,0,0,0,0,0
Q4G0S4,0,0,0,1,0,0,0,0,0
Q53H47,0,0,0,1,0,0,0,0,0
Q53QW1,0,0,0,1,0,0,0,0,0
Q5JSP0,0,0,0,1,0,0,0,0,0
Q5PSV4,0,0,0,1,0,0,0,0,0
Q5VSY0,0,0,0,1,0,0,0,0,0
Q5VVJ2,0,0,0,1,0,0,0,0,0
Q5VZL5,0,0,0,1,0,0,0,0,0
Q659A1,0,0,0,1,0,0,0,0,0
Q66GS9,0,0,0,1,0,0,0,0,0
Q6AHZ1,0,0,0,1,0,0,0,0,0
Q6P4R8,0,0,0,1,0,0,0,0,0
Q6PD74,0,0,0,1,0,0,0,0,0
Q70EL2,0,0,0,1,0,0,0,0,0
Q7L1T6,0,0,0,1,0,0,0,0,0
Q7L4P6,0,0,0,1,0,0,0,0,0
Q7Z2X4,0,0,0,1,0,0,0,0,0
Q7Z2Z1,0,0,0,1,0,0,0,0,0
Q7Z7K6,0,0,0,1,0,0,0,0,0
Q86TC9,0,0,0,1,0,0,0,0,0
Q86XI2,0,0,0,1,0,0,0,0,0
Q8IVU3,0,0,0,1,0,0,0,0,0
Q8IWT0,0,0,0,1,0,0,0,0,0
Q8IXF0,0,0,0,1,0,0,0,0,0
Q8IXK0,0,0,0,1,0,0,0,0,0
Q8N456,0,0,0,1,0,0,0,0,0
Q8N4N8,0,0,0,1,0,0,0,0,0
Q8N972,0,0,0,1,0,0,0,0,0
Q8NAP8,0,0,0,1,0,0,0,0,0
Q8NFP7,0,0,0,1,0,0,0,0,0
Q8TAW3,0,0,0,1,0,0,0,0,0
Q8WX93,0,0,0,1,0,0,0,0,0
Q8WY91,0,0,0,1,0,0,0,0,0
Q92993,0,0,0,1,0,0,0,0,0
Q96CN5,0,0,0,1,0,0,0,0,0
Q96D71,0,0,0,1,0,0,0,0,0
Q96EF0,0,0,0,1,0,0,0,0,0
Q96EK4,0,0,0,1,0,0,0,0,0
Q96JK2,0,0,0,1,0,0,0,0,0
Q96LD4,0,0,0,1,0,0,0,0,0
Q96NX9,0,0,0,1,0,0,0,0,0
Q96PC2,0,0,0,1,0,0,0,0,0
Q96PK6,0,0,0,1,0,0,0,0,0
Q96PU8,0,0,0,1,0,0,0,0,0
Q99613,0,0,0,1,0,0,0,0,0
Q99700,0,0,0,1,0,0,0,0,0
Q9BQ69,0,0,0,1,0,0,0,0,0
Q9BXV9,0,0,0,1,0,0,0,0,0
Q9C0D2,0,0,0,1,0,0,0,0,0
Q9C0D4,0,0,0,1,0,0,0,0,0
Q9C0K0,0,0,0,1,0,0,0,0,0
Q9H0S4,0,0,0,1,0,0,0,0,0
Q9HBU1,0,0,0,1,0,0,0,0,0
Q9NQ94,0,0,0,1,0,0,0,0,0
Q9NRL2,0,0,0,1,0,0,0,0,0
Q9NV56,0,0,0,1,0,0,0,0,0
Q9NWX5,0,0,0,1,0,0,0,0,0
Q9NYL2,0,0,0,1,0,0,0,0,0
Q9NYV6,0,0,0,1,0,0,0,0,0
Q9NZI8,0,0,0,1,0,0,0,0,0
Q9P0Z9,0,0,0,1,0,0,0,0,0
Q9P2P5,0,0,0,1,0,0,0,0,0
Q9UBC5,0,0,0,1,0,0,0,0,0
Q9UEE9,0,0,0,1,0,0,0,0,0
Q9UL58,0,0,0,1,0,0,0,0,0
Q9ULE0,0,0,0,1,0,0,0,0,0
Q9ULI4,0,0,0,1,0,0,0,0,0
Q9Y5A6,0,0,0,1,0,0,0,0,0
A1XBS5,0,0,1,0,0,0,0,0,0
A2A3N6,0,0,1,0,0,0,0,0,0
A6NIX2,0,0,1,0,0,0,0,0,0
A6NJT0,0,0,1,0,0,0,0,0,0
A6NLU0,0,0,1,0,0,0,0,0,0
A6NNW6,0,0,1,0,0,0,0,0,0
A8MT70,0,0,1,0,0,0,0,0,0
A8MYZ6,0,0,1,0,0,0,0,0,0
B2RXH2,0,0,1,0,0,0,0,0,0
B4DXR9,0,0,1,0,0,0,0,0,0
O00570,0,0,1,0,0,0,0,0,0
O14607,0,0,1,0,0,0,0,0,0
O14830,0,0,1,0,0,0,0,0,0
O15021,0,0,1,0,0,0,0,0,0
O15156,0,0,1,0,0,0,0,0,0
O15178,0,0,1,0,0,0,0,0,0
O15217,0,0,1,0,0,0,0,0,0
O43156,0,0,1,0,0,0,0,0,0
O43303,0,0,1,0,0,0,0,0,0
O43439,0,0,1,0,0,0,0,0,0
O43482,0,0,1,0,0,0,0,0,0
O43513,0,0,1,0,0,0,0,0,0
O60287,0,0,1,0,0,0,0,0,0
O60678,0,0,1,0,0,0,0,0,0
O75161,0,0,1,0,0,0,0,0,0
O75376,0,0,1,0,0,0,0,0,0
O75382,0,0,1,0,0,0,0,0,0
O75410,0,0,1,0,0,0,0,0,0
O75525,0,0,1,0,0,0,0,0,0
O94822,0,0,1,0,0,0,0,0,0
O94887,0,0,1,0,0,0,0,0,0
O94953,0,0,1,0,0,0,0,0,0
O95263,0,0,1,0,0,0,0,0,0
O95405,0,0,1,0,0,0,0,0,0
O95684,0,0,1,0,0,0,0,0,0
O95947,0,0,1,0,0,0,0,0,0
P0C025,0,0,1,0,0,0,0,0,0
P0CB47,0,0,1,0,0,0,0,0,0
P0DMB2,0,0,1,0,0,0,0,0,0
P0DPB5,0,0,1,0,0,0,0,0,0
P10826,0,0,1,0,0,0,0,0,0
P11474,0,0,1,0,0,0,0,0,0
P12882,0,0,1,0,0,0,0,0,0
P15621,0,0,1,0,0,0,0,0,0
P17752,0,0,1,0,0,0,0,0,0
P18440,0,0,1,0,0,0,0,0,0
P23527,0,0,1,0,0,0,0,0,0
P31275,0,0,1,0,0,0,0,0,0
P32519,0,0,1,0,0,0,0,0,0
P35453,0,0,1,0,0,0,0,0,0
P41162,0,0,1,0,0,0,0,0,0
P48378,0,0,1,0,0,0,0,0,0
P49848,0,0,1,0,0,0,0,0,0
P51449,0,0,1,0,0,0,0,0,0
P51513,0,0,1,0,0,0,0,0,0
P51955,0,0,1,0,0,0,0,0,0
P52739,0,0,1,0,0,0,0,0,0
P54750,0,0,1,0,0,0,0,0,0
P54821,0,0,1,0,0,0,0,0,0
P55198,0,0,1,0,0,0,0,0,0
P59923,0,0,1,0,0,0,0,0,0
P78396,0,0,1,0,0,0,0,0,0
P85298,0,0,1,0,0,0,0,0,0
Q01892,0,0,1,0,0,0,0,0,0
Q03188,0,0,1,0,0,0,0,0,0
Q03924,0,0,1,0,0,0,0,0,0
Q09MP3,0,0,1,0,0,0,0,0,0
Q0VAA5,0,0,1,0,0,0,0,0,0
Q12894,0,0,1,0,0,0,0,0,0
Q12948,0,0,1,0,0,0,0,0,0
Q13163,0,0,1,0,0,0,0,0,0
Q13310,0,0,1,0,0,0,0,0,0
Q13671,0,0,1,0,0,0,0,0,0
Q13976,0,0,1,0,0,0,0,0,0
Q14209,0,0,1,0,0,0,0,0,0
Q14587,0,0,1,0,0,0,0,0,0
Q14674,0,0,1,0,0,0,0,0,0
Q14865,0,0,1,0,0,0,0,0,0
Q14997,0,0,1,0,0,0,0,0,0
Q14CW9,0,0,1,0,0,0,0,0,0
Q15025,0,0,1,0,0,0,0,0,0
Q15386,0,0,1,0,0,0,0,0,0
Q15434,0,0,1,0,0,0,0,0,0
Q15776,0,0,1,0,0,0,0,0,0
Q15788,0,0,1,0,0,0,0,0,0
Q15906,0,0,1,0,0,0,0,0,0
Q15910,0,0,1,0,0,0,0,0,0
Q16667,0,0,1,0,0,0,0,0,0
Q16877,0,0,1,0,0,0,0,0,0
Q1MSJ5,0,0,1,0,0,0,0,0,0
Q3B726,0,0,1,0,0,0,0,0,0
Q3LFD5,0,0,1,0,0,0,0,0,0
Q49AA0,0,0,1,0,0,0,0,0,0
Q49MI3,0,0,1,0,0,0,0,0,0
Q4G0Z9,0,0,1,0,0,0,0,0,0
Q53EZ4,0,0,1,0,0,0,0,0,0
Q53F19,0,0,1,0,0,0,0,0,0
Q56UN5,0,0,1,0,0,0,0,0,0
Q5H9I0,0,0,1,0,0,0,0,0,0
Q5JR59,0,0,1,0,0,0,0,0,0
Q5JTD0,0,0,1,0,0,0,0,0,0
Q5JU85,0,0,1,0,0,0,0,0,0
Q5SVQ8,0,0,1,0,0,0,0,0,0
Q5T0F9,0,0,1,0,0,0,0,0,0
Q5T1V6,0,0,1,0,0,0,0,0,0
Q5T3J3,0,0,1,0,0,0,0,0,0
Q5TBB1,0,0,1,0,0,0,0,0,0
Q5TID7,0,0,1,0,0,0,0,0,0
Q5U623,0,0,1,0,0,0,0,0,0
Q63HK3,0,0,1,0,0,0,0,0,0
Q68CZ1,0,0,1,0,0,0,0,0,0
Q68DK7,0,0,1,0,0,0,0,0,0
Q68DY1,0,0,1,0,0,0,0,0,0
Q68J44,0,0,1,0,0,0,0,0,0
Q6B0K9,0,0,1,0,0,0,0,0,0
Q6DN90,0,0,1,0,0,0,0,0,0
Q6GQQ9,0,0,1,0,0,0,0,0,0
Q6IQ21,0,0,1,0,0,0,0,0,0
Q6NSI4,0,0,1,0,0,0,0,0,0
Q6P1X5,0,0,1,0,0,0,0,0,0
Q6P5Q4,0,0,1,0,0,0,0,0,0
Q6P5Z2,0,0,1,0,0,0,0,0,0
Q6PCT2,0,0,1,0,0,0,0,0,0
Q6PGQ7,0,0,1,0,0,0,0,0,0
Q6PJ69,0,0,1,0,0,0,0,0,0
Q6ZSZ6,0,0,1,0,0,0,0,0,0
Q6ZW49,0,0,1,0,0,0,0,0,0
Q70YC5,0,0,1,0,0,0,0,0,0
Q71F56,0,0,1,0,0,0,0,0,0
Q76L83,0,0,1,0,0,0,0,0,0
Q7L945,0,0,1,0,0,0,0,0,0
Q7RTR2,0,0,1,0,0,0,0,0,0
Q7Z3G6,0,0,1,0,0,0,0,0,0
Q7Z6J4,0,0,1,0,0,0,0,0,0
Q7Z6K3,0,0,1,0,0,0,0,0,0
Q86T29,0,0,1,0,0,0,0,0,0
Q86T75,0,0,1,0,0,0,0,0,0
Q86W50,0,0,1,0,0,0,0,0,0
Q86W54,0,0,1,0,0,0,0,0,0
Q86WI3,0,0,1,0,0,0,0,0,0
Q86WT6,0,0,1,0,0,0,0,0,0
Q86Y97,0,0,1,0,0,0,0,0,0
Q8HWS3,0,0,1,0,0,0,0,0,0
Q8IUM7,0,0,1,0,0,0,0,0,0
Q8IUR6,0,0,1,0,0,0,0,0,0
Q8IWE5,0,0,1,0,0,0,0,0,0
Q8IWN7,0,0,1,0,0,0,0,0,0
Q8IWT3,0,0,1,0,0,0,0,0,0
Q8IWZ6,0,0,1,0,0,0,0,0,0
Q8IX06,0,0,1,0,0,0,0,0,0
Q8IXZ2,0,0,1,0,0,0,0,0,0
Q8IY37,0,0,1,0,0,0,0,0,0
Q8N3L3,0,0,1,0,0,0,0,0,0
Q8N9B8,0,0,1,0,0,0,0,0,0
Q8N9I9,0,0,1,0,0,0,0,0,0
Q8NA42,0,0,1,0,0,0,0,0,0
Q8NB91,0,0,1,0,0,0,0,0,0
Q8ND90,0,0,1,0,0,0,0,0,0
Q8NDW8,0,0,1,0,0,0,0,0,0
Q8NE09,0,0,1,0,0,0,0,0,0
Q8NFU7,0,0,1,0,0,0,0,0,0
Q8NHY3,0,0,1,0,0,0,0,0,0
Q8NHZ8,0,0,1,0,0,0,0,0,0
Q8TAS1,0,0,1,0,0,0,0,0,0
Q8TB72,0,0,1,0,0,0,0,0,0
Q8TBY8,0,0,1,0,0,0,0,0,0
Q8TBZ0,0,0,1,0,0,0,0,0,0
Q8TD26,0,0,1,0,0,0,0,0,0
Q8TDI0,0,0,1,0,0,0,0,0,0
Q8TED9,0,0,1,0,0,0,0,0,0
Q8TEL6,0,0,1,0,0,0,0,0,0
Q8TER5,0,0,1,0,0,0,0,0,0
Q8TF61,0,0,1,0,0,0,0,0,0
Q8WW24,0,0,1,0,0,0,0,0,0
Q8WWL7,0,0,1,0,0,0,0,0,0
Q92569,0,0,1,0,0,0,0,0,0
Q92613,0,0,1,0,0,0,0,0,0
Q92630,0,0,1,0,0,0,0,0,0
Q92733,0,0,1,0,0,0,0,0,0
Q92750,0,0,1,0,0,0,0,0,0
Q92772,0,0,1,0,0,0,0,0,0
Q96BW1,0,0,1,0,0,0,0,0,0
Q96C12,0,0,1,0,0,0,0,0,0
Q96CJ1,0,0,1,0,0,0,0,0,0
Q96CW6,0,0,1,0,0,0,0,0,0
Q96D03,0,0,1,0,0,0,0,0,0
Q96DF8,0,0,1,0,0,0,0,0,0
Q96FF9,0,0,1,0,0,0,0,0,0
Q96HB5,0,0,1,0,0,0,0,0,0
Q96HN2,0,0,1,0,0,0,0,0,0
Q96IY1,0,0,1,0,0,0,0,0,0
Q96JB8,0,0,1,0,0,0,0,0,0
Q96JN8,0,0,1,0,0,0,0,0,0
Q96KN7,0,0,1,0,0,0,0,0,0
Q96L96,0,0,1,0,0,0,0,0,0
Q96MG2,0,0,1,0,0,0,0,0,0
Q96MT8,0,0,1,0,0,0,0,0,0
Q96MX3,0,0,1,0,0,0,0,0,0
Q96P50,0,0,1,0,0,0,0,0,0
Q96PY5,0,0,1,0,0,0,0,0,0
Q96Q89,0,0,1,0,0,0,0,0,0
Q96QP1,0,0,1,0,0,0,0,0,0
Q96QT6,0,0,1,0,0,0,0,0,0
Q96RY5,0,0,1,0,0,0,0,0,0
Q96SF7,0,0,1,0,0,0,0,0,0
Q99856,0,0,1,0,0,0,0,0,0
Q9BRQ3,0,0,1,0,0,0,0,0,0
Q9BRS8,0,0,1,0,0,0,0,0,0
Q9BTA9,0,0,1,0,0,0,0,0,0
Q9BVI0,0,0,1,0,0,0,0,0,0
Q9BXD5,0,0,1,0,0,0,0,0,0
Q9BXT5,0,0,1,0,0,0,0,0,0
Q9BZR8,0,0,1,0,0,0,0,0,0
Q9C0F1,0,0,1,0,0,0,0,0,0
Q9GZS0,0,0,1,0,0,0,0,0,0
Q9H0X6,0,0,1,0,0,0,0,0,0
Q9H2G4,0,0,1,0,0,0,0,0,0
Q9H446,0,0,1,0,0,0,0,0,0
Q9H4I2,0,0,1,0,0,0,0,0,0
Q9H6D7,0,0,1,0,0,0,0,0,0
Q9H6F5,0,0,1,0,0,0,0,0,0
Q9H7R0,0,0,1,0,0,0,0,0,0
Q9H8V3,0,0,1,0,0,0,0,0,0
Q9H8W5,0,0,1,0,0,0,0,0,0
Q9H981,0,0,1,0,0,0,0,0,0
Q9H9Y2,0,0,1,0,0,0,0,0,0
Q9HB58,0,0,1,0,0,0,0,0,0
Q9HCJ5,0,0,1,0,0,0,0,0,0
Q9NQG7,0,0,1,0,0,0,0,0,0
Q9NQM4,0,0,1,0,0,0,0,0,0
Q9NR20,0,0,1,0,0,0,0,0,0
Q9NRX1,0,0,1,0,0,0,0,0,0
Q9NS56,0,0,1,0,0,0,0,0,0
Q9NS91,0,0,1,0,0,0,0,0,0
Q9NSJ1,0,0,1,0,0,0,0,0,0
Q9NUC0,0,0,1,0,0,0,0,0,0
Q9NUZ1,0,0,1,0,0,0,0,0,0
Q9NXX6,0,0,1,0,0,0,0,0,0
Q9NY93,0,0,1,0,0,0,0,0,0
Q9NYW8,0,0,1,0,0,0,0,0,0
Q9NZB8,0,0,1,0,0,0,0,0,0
Q9P202,0,0,1,0,0,0,0,0,0
Q9P2G3,0,0,1,0,0,0,0,0,0
Q9P2H0,0,0,1,0,0,0,0,0,0
Q9P2K3,0,0,1,0,0,0,0,0,0
Q9UG22,0,0,1,0,0,0,0,0,0
Q9UGK8,0,0,1,0,0,0,0,0,0
Q9UGP5,0,0,1,0,0,0,0,0,0
Q9UHB7,0,0,1,0,0,0,0,0,0
Q9UHC1,0,0,1,0,0,0,0,0,0
Q9UI46,0,0,1,0,0,0,0,0,0
Q9UJV8,0,0,1,0,0,0,0,0,0
Q9UK53,0,0,1,0,0,0,0,0,0
Q9ULE3,0,0,1,0,0,0,0,0,0
Q9ULJ3,0,0,1,0,0,0,0,0,0
Q9ULJ6,0,0,1,0,0,0,0,0,0
Q9UM07,0,0,1,0,0,0,0,0,0
Q9UNH5,0,0,1,0,0,0,0,0,0
Q9UPP1,0,0,1,0,0,0,0,0,0
Q9UPR0,0,0,1,0,0,0,0,0,0
Q9UQ07,0,0,1,0,0,0,0,0,0
Q9Y303,0,0,1,0,0,0,0,0,0
Q9Y462,0,0,1,0,0,0,0,0,0
Q9Y468,0,0,1,0,0,0,0,0,0
Q9Y4B4,0,0,1,0,0,0,0,0,0
Q9Y4U1,0,0,1,0,0,0,0,0,0
Q9Y5J3,0,0,1,0,0,0,0,0,0
Q9Y620,0,0,1,0,0,0,0,0,0
Q9Y6N9,0,0,1,0,0,0,0,0,0
Q9Y6Q1,0,0,1,0,0,0,0,0,0
Q9Y6V7,0,0,1,0,0,0,0,0,0
A6NCC3,0,1,0,0,0,0,0,0,0
O14646,0,1,0,0,0,0,0,0,0
O14776,0,1,0,0,0,0,0,0,0
O15539,0,1,0,0,0,0,0,0,0
O60942,0,1,0,0,0,0,0,0,0
O75717,0,1,0,0,0,0,0,0,0
O95379,0,1,0,0,0,0,0,0,0
O95416,0,1,0,0,0,0,0,0,0
P0C7H9,0,1,0,0,0,0,0,0,0
P38919,0,1,0,0,0,0,0,0,0
P52655,0,1,0,0,0,0,0,0,0
P53671,0,1,0,0,0,0,0,0,0
P62760,0,1,0,0,0,0,0,0,0
Q05639,0,1,0,0,0,0,0,0,0
Q12979,0,1,0,0,0,0,0,0,0
Q13426,0,1,0,0,0,0,0,0,0
Q15696,0,1,0,0,0,0,0,0,0
Q2VPK5,0,1,0,0,0,0,0,0,0
Q3LI62,0,1,0,0,0,0,0,0,0
Q3SXY8,0,1,0,0,0,0,0,0,0
Q587J7,0,1,0,0,0,0,0,0,0
Q5TCZ1,0,1,0,0,0,0,0,0,0
Q5THR3,0,1,0,0,0,0,0,0,0
Q5VWZ2,0,1,0,0,0,0,0,0,0
Q5VZE5,0,1,0,0,0,0,0,0,0
Q5VZP5,0,1,0,0,0,0,0,0,0
Q6DT37,0,1,0,0,0,0,0,0,0
Q6XD76,0,1,0,0,0,0,0,0,0
Q70Z53,0,1,0,0,0,0,0,0,0
Q7Z3V5,0,1,0,0,0,0,0,0,0
Q7Z591,0,1,0,0,0,0,0,0,0
Q8IUX4,0,1,0,0,0,0,0,0,0
Q8N393,0,1,0,0,0,0,0,0,0
Q8NAP3,0,1,0,0,0,0,0,0,0
Q8TDD2,0,1,0,0,0,0,0,0,0
Q8TDQ7,0,1,0,0,0,0,0,0,0
Q8WUN7,0,1,0,0,0,0,0,0,0
Q8WXC6,0,1,0,0,0,0,0,0,0
Q92466,0,1,0,0,0,0,0,0,0
Q92585,0,1,0,0,0,0,0,0,0
Q96JH8,0,1,0,0,0,0,0,0,0
Q96JP2,0,1,0,0,0,0,0,0,0
Q96MN9,0,1,0,0,0,0,0,0,0
Q9BTX7,0,1,0,0,0,0,0,0,0
Q9H1I8,0,1,0,0,0,0,0,0,0
Q9NQZ2,0,1,0,0,0,0,0,0,0
Q9NYB0,0,1,0,0,0,0,0,0,0
Q9NYP9,0,1,0,0,0,0,0,0,0
Q9P2H3,0,1,0,0,0,0,0,0,0
Q9P2T0,0,1,0,0,0,0,0,0,0
Q9UHI6,0,1,0,0,0,0,0,0,0
Q9UQ84,0,1,0,0,0,0,0,0,0
Q9Y2I8,0,1,0,0,0,0,0,0,0
Q9Y485,0,1,0,0,0,0,0,0,0
Q9Y576,0,1,0,0,0,0,0,0,0
Q9Y623,0,1,0,0,0,0,0,0,0
O15541,1,0,0,0,0,0,0,0,0
O43918,1,0,0,0,0,0,0,0,0
O75586,1,0,0,0,0,0,0,0,0
O94762,1,0,0,0,0,0,0,0,0
O94916,1,0,0,0,0,0,0,0,0
O95757,1,0,0,0,0,0,0,0,0
P00439,1,0,0,0,0,0,0,0,0
P02100,1,0,0,0,0,0,0,0,0
P05813,1,0,0,0,0,0,0,0,0
P08047,1,0,0,0,0,0,0,0,0
P15884,1,0,0,0,0,0,0,0,0
P22676,1,0,0,0,0,0,0,0,0
Q13562,1,0,0,0,0,0,0,0,0
Q15493,1,0,0,0,0,0,0,0,0
Q15714,1,0,0,0,0,0,0,0,0
Q16600,1,0,0,0,0,0,0,0,0
Q494X3,1,0,0,0,0,0,0,0,0
Q6ZN04,1,0,0,0,0,0,0,0,0
Q7Z570,1,0,0,0,0,0,0,0,0
Q7Z5D8,1,0,0,0,0,0,0,0,0
Q7Z7B0,1,0,0,0,0,0,0,0,0
Q7Z7L9,1,0,0,0,0,0,0,0,0
Q86YW0,1,0,0,0,0,0,0,0,0
Q8NFI4,1,0,0,0,0,0,0,0,0
Q96NJ3,1,0,0,0,0,0,0,0,0
Q96PE6,1,0,0,0,0,0,0,0,0
Q96RJ6,1,0,0,0,0,0,0,0,0
Q99592,1,0,0,0,0,0,0,0,0
Q9BYR3,1,0,0,0,0,0,0,0,0
Q9H0E7,1,0,0,0,0,0,0,0,0
Q9H0L4,1,0,0,0,0,0,0,0,0
Q9H2F5,1,0,0,0,0,0,0,0,0
Q9H609,1,0,0,0,0,0,0,0,0
Q9HCD6,1,0,0,0,0,0,0,0,0
Q9NY74,1,0,0,0,0,0,0,0,0
Q9NZR1,1,0,0,0,0,0,0,0,0
Q9P0L1,1,0,0,0,0,0,0,0,0
Q9P2F6,1,0,0,0,0,0,0,0,0
Q9P2P6,1,0,0,0,0,0,0,0,0
Q9UIS9,1,0,0,0,0,0,0,0,0
Q9UL68,1,0,0,0,0,0,0,0,0
Q9Y238,1,0,0,0,0,0,0,0,0
Q9Y259,1,0,0,0,0,0,0,0,0
Q9Y4F4,1,0,0,0,0,0,0,0,0
